time_s,athlete_depth_m,center_depth_m
0.001,3.733,7.288
0.062,3.779,7.558
0.158,3.779,7.558
0.247,3.733,7.288
0.324,3.733,7.288
0.404,3.802,7.849
0.495,3.802,7.849
0.575,3.756,7.652
0.655,3.756,7.652
0.749,3.756,7.376
0.841,3.756,7.376
0.925,3.756,7.951
1.016,3.756,7.951
1.108,3.71,7.951
1.187,3.71,7.951
1.266,3.756,7.849
1.356,3.733,7.849
1.435,3.71,7.466
1.517,3.71,7.466
1.606,3.802,7.652
1.686,3.802,7.652
1.765,3.733,7.288
1.844,3.733,7.288
1.926,3.71,7.288
2.022,3.71,7.288
2.11,3.71,7.202
2.187,3.71,7.202
2.267,3.733,7.202
2.345,3.733,7.202
2.424,3.756,7.749
2.502,3.733,7.749
2.579,3.756,7.288
2.657,3.756,7.288
2.734,3.756,7.466
2.817,3.756,7.466
2.908,3.733,7.558
2.986,3.733,7.558
3.064,3.756,7.749
3.141,3.756,7.749
3.218,3.779,7.652
3.297,3.779,7.652
3.377,3.733,7.849
3.454,3.733,7.849
3.545,3.756,8.055
3.623,3.756,8.055
3.7,3.756,7.749
3.781,3.756,7.749
3.862,3.779,7.466
3.962,3.802,7.466
4.06,3.779,7.951
4.142,3.779,7.951
4.221,3.756,7.558
4.297,3.756,7.558
4.376,3.802,7.558
4.455,3.802,7.558
4.534,3.756,7.558
4.628,3.756,7.558
4.706,3.71,8.055
4.802,3.71,8.055
4.893,3.802,7.951
4.988,3.802,7.951
5.081,3.756,7.376
5.175,3.756,7.376
5.267,3.802,7.749
5.36,3.802,7.749
5.439,3.802,7.749
5.517,3.802,7.749
5.598,3.826,7.849
5.702,3.826,7.849
5.789,3.802,7.749
5.879,3.802,7.749
5.958,3.802,7.288
6.059,3.802,7.288
6.154,3.826,7.558
6.245,3.85,7.558
6.338,3.802,7.466
6.431,3.802,7.466
6.51,3.802,7.749
6.601,3.802,7.749
6.681,3.826,7.749
6.776,3.826,7.749
6.867,3.802,8.163
6.944,3.802,8.163
7.028,3.756,7.652
7.118,3.756,7.652
7.193,3.802,8.273
7.275,3.802,8.273
7.35,3.779,7.749
7.436,3.779,7.749
7.528,3.756,7.652
7.619,3.756,7.652
7.713,3.802,7.652
7.808,3.802,7.652
7.898,3.756,7.118
7.976,3.756,7.118
8.057,3.779,7.558
8.151,3.779,7.558
8.246,3.756,7.652
8.341,3.756,7.652
8.428,3.779,7.466
8.507,3.779,7.466
8.589,3.802,7.202
8.682,3.802,7.202
8.773,3.779,7.037
8.853,3.779,7.037
8.944,3.802,7.466
9.024,3.802,7.466
9.117,3.826,7.376
9.209,3.826,7.376
9.287,3.756,7.466
9.454,3.756,7.466
9.552,3.779,7.558
9.639,3.779,7.558
9.735,3.826,7.118
9.827,3.85,7.118
9.932,3.85,7.037
10.041,3.85,7.037
10.136,3.826,7.849
10.246,3.826,7.849
10.343,3.802,7.466
10.437,3.802,7.466
10.53,3.826,7.652
10.623,3.826,7.652
10.717,3.779,7.849
10.805,3.756,7.849
10.899,3.85,7.466
10.997,3.85,7.466
11.084,3.826,7.951
11.176,3.826,7.951
11.28,3.826,7.466
11.374,3.826,7.466
11.467,3.826,7.652
11.551,3.826,7.652
11.643,3.826,8.163
11.742,3.826,8.163
11.831,3.875,7.466
11.923,3.875,7.466
12.003,3.802,7.118
12.101,3.802,7.118
12.195,3.756,7.652
12.288,3.756,7.652
12.387,3.826,7.558
12.502,3.826,7.558
12.605,3.85,7.558
12.697,3.85,7.558
12.786,3.875,7.951
12.879,3.875,7.951
12.976,3.826,7.951
13.066,3.826,7.951
13.161,3.85,7.466
13.255,3.85,7.466
13.351,3.826,7.652
13.45,3.826,7.652
13.541,3.826,7.749
13.629,3.826,7.749
13.725,3.826,7.558
13.814,3.826,7.558
13.913,3.802,7.849
14.005,3.826,7.849
14.1,3.85,8.163
14.194,3.85,8.163
14.287,3.826,7.202
14.38,3.826,7.202
14.478,3.85,7.749
14.572,3.85,7.749
14.661,3.85,7.951
14.758,3.85,7.951
14.852,3.826,7.652
14.941,3.826,7.652
15.035,3.826,7.202
15.126,3.826,7.202
15.207,3.85,8.055
15.301,3.85,8.055
15.395,3.826,7.951
15.484,3.826,7.951
15.563,3.802,8.055
15.66,3.802,8.055
15.757,3.826,7.749
15.85,3.826,7.749
15.947,3.802,7.288
16.033,3.802,7.288
16.127,3.779,7.288
16.219,3.779,7.288
16.312,3.779,7.376
16.404,3.779,7.376
16.499,3.756,7.652
16.592,3.756,7.652
16.689,3.779,7.951
16.78,3.779,7.951
16.859,3.826,7.849
16.954,3.826,7.849
17.05,3.802,8.055
17.149,3.802,8.055
17.238,3.756,7.466
17.332,3.756,7.466
17.422,3.779,7.466
17.512,3.779,7.466
17.613,3.85,7.749
17.698,3.85,7.749
17.782,3.802,7.558
17.873,3.802,7.558
17.967,3.779,7.849
18.058,3.779,7.849
18.142,3.826,7.951
18.234,3.826,7.951
18.333,3.899,7.558
18.425,3.899,7.558
18.518,3.875,7.288
18.61,3.875,7.288
18.703,3.779,7.652
18.79,3.779,7.652
18.887,3.85,7.466
19.004,3.85,7.466
19.106,3.85,7.951
19.197,3.85,7.951
19.291,3.85,7.849
19.38,3.85,7.849
19.478,3.826,7.849
19.572,3.826,7.849
19.666,3.756,7.466
19.767,3.756,7.466
19.856,3.802,6.957
19.943,3.802,6.957
20.023,3.826,7.652
20.102,3.826,7.652
20.195,3.802,7.558
20.277,3.802,7.558
20.371,3.826,7.652
20.47,3.826,7.652
20.559,3.826,7.466
20.655,3.826,7.466
20.745,3.779,7.466
20.838,3.779,7.466
20.929,3.802,8.055
21.011,3.802,8.055
21.106,3.826,7.466
21.2,3.826,7.466
21.291,3.802,7.951
21.37,3.802,7.951
21.449,3.826,7.466
21.545,3.826,7.466
21.637,3.779,7.652
21.729,3.779,7.652
21.828,3.802,7.652
21.92,3.802,7.652
22.014,3.826,7.652
22.105,3.826,7.652
22.185,3.779,7.558
22.276,3.779,7.558
22.363,3.779,7.558
22.449,3.779,7.558
22.528,3.826,7.951
22.628,3.826,7.951
22.719,3.802,7.749
22.812,3.802,7.749
22.907,3.779,7.288
22.995,3.779,7.288
23.075,3.802,7.652
23.172,3.802,7.652
23.262,3.875,7.652
23.359,3.875,7.652
23.449,3.826,7.037
23.54,3.826,7.037
23.636,3.826,7.652
23.727,3.826,7.652
23.807,3.779,8.055
23.903,3.779,8.055
23.996,3.875,7.558
24.087,3.875,7.558
24.167,3.802,7.849
24.245,3.802,7.849
24.339,3.826,7.652
24.432,3.826,7.652
24.525,3.779,7.037
24.62,3.779,7.037
24.716,3.802,7.376
24.808,3.802,7.376
24.9,3.756,7.849
24.998,3.756,7.849
25.086,3.875,8.386
25.165,3.875,8.386
25.263,3.826,8.055
25.363,3.826,8.055
25.455,3.826,7.749
25.543,3.826,7.749
25.64,3.779,7.466
25.73,3.779,7.466
25.821,3.756,7.558
25.922,3.779,7.558
26.012,3.779,8.055
26.106,3.779,8.055
26.199,3.756,8.055
26.29,3.779,8.055
26.38,3.802,7.288
26.46,3.802,7.288
26.538,3.85,7.749
26.633,3.85,7.749
26.729,3.826,7.849
26.817,3.826,7.849
26.916,3.85,7.951
27.016,3.85,7.951
27.108,3.802,7.466
27.205,3.802,7.466
27.297,3.802,7.849
27.395,3.802,7.849
27.491,3.826,7.652
27.58,3.826,7.652
27.67,3.733,7.288
27.766,3.733,7.288
27.855,3.779,7.558
27.956,3.779,7.558
28.044,3.779,7.288
28.136,3.779,7.288
28.229,3.779,7.749
28.334,3.779,7.749
28.421,3.802,7.652
28.511,3.802,7.652
28.605,3.802,8.163
28.702,3.802,8.163
28.793,3.779,7.288
28.885,3.802,7.288
28.98,3.802,7.376
29.071,3.802,7.376
29.152,3.756,8.273
29.246,3.756,8.273
29.337,3.756,7.652
29.432,3.756,7.652
29.521,3.826,7.466
29.604,3.826,7.466
29.684,3.779,7.466
29.774,3.779,7.466
29.853,3.756,8.055
29.945,3.756,8.055
30.023,3.779,7.376
30.102,3.779,7.376
30.182,3.802,7.118
30.259,3.802,7.118
