time_s,phase,barbell_detected,barbell_x_px,barbell_y_px,barbell_horizontal_displacement_px,barbell_vertical_displacement_px,barbell_vertical_velocity_px_s,barbell_horizontal_velocity_px_s,barbell_max_height_px,barbell_x_m,barbell_y_m,barbell_z_depth_m,barbell_horizontal_displacement_m,barbell_vertical_displacement_m,barbell_vertical_velocity_m_s,barbell_horizontal_velocity_m_s,barbell_max_height_m
20.929,Setup,True,246.0,422.0,,,,,,-0.4203,0.9394,3.222,,,,,
21.011,Setup,True,245.0,421.0,,,,,,-0.4255,0.9342,3.222,,,,,
21.106,Setup,True,245.0,422.0,,,,,,-0.4255,0.9394,3.222,,,,,
21.2,Setup,True,245.0,422.0,,,,,,-0.4255,0.9394,3.222,,,,,
21.291,Setup,True,245.0,422.0,,,,,,-0.43,0.9493,3.256,,,,,
21.37,Setup,True,245.0,422.0,,,,,,-0.43,0.9493,3.256,,,,,
21.449,Setup,True,246.0,422.0,,,,,,-0.4225,0.9444,3.239,,,,,
21.545,Setup,True,247.0,422.0,,,,,,-0.4173,0.9444,3.239,,,,,
21.637,Setup,True,247.0,422.0,,,,,,-0.4173,0.9444,3.239,,,,,
21.729,Setup,True,246.0,422.0,,,,,,-0.4225,0.9444,3.239,,,,,
21.828,Setup,True,245.0,421.0,,,,,,-0.4255,0.9342,3.222,,,,,
21.92,Setup,True,246.0,422.0,,,,,,-0.4203,0.9394,3.222,,,,,
22.014,Setup,True,246.0,422.0,,,,,,-0.4203,0.9394,3.222,,,,,
22.105,Setup,True,246.0,421.0,,,,,,-0.4203,0.9342,3.222,,,,,
22.185,Setup,True,246.0,421.0,,,,,,-0.4225,0.9391,3.239,,,,,
22.276,Setup,True,247.0,422.0,,,,,,-0.4151,0.9394,3.222,,,,,
22.363,Setup,True,247.0,422.0,,,,,,-0.4173,0.9444,3.239,,,,,
22.449,Setup,True,247.0,422.0,,,,,,-0.4173,0.9444,3.239,,,,,
22.528,Setup,True,247.0,421.0,,,,,,-0.4173,0.9391,3.239,,,,,
22.628,Setup,True,247.0,421.0,,,,,,-0.4173,0.9391,3.239,,,,,
22.719,Setup,True,247.0,421.0,,,,,,-0.4194,0.944,3.256,,,,,
22.812,Setup,True,247.0,422.0,,,,,,-0.4194,0.9493,3.256,,,,,
22.907,Setup,True,246.0,421.0,,,,,,-0.4225,0.9391,3.239,,,,,
22.995,Setup,True,247.0,422.0,,,,,,-0.4151,0.9394,3.222,,,,,
23.075,Setup,True,247.0,421.0,,,,,,-0.4194,0.944,3.256,,,,,
23.172,Setup,True,247.0,422.0,,,,,,-0.4194,0.9493,3.256,,,,,
23.262,Setup,True,247.0,421.0,,,,,,-0.4151,0.9342,3.222,,,,,
23.359,Setup,True,247.0,422.0,,,,,,-0.4151,0.9394,3.222,,,,,
23.449,Setup,True,247.0,421.0,,,,,,-0.4194,0.944,3.256,,,,,
23.54,Setup,True,247.0,422.0,,,,,,-0.4194,0.9493,3.256,,,,,
23.636,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
23.727,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
23.807,Setup,True,248.0,422.0,,,,,,-0.4077,0.9344,3.205,,,,,
23.903,Setup,True,248.0,422.0,,,,,,-0.4077,0.9344,3.205,,,,,
23.996,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
24.087,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
24.167,Setup,True,248.0,422.0,,,,,,-0.412,0.9444,3.239,,,,,
24.245,Setup,True,248.0,422.0,,,,,,-0.412,0.9444,3.239,,,,,
24.339,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
24.432,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
24.525,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
24.62,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
24.716,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
24.808,Setup,True,248.0,421.0,,,,,,-0.4098,0.9342,3.222,,,,,
24.9,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
24.998,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
25.086,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
25.165,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
25.263,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
25.363,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
25.455,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
25.543,Setup,True,249.0,421.0,,,,,,-0.4068,0.9391,3.239,,,,,
25.64,Setup,True,248.0,421.0,,,,,,-0.4098,0.9342,3.222,,,,,
25.73,Setup,True,248.0,421.0,,,,,,-0.4098,0.9342,3.222,,,,,
25.821,Setup,True,248.0,421.0,,,,,,-0.4098,0.9342,3.222,,,,,
25.922,Setup,True,248.0,421.0,,,,,,-0.4098,0.9342,3.222,,,,,
26.012,Setup,True,249.0,422.0,,,,,,-0.4046,0.9394,3.222,,,,,
26.106,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
26.199,Setup,True,248.0,421.0,,,,,,-0.4098,0.9342,3.222,,,,,
26.29,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
26.38,Setup,True,248.0,422.0,,,,,,-0.412,0.9444,3.239,,,,,
26.46,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
26.538,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
26.633,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
26.729,Setup,True,248.0,421.0,,,,,,-0.4142,0.944,3.256,,,,,
26.817,Setup,True,248.0,421.0,,,,,,-0.4142,0.944,3.256,,,,,
26.916,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
27.016,Setup,True,248.0,422.0,,,,,,-0.412,0.9444,3.239,,,,,
27.108,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
27.205,Setup,True,247.0,421.0,,,,,,-0.4151,0.9342,3.222,,,,,
27.297,Setup,True,248.0,422.0,,,,,,-0.4142,0.9493,3.256,,,,,
27.395,Setup,True,248.0,422.0,,,,,,-0.4142,0.9493,3.256,,,,,
27.491,Setup,True,248.0,422.0,,,,,,-0.4142,0.9493,3.256,,,,,
27.58,Setup,True,247.0,421.0,,,,,,-0.4218,0.9493,3.274,,,,,
27.67,Setup,True,248.0,422.0,,,,,,-0.412,0.9444,3.239,,,,,
27.766,Setup,True,247.0,422.0,,,,,,-0.4173,0.9444,3.239,,,,,
27.855,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
27.956,Setup,True,247.0,422.0,,,,,,-0.4151,0.9394,3.222,,,,,
28.044,Setup,True,248.0,422.0,,,,,,-0.4142,0.9493,3.256,,,,,
28.136,Setup,True,247.0,422.0,,,,,,-0.4194,0.9493,3.256,,,,,
28.229,Setup,True,247.0,422.0,,,,,,-0.4151,0.9394,3.222,,,,,
28.334,Setup,True,247.0,422.0,,,,,,-0.4151,0.9394,3.222,,,,,
28.421,Setup,True,247.0,422.0,,,,,,-0.4151,0.9394,3.222,,,,,
28.511,Setup,True,246.0,421.0,,,,,,-0.4203,0.9342,3.222,,,,,
