time_s,phase,barbell_detected,barbell_x_px,barbell_y_px,barbell_horizontal_displacement_px,barbell_vertical_displacement_px,barbell_vertical_velocity_px_s,barbell_horizontal_velocity_px_s,barbell_max_height_px,barbell_x_m,barbell_y_m,barbell_z_depth_m,barbell_horizontal_displacement_m,barbell_vertical_displacement_m,barbell_vertical_velocity_m_s,barbell_horizontal_velocity_m_s,barbell_max_height_m
1.467,Deadlift Phase,True,245.0,422.0,41.0,0.0,0.0,0.0,1.0,-0.4255,0.9394,3.222,0.2072,-0.0099,-0.0,0.0,0.0052
1.564,Deadlift Phase,True,245.0,422.0,41.0,0.0,0.0,0.0,1.0,-0.4255,0.9394,3.222,0.2072,-0.0099,-0.0,0.0,0.0052
1.658,Deadlift Phase,True,244.0,422.0,40.0,0.0,0.0,-10.6,1.0,-0.4307,0.9394,3.222,0.2019,-0.0099,-0.0,-0.0553,0.0052
1.75,Deadlift Phase,True,244.0,422.0,40.0,0.0,0.0,0.0,1.0,-0.4307,0.9394,3.222,0.2019,-0.0099,-0.0,0.0,0.0052
1.844,Deadlift Phase,True,245.0,422.0,41.0,0.0,0.0,10.58,1.0,-0.4277,0.9444,3.239,0.2049,-0.0149,-0.0525,0.0315,0.0052
1.94,Deadlift Phase,True,245.0,421.0,41.0,1.0,10.44,0.0,1.0,-0.4277,0.9391,3.239,0.2049,-0.0096,0.0547,0.0,0.0052
2.029,Deadlift Phase,True,245.0,422.0,41.0,0.0,-11.1,0.0,1.0,-0.4277,0.9444,3.239,0.2049,-0.0149,-0.0581,0.0,0.0052
2.111,Deadlift Phase,True,245.0,422.0,41.0,0.0,0.0,0.0,1.0,-0.4277,0.9444,3.239,0.2049,-0.0149,-0.0,0.0,0.0052
2.202,Deadlift Phase,True,246.0,422.0,42.0,0.0,0.0,11.1,1.0,-0.4203,0.9394,3.222,0.2124,-0.0099,0.055,0.0828,0.0052
2.283,Deadlift Phase,True,245.0,421.0,41.0,1.0,12.32,-12.32,1.0,-0.4255,0.9342,3.222,0.2072,-0.0047,0.0642,-0.0643,0.0052
2.377,Deadlift Phase,True,245.0,422.0,41.0,0.0,-10.53,0.0,1.0,-0.4255,0.9394,3.222,0.2072,-0.0099,-0.0549,0.0,0.0052
2.466,Deadlift Phase,True,245.0,422.0,41.0,0.0,0.0,0.0,1.0,-0.4255,0.9394,3.222,0.2072,-0.0099,-0.0,0.0,0.0052
2.546,Deadlift Phase,True,245.0,422.0,41.0,0.0,0.0,0.0,1.0,-0.43,0.9493,3.256,0.2027,-0.0198,-0.1239,-0.0561,0.0052
2.628,Deadlift Phase,True,245.0,422.0,41.0,0.0,0.0,0.0,1.0,-0.43,0.9493,3.256,0.2027,-0.0198,-0.0,0.0,0.0052
2.721,Deadlift Phase,True,246.0,422.0,42.0,0.0,0.0,10.77,1.0,-0.4225,0.9444,3.239,0.2102,-0.0149,0.0534,0.0806,0.0052
2.814,Deadlift Phase,True,247.0,422.0,43.0,0.0,0.0,10.73,1.0,-0.4173,0.9444,3.239,0.2154,-0.0149,-0.0,0.0563,0.0052
2.908,Deadlift Phase,True,247.0,422.0,43.0,0.0,0.0,0.0,1.0,-0.4173,0.9444,3.239,0.2154,-0.0149,-0.0,0.0,0.0052
3.002,Deadlift Phase,True,246.0,422.0,42.0,0.0,0.0,-10.67,1.0,-0.4225,0.9444,3.239,0.2102,-0.0149,-0.0,-0.056,0.0052
3.093,Deadlift Phase,True,245.0,421.0,41.0,1.0,10.87,-10.87,1.0,-0.4255,0.9342,3.222,0.2072,-0.0047,0.1106,-0.0326,0.0052
3.181,Deadlift Phase,True,246.0,422.0,42.0,0.0,-11.17,11.17,1.0,-0.4203,0.9394,3.222,0.2124,-0.0099,-0.0582,0.0583,0.0052
3.261,Deadlift Phase,True,246.0,422.0,42.0,0.0,0.0,0.0,1.0,-0.4203,0.9394,3.222,0.2124,-0.0099,-0.0,0.0,0.0052
3.356,Deadlift Phase,True,246.0,421.0,42.0,1.0,10.78,0.0,1.0,-0.4203,0.9342,3.222,0.2124,-0.0047,0.0562,0.0,0.0052
3.449,Deadlift Phase,True,246.0,421.0,42.0,1.0,0.0,0.0,1.0,-0.4225,0.9391,3.239,0.2102,-0.0096,-0.0526,-0.0237,0.0052
3.543,Deadlift Phase,True,247.0,422.0,43.0,0.0,-10.77,10.77,1.0,-0.4151,0.9394,3.222,0.2176,-0.0099,-0.0031,0.0801,0.0052
3.635,Deadlift Phase,True,247.0,422.0,43.0,0.0,0.0,0.0,1.0,-0.4173,0.9444,3.239,0.2154,-0.0149,-0.0538,-0.0238,0.0052
3.728,Deadlift Phase,True,247.0,422.0,43.0,0.0,0.0,0.0,1.0,-0.4173,0.9444,3.239,0.2154,-0.0149,-0.0,0.0,0.0052
3.821,Deadlift Phase,True,247.0,421.0,43.0,1.0,10.99,0.0,1.0,-0.4173,0.9391,3.239,0.2154,-0.0096,0.0576,0.0,0.0052
3.916,Deadlift Phase,True,247.0,421.0,43.0,1.0,0.0,0.0,1.0,-0.4173,0.9391,3.239,0.2154,-0.0096,-0.0,0.0,0.0052
4.009,Deadlift Phase,True,247.0,421.0,43.0,1.0,0.0,0.0,1.0,-0.4194,0.944,3.256,0.2132,-0.0146,-0.0524,-0.0233,0.0052
4.104,Deadlift Phase,True,247.0,422.0,43.0,0.0,-10.65,0.0,1.0,-0.4194,0.9493,3.256,0.2132,-0.0198,-0.0561,0.0,0.0052
4.198,Deadlift Phase,True,246.0,421.0,42.0,1.0,10.48,-10.48,1.0,-0.4225,0.9391,3.239,0.2102,-0.0096,0.1069,-0.032,0.0052
4.293,Deadlift Phase,True,247.0,422.0,43.0,0.0,-10.62,10.62,1.0,-0.4151,0.9394,3.222,0.2176,-0.0099,-0.003,0.079,0.0052
4.384,Deadlift Phase,True,247.0,421.0,43.0,1.0,11.07,0.0,1.0,-0.4194,0.944,3.256,0.2132,-0.0146,-0.0514,-0.0485,0.0052
4.484,Deadlift Phase,True,247.0,422.0,43.0,0.0,-10.48,0.0,1.0,-0.4194,0.9493,3.256,0.2132,-0.0198,-0.0552,0.0,0.0052
4.578,Deadlift Phase,True,247.0,421.0,43.0,1.0,10.2,0.0,1.0,-0.4151,0.9342,3.222,0.2176,-0.0047,0.1544,0.0447,0.0052
4.665,Deadlift Phase,True,247.0,422.0,43.0,0.0,-11.17,0.0,1.0,-0.4151,0.9394,3.222,0.2176,-0.0099,-0.0582,0.0,0.0052
4.747,Deadlift Phase,True,247.0,421.0,43.0,1.0,12.57,0.0,1.0,-0.4194,0.944,3.256,0.2132,-0.0146,-0.0584,-0.0551,0.0052
4.846,Deadlift Phase,True,247.0,422.0,43.0,0.0,-10.34,0.0,1.0,-0.4194,0.9493,3.256,0.2132,-0.0198,-0.0545,0.0,0.0052
4.937,Deadlift Phase,True,248.0,422.0,44.0,0.0,0.0,10.71,1.0,-0.4098,0.9394,3.222,0.2228,-0.0099,0.1062,0.1028,0.0052
5.03,Deadlift Phase,True,248.0,422.0,44.0,0.0,0.0,0.0,1.0,-0.4098,0.9394,3.222,0.2228,-0.0099,-0.0,0.0,0.0052
5.125,Deadlift Phase,True,248.0,422.0,44.0,0.0,0.0,0.0,1.0,-0.4077,0.9344,3.205,0.225,-0.005,0.0514,0.0224,0.0052
5.22,Deadlift Phase,True,248.0,422.0,44.0,0.0,0.0,0.0,1.0,-0.4077,0.9344,3.205,0.225,-0.005,-0.0,0.0,0.0052
5.307,Deadlift Phase,True,248.0,422.0,44.0,0.0,0.0,0.0,1.0,-0.4098,0.9394,3.222,0.2228,-0.0099,-0.0551,-0.024,0.0052
5.389,Deadlift Phase,True,248.0,422.0,44.0,0.0,0.0,0.0,1.0,-0.4098,0.9394,3.222,0.2228,-0.0099,-0.0,0.0,0.0052
5.482,Deadlift Phase,True,248.0,422.0,44.0,0.0,0.0,0.0,1.0,-0.412,0.9444,3.239,0.2206,-0.0149,-0.0536,-0.0234,0.0052
5.579,Deadlift Phase,True,248.0,422.0,44.0,0.0,0.0,0.0,1.0,-0.412,0.9444,3.239,0.2206,-0.0149,-0.0,0.0,0.0052
5.669,Deadlift Phase,True,248.0,421.0,44.0,1.0,10.51,0.0,1.0,-0.412,0.9391,3.239,0.2206,-0.0096,0.0551,0.0,0.0052
5.763,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.412,0.9391,3.239,0.2206,-0.0096,-0.0,0.0,0.0052
5.858,Deadlift Phase,True,248.0,422.0,44.0,0.0,-10.75,0.0,1.0,-0.4098,0.9394,3.222,0.2228,-0.0099,-0.0031,0.0232,0.0052
5.95,Deadlift Phase,True,248.0,421.0,44.0,1.0,10.59,0.0,1.0,-0.412,0.9391,3.239,0.2206,-0.0096,0.003,-0.0229,0.0052
6.045,Deadlift Phase,True,248.0,422.0,44.0,0.0,-10.61,0.0,1.0,-0.4098,0.9394,3.222,0.2228,-0.0099,-0.003,0.0229,0.0052
6.14,Deadlift Phase,True,248.0,421.0,44.0,1.0,10.68,0.0,1.0,-0.4098,0.9342,3.222,0.2228,-0.0047,0.0557,0.0,0.0052
6.23,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.412,0.9391,3.239,0.2206,-0.0096,-0.0533,-0.0234,0.0052
6.309,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.412,0.9391,3.239,0.2206,-0.0096,-0.0,0.0,0.0052
6.401,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.412,0.9391,3.239,0.2206,-0.0096,-0.0,0.0,0.0052
6.485,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.412,0.9391,3.239,0.2206,-0.0096,-0.0,0.0,0.0052
6.58,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.412,0.9391,3.239,0.2206,-0.0096,-0.0,0.0,0.0052
6.672,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.412,0.9391,3.239,0.2206,-0.0096,-0.0,0.0,0.0052
6.766,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.412,0.9391,3.239,0.2206,-0.0096,-0.0,0.0,0.0052
6.86,Deadlift Phase,True,249.0,421.0,45.0,1.0,0.0,10.52,1.0,-0.4068,0.9391,3.239,0.2259,-0.0096,-0.0,0.0552,0.0052
6.956,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,-10.48,1.0,-0.4098,0.9342,3.222,0.2228,-0.0047,0.0516,-0.0323,0.0052
7.051,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.4098,0.9342,3.222,0.2228,-0.0047,-0.0,0.0,0.0052
7.142,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.4098,0.9342,3.222,0.2228,-0.0047,-0.0,0.0,0.0052
7.239,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.4098,0.9342,3.222,0.2228,-0.0047,-0.0,0.0,0.0052
7.328,Deadlift Phase,True,249.0,422.0,45.0,0.0,-10.86,10.86,1.0,-0.4046,0.9394,3.222,0.228,-0.0099,-0.0566,0.0567,0.0052
7.423,Deadlift Phase,True,248.0,422.0,44.0,0.0,0.0,-10.63,1.0,-0.4098,0.9394,3.222,0.2228,-0.0099,-0.0,-0.0554,0.0052
7.518,Deadlift Phase,True,248.0,421.0,44.0,1.0,10.53,0.0,1.0,-0.4098,0.9342,3.222,0.2228,-0.0047,0.0549,0.0,0.0052
7.611,Deadlift Phase,True,248.0,422.0,44.0,0.0,-10.87,0.0,1.0,-0.4098,0.9394,3.222,0.2228,-0.0099,-0.0566,0.0,0.0052
7.705,Deadlift Phase,True,248.0,422.0,44.0,0.0,0.0,0.0,1.0,-0.412,0.9444,3.239,0.2206,-0.0149,-0.0527,-0.023,0.0052
7.796,Deadlift Phase,True,248.0,421.0,44.0,1.0,10.87,0.0,1.0,-0.412,0.9391,3.239,0.2206,-0.0096,0.057,0.0,0.0052
7.89,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.412,0.9391,3.239,0.2206,-0.0096,-0.0,0.0,0.0052
7.983,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.412,0.9391,3.239,0.2206,-0.0096,-0.0,0.0,0.0052
8.078,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.4142,0.944,3.256,0.2185,-0.0146,-0.0528,-0.0232,0.0052
8.169,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.4142,0.944,3.256,0.2185,-0.0146,-0.0,0.0,0.0052
8.264,Deadlift Phase,True,248.0,421.0,44.0,1.0,0.0,0.0,1.0,-0.412,0.9391,3.239,0.2206,-0.0096,0.0525,0.023,0.0052
8.357,Deadlift Phase,True,248.0,422.0,44.0,0.0,-10.79,0.0,1.0,-0.412,0.9444,3.239,0.2206,-0.0149,-0.0566,0.0,0.0052
8.449,Deadlift Phase,True,248.0,422.0,44.0,0.0,0.0,0.0,1.0,-0.4098,0.9394,3.222,0.2228,-0.0099,0.0525,0.0229,0.0052
8.531,Deadlift Phase,True,247.0,421.0,43.0,1.0,12.34,-12.34,1.0,-0.4151,0.9342,3.222,0.2176,-0.0047,0.0643,-0.0644,0.0052
8.623,Deadlift Phase,True,248.0,422.0,44.0,0.0,-10.88,10.88,1.0,-0.4142,0.9493,3.256,0.2185,-0.0198,-0.1646,0.0097,0.0052
8.715,Deadlift Phase,True,248.0,422.0,44.0,0.0,0.0,0.0,1.0,-0.4142,0.9493,3.256,0.2185,-0.0198,-0.0,0.0,0.0052
8.811,Deadlift Phase,True,248.0,422.0,44.0,0.0,0.0,0.0,1.0,-0.4142,0.9493,3.256,0.2185,-0.0198,-0.0,0.0,0.0052
8.905,Deadlift Phase,True,247.0,421.0,43.0,1.0,10.75,-10.75,1.0,-0.4218,0.9493,3.274,0.2109,-0.0198,0.0005,-0.0816,0.0052
8.994,Deadlift Phase,True,248.0,422.0,44.0,0.0,-11.17,11.17,1.0,-0.412,0.9444,3.239,0.2206,-0.0149,0.0548,0.1089,0.0052
9.087,Deadlift Phase,True,247.0,422.0,43.0,0.0,0.0,-10.7,1.0,-0.4173,0.9444,3.239,0.2154,-0.0149,-0.0,-0.0561,0.0052
9.181,Deadlift Phase,True,248.0,422.0,44.0,0.0,0.0,10.55,1.0,-0.4098,0.9394,3.222,0.2228,-0.0099,0.0523,0.0781,0.0052
9.277,Deadlift Phase,True,247.0,422.0,43.0,0.0,0.0,-10.64,1.0,-0.4151,0.9394,3.222,0.2176,-0.0099,-0.0,-0.0555,0.0052
9.369,Deadlift Phase,True,248.0,422.0,44.0,0.0,0.0,10.77,1.0,-0.4142,0.9493,3.256,0.2185,-0.0198,-0.1067,0.0096,0.0052
9.463,Deadlift Phase,True,247.0,422.0,43.0,0.0,0.0,-10.55,1.0,-0.4194,0.9493,3.256,0.2132,-0.0198,-0.0,-0.0556,0.0052
9.559,Deadlift Phase,True,247.0,422.0,43.0,0.0,0.0,0.0,1.0,-0.4151,0.9394,3.222,0.2176,-0.0099,0.1052,0.0465,0.0052
9.651,Deadlift Phase,True,247.0,422.0,43.0,0.0,0.0,0.0,1.0,-0.4151,0.9394,3.222,0.2176,-0.0099,-0.0,0.0,0.0052
9.743,Deadlift Phase,True,247.0,422.0,43.0,0.0,0.0,0.0,1.0,-0.4151,0.9394,3.222,0.2176,-0.0099,-0.0,0.0,0.0052
9.842,Deadlift Phase,True,246.0,421.0,42.0,1.0,10.45,-10.45,1.0,-0.4203,0.9342,3.222,0.2124,-0.0047,0.0545,-0.0545,0.0052
9.93,Deadlift Phase,True,247.0,422.0,43.0,0.0,-11.12,11.12,1.0,-0.4173,0.9444,3.239,0.2154,-0.0149,-0.113,0.0337,0.0052
10.023,Deadlift Phase,True,246.0,422.0,42.0,0.0,0.0,-10.65,1.0,-0.4225,0.9444,3.239,0.2102,-0.0149,-0.0,-0.0559,0.0052
10.114,Deadlift Phase,True,246.0,422.0,42.0,0.0,0.0,0.0,1.0,-0.4203,0.9394,3.222,0.2124,-0.0099,0.0547,0.0245,0.0052
10.193,Deadlift Phase,True,246.0,422.0,42.0,0.0,0.0,0.0,1.0,-0.4203,0.9394,3.222,0.2124,-0.0099,-0.0,0.0,0.0052
10.275,Deadlift Phase,True,246.0,422.0,42.0,0.0,0.0,0.0,1.0,-0.4225,0.9444,3.239,0.2102,-0.0149,-0.0616,-0.0276,0.0052
10.382,Deadlift Phase,True,245.0,422.0,41.0,0.0,0.0,-10.79,1.0,-0.4277,0.9444,3.239,0.2049,-0.0149,-0.0,-0.0566,0.0052
10.489,Deadlift Phase,True,246.0,422.0,42.0,0.0,0.0,9.03,1.0,-0.4181,0.9344,3.205,0.2146,-0.005,0.0895,0.0874,0.0052
10.584,Deadlift Phase,True,245.0,422.0,41.0,0.0,0.0,-9.48,1.0,-0.4233,0.9344,3.205,0.2094,-0.005,-0.0,-0.0492,0.0052
10.666,Deadlift Phase,True,244.0,422.0,40.0,0.0,0.0,-12.03,1.0,-0.433,0.9444,3.239,0.1997,-0.0149,-0.1192,-0.1171,0.0052
10.759,Deadlift Phase,True,245.0,422.0,41.0,0.0,0.0,10.93,1.0,-0.4277,0.9444,3.239,0.2049,-0.0149,-0.0,0.0573,0.0052
10.851,Deadlift Phase,True,244.0,422.0,40.0,0.0,0.0,-10.75,1.0,-0.433,0.9444,3.239,0.1997,-0.0149,-0.0,-0.0564,0.0052
10.945,Deadlift Phase,True,244.0,421.0,40.0,1.0,10.66,0.0,1.0,-0.4353,0.944,3.256,0.1974,-0.0146,0.0033,-0.0242,0.0052
11.04,Deadlift Phase,True,244.0,422.0,40.0,0.0,-10.5,0.0,1.0,-0.4307,0.9394,3.222,0.2019,-0.0099,0.0488,0.0477,0.0052
11.131,Deadlift Phase,True,245.0,423.0,41.0,-1.0,-11.05,11.05,1.0,-0.4233,0.9396,3.205,0.2094,-0.0101,-0.0025,0.0824,0.0052
11.223,Deadlift Phase,True,244.0,422.0,40.0,0.0,10.67,-10.67,1.0,-0.4284,0.9344,3.205,0.2042,-0.005,0.0554,-0.0554,0.0052
11.317,Deadlift Phase,True,244.0,422.0,40.0,0.0,0.0,0.0,1.0,-0.4284,0.9344,3.205,0.2042,-0.005,-0.0,0.0,0.0052
11.413,Deadlift Phase,True,243.0,422.0,39.0,0.0,0.0,-10.5,1.0,-0.4359,0.9394,3.222,0.1967,-0.0099,-0.052,-0.0786,0.0052
11.507,Deadlift Phase,True,243.0,422.0,39.0,0.0,0.0,0.0,1.0,-0.4359,0.9394,3.222,0.1967,-0.0099,-0.0,0.0,0.0052
11.596,Deadlift Phase,True,243.0,423.0,39.0,-1.0,-11.32,0.0,1.0,-0.4382,0.9496,3.239,0.1944,-0.0201,-0.1154,-0.026,0.0052
11.678,Deadlift Phase,True,242.0,422.0,38.0,0.0,12.56,-12.56,1.0,-0.4458,0.9493,3.256,0.1869,-0.0198,0.0036,-0.0951,0.0052
11.773,Deadlift Phase,True,243.0,423.0,39.0,-1.0,-10.51,10.51,1.0,-0.4359,0.9446,3.222,0.1967,-0.0151,0.0494,0.1038,0.0052
11.867,Deadlift Phase,True,242.0,423.0,38.0,-1.0,0.0,-10.63,1.0,-0.4411,0.9446,3.222,0.1915,-0.0151,-0.0,-0.0555,0.0052
11.961,Deadlift Phase,True,241.0,422.0,37.0,0.0,10.51,-10.51,1.0,-0.4487,0.9444,3.239,0.1839,-0.0149,0.0027,-0.0796,0.0052
12.053,Deadlift Phase,True,241.0,422.0,37.0,0.0,0.0,0.0,1.0,-0.4487,0.9444,3.239,0.1839,-0.0149,-0.0,0.0,0.0052
12.146,Deadlift Phase,True,241.0,422.0,37.0,0.0,0.0,0.0,1.0,-0.4487,0.9444,3.239,0.1839,-0.0149,-0.0,0.0,0.0052
12.239,Deadlift Phase,True,241.0,423.0,37.0,-1.0,-10.92,0.0,1.0,-0.4487,0.9496,3.239,0.1839,-0.0201,-0.0572,0.0,0.0052
12.333,Deadlift Phase,True,240.0,423.0,36.0,-1.0,0.0,-10.72,1.0,-0.454,0.9496,3.239,0.1787,-0.0201,-0.0,-0.0562,0.0052
12.427,Deadlift Phase,True,240.0,422.0,36.0,0.0,10.47,0.0,1.0,-0.454,0.9444,3.239,0.1787,-0.0149,0.0549,0.0,0.0052
12.518,Deadlift Phase,True,240.0,422.0,36.0,0.0,0.0,0.0,1.0,-0.4563,0.9493,3.256,0.1763,-0.0198,-0.0541,-0.026,0.0052
12.596,Deadlift Phase,True,239.0,422.0,35.0,0.0,0.0,-12.87,1.0,-0.4616,0.9493,3.256,0.171,-0.0198,-0.0,-0.0678,0.0052
12.678,Deadlift Phase,True,238.0,421.0,34.0,1.0,12.57,-12.57,1.0,-0.462,0.9342,3.222,0.1706,-0.0047,0.1901,-0.005,0.0052
12.773,Deadlift Phase,True,238.0,422.0,34.0,0.0,-10.59,0.0,1.0,-0.462,0.9394,3.222,0.1706,-0.0099,-0.0552,0.0,0.0052
12.863,Deadlift Phase,True,238.0,422.0,34.0,0.0,0.0,0.0,1.0,-0.4669,0.9493,3.256,0.1658,-0.0198,-0.1076,-0.0529,0.0052
12.957,Deadlift Phase,True,237.0,422.0,33.0,0.0,0.0,-10.89,1.0,-0.4722,0.9493,3.256,0.1605,-0.0198,-0.0,-0.0574,0.0052
13.049,Deadlift Phase,True,237.0,422.0,33.0,0.0,0.0,0.0,1.0,-0.4672,0.9394,3.222,0.1654,-0.0099,0.1047,0.0521,0.0052
13.142,Deadlift Phase,True,236.0,422.0,32.0,0.0,0.0,-10.81,1.0,-0.4725,0.9394,3.222,0.1602,-0.0099,-0.0,-0.0564,0.0052
13.235,Deadlift Phase,True,236.0,422.0,32.0,0.0,0.0,0.0,1.0,-0.4749,0.9444,3.239,0.1577,-0.0149,-0.0532,-0.0268,0.0052
13.332,Deadlift Phase,True,236.0,422.0,32.0,0.0,0.0,0.0,1.0,-0.4749,0.9444,3.239,0.1577,-0.0149,-0.0,0.0,0.0052
13.426,Deadlift Phase,True,236.0,422.0,32.0,0.0,0.0,0.0,1.0,-0.4675,0.9295,3.188,0.1652,-0.0,0.1588,0.0799,0.0052
13.517,Deadlift Phase,True,236.0,422.0,32.0,0.0,0.0,0.0,1.0,-0.4675,0.9295,3.188,0.1652,-0.0,-0.0,0.0,0.0052
13.612,Deadlift Phase,True,235.0,423.0,31.0,-1.0,-10.5,-10.5,1.0,-0.4751,0.9396,3.205,0.1575,-0.0101,-0.1065,-0.0807,0.0052
13.709,Deadlift Phase,True,235.0,423.0,31.0,-1.0,0.0,0.0,1.0,-0.4751,0.9396,3.205,0.1575,-0.0101,-0.0,0.0,0.0052
13.798,Deadlift Phase,True,234.0,422.0,30.0,0.0,10.99,-10.99,1.0,-0.4854,0.9444,3.239,0.1472,-0.0149,-0.052,-0.1131,0.0052
13.879,Deadlift Phase,True,233.0,422.0,29.0,0.0,0.0,-12.39,1.0,-0.4907,0.9444,3.239,0.142,-0.0149,-0.0,-0.065,0.0052
13.972,Deadlift Phase,True,234.0,422.0,30.0,0.0,0.0,10.82,1.0,-0.488,0.9493,3.256,0.1447,-0.0198,-0.0536,0.0292,0.0052
14.069,Deadlift Phase,True,233.0,423.0,29.0,-1.0,-10.35,-10.35,1.0,-0.4933,0.9546,3.256,0.1394,-0.0251,-0.0545,-0.0546,0.0052
14.161,Deadlift Phase,True,232.0,423.0,28.0,-1.0,0.0,-10.87,1.0,-0.4933,0.9446,3.222,0.1393,-0.0151,0.1084,-0.0007,0.0052
14.261,Deadlift Phase,True,232.0,422.0,28.0,0.0,9.92,0.0,1.0,-0.4959,0.9444,3.239,0.1367,-0.0149,0.0025,-0.0258,0.0052
14.349,Deadlift Phase,True,232.0,422.0,28.0,0.0,0.0,0.0,1.0,-0.4933,0.9394,3.222,0.1393,-0.0099,0.0554,0.0291,0.0052
14.443,Deadlift Phase,True,231.0,422.0,27.0,0.0,0.0,-10.64,1.0,-0.4985,0.9394,3.222,0.1341,-0.0099,-0.0,-0.0555,0.0052
14.538,Deadlift Phase,True,230.0,422.0,26.0,0.0,0.0,-10.68,1.0,-0.5064,0.9444,3.239,0.1262,-0.0149,-0.0529,-0.0841,0.0052
14.631,Deadlift Phase,True,229.0,422.0,25.0,0.0,0.0,-10.68,1.0,-0.5117,0.9444,3.239,0.121,-0.0149,-0.0,-0.056,0.0052
14.725,Deadlift Phase,True,230.0,422.0,26.0,0.0,0.0,10.75,1.0,-0.5064,0.9444,3.239,0.1262,-0.0149,-0.0,0.0564,0.0052
