time_s,athlete_depth_m,center_depth_m
0.016,3.779,7.652
0.109,3.779,7.652
0.198,3.85,7.466
0.281,3.85,7.466
0.374,3.85,7.951
0.467,3.85,7.951
0.566,3.85,7.849
0.656,3.85,7.849
0.748,3.826,7.849
0.843,3.826,7.849
0.94,3.756,7.466
1.027,3.756,7.466
1.122,3.802,6.957
1.212,3.802,6.957
1.293,3.826,7.652
1.383,3.826,7.652
1.467,3.802,7.558
1.564,3.802,7.558
1.658,3.826,7.652
1.75,3.826,7.652
1.844,3.826,7.466
1.94,3.826,7.466
2.029,3.779,7.466
2.111,3.779,7.466
2.202,3.802,8.055
2.283,3.802,8.055
2.377,3.826,7.466
2.466,3.826,7.466
2.546,3.802,7.951
2.628,3.802,7.951
2.721,3.826,7.466
2.814,3.826,7.466
2.908,3.779,7.652
3.002,3.779,7.652
3.093,3.802,7.652
3.181,3.802,7.652
3.261,3.826,7.652
3.356,3.826,7.652
3.449,3.779,7.558
3.543,3.779,7.558
3.635,3.779,7.558
3.728,3.779,7.558
3.821,3.826,7.951
3.916,3.826,7.951
4.009,3.802,7.749
4.104,3.802,7.749
4.198,3.779,7.288
4.293,3.779,7.288
4.384,3.802,7.652
4.484,3.802,7.652
4.578,3.875,7.652
4.665,3.875,7.652
4.747,3.826,7.037
4.846,3.826,7.037
4.937,3.826,7.652
5.03,3.826,7.652
5.125,3.779,8.055
5.22,3.779,8.055
5.307,3.875,7.558
5.389,3.875,7.558
5.482,3.802,7.849
5.579,3.802,7.849
5.669,3.826,7.652
5.763,3.826,7.652
5.858,3.779,7.037
5.95,3.779,7.037
6.045,3.802,7.376
6.14,3.802,7.376
6.23,3.756,7.849
6.309,3.756,7.849
6.401,3.875,8.386
6.485,3.875,8.386
6.58,3.826,8.055
6.672,3.826,8.055
6.766,3.826,7.749
6.86,3.826,7.749
6.956,3.779,7.466
7.051,3.779,7.466
7.142,3.756,7.558
7.239,3.779,7.558
7.328,3.779,8.055
7.423,3.779,8.055
7.518,3.756,8.055
7.611,3.779,8.055
7.705,3.802,7.288
7.796,3.802,7.288
7.89,3.85,7.749
7.983,3.85,7.749
8.078,3.826,7.849
8.169,3.826,7.849
8.264,3.85,7.951
8.357,3.85,7.951
8.449,3.802,7.466
8.531,3.802,7.466
8.623,3.802,7.849
8.715,3.802,7.849
8.811,3.826,7.652
8.905,3.826,7.652
8.994,3.733,7.288
9.087,3.733,7.288
9.181,3.779,7.558
9.277,3.779,7.558
9.369,3.779,7.288
9.463,3.779,7.288
9.559,3.779,7.749
9.651,3.779,7.749
9.743,3.802,7.652
9.842,3.802,7.652
9.93,3.802,8.163
10.023,3.802,8.163
10.114,3.779,7.288
10.193,3.802,7.288
10.275,3.802,7.376
10.382,3.802,7.376
10.489,3.756,8.273
10.584,3.756,8.273
10.666,3.756,7.652
10.759,3.756,7.652
10.851,3.826,7.466
10.945,3.826,7.466
11.04,3.779,7.466
11.131,3.779,7.466
11.223,3.756,8.055
11.317,3.756,8.055
11.413,3.779,7.376
11.507,3.779,7.376
11.596,3.802,7.118
11.678,3.802,7.118
11.773,3.733,7.849
11.867,3.733,7.849
11.961,3.802,7.749
12.053,3.802,7.749
12.146,3.779,7.849
12.239,3.779,7.849
12.333,3.779,7.749
12.427,3.779,7.749
12.518,3.779,7.652
12.596,3.779,7.652
12.678,3.779,7.558
12.773,3.779,7.558
12.863,3.779,7.849
12.957,3.779,7.849
13.049,3.779,7.376
13.142,3.779,7.376
13.235,3.756,7.466
13.332,3.779,7.466
13.426,3.756,7.202
13.517,3.756,7.202
13.612,3.756,7.652
13.709,3.756,7.652
13.798,3.779,7.849
13.879,3.779,7.849
13.972,3.779,7.558
14.069,3.779,7.558
14.161,3.756,7.376
14.261,3.756,7.376
14.349,3.756,7.288
14.443,3.756,7.288
14.538,3.756,7.288
14.631,3.756,7.288
14.725,3.71,7.466
14.818,3.733,7.466
14.91,3.802,7.118
15.002,3.802,7.118
15.102,3.756,7.749
15.196,3.756,7.749
15.279,3.756,8.055
15.361,3.756,8.055
15.455,3.756,7.652
15.547,3.756,7.652
15.641,3.802,7.288
15.737,3.802,7.288
15.826,3.756,7.849
15.924,3.756,7.849
16.011,3.756,7.466
16.107,3.756,7.466
16.2,3.756,7.118
16.295,3.756,7.118
16.386,3.71,7.376
16.479,3.71,7.376
16.558,3.779,8.055
16.641,3.779,8.055
16.734,3.756,7.466
16.854,3.756,7.466
16.932,3.756,7.558
17.013,3.756,7.558
17.106,3.756,7.749
17.201,3.756,7.749
17.293,3.756,7.466
17.375,3.756,7.466
17.463,3.756,7.466
17.546,3.756,7.466
17.637,3.756,7.652
17.718,3.756,7.652
17.813,3.802,7.376
17.901,3.802,7.376
17.984,3.733,7.376
18.076,3.733,7.376
18.168,3.756,7.558
18.264,3.756,7.558
18.357,3.756,7.466
18.452,3.756,7.466
18.547,3.756,7.558
18.635,3.779,7.558
18.716,3.756,7.037
18.811,3.756,7.037
18.9,3.733,7.749
18.982,3.733,7.749
19.076,3.733,7.037
19.168,3.733,7.037
19.262,3.756,7.749
19.357,3.756,7.749
19.449,3.733,7.652
19.546,3.733,7.652
19.634,3.756,7.652
19.73,3.756,7.652
19.821,3.733,7.558
19.913,3.733,7.558
20.01,3.733,7.558
20.104,3.733,7.558
20.199,3.733,7.652
20.296,3.733,7.652
20.384,3.756,7.951
20.481,3.756,7.951
20.571,3.756,7.652
20.662,3.756,7.652
20.743,3.733,7.288
20.836,3.733,7.288
20.927,3.756,7.951
21.01,3.756,7.951
21.104,3.733,7.558
21.196,3.733,7.558
21.286,3.733,7.849
21.368,3.733,7.849
21.46,3.756,8.055
21.555,3.756,8.055
21.648,3.733,7.558
21.74,3.733,7.558
21.834,3.733,7.652
21.927,3.733,7.652
22.021,3.71,7.652
22.124,3.71,7.652
22.208,3.733,7.376
22.301,3.733,7.376
22.397,3.756,8.055
22.488,3.756,8.055
22.568,3.733,7.376
22.662,3.733,7.376
22.756,3.733,7.466
22.852,3.733,7.466
22.94,3.733,7.288
23.035,3.733,7.288
23.138,3.756,7.849
23.225,3.756,7.849
23.317,3.733,7.376
23.411,3.733,7.376
23.505,3.756,7.466
23.599,3.756,7.466
23.691,3.779,7.652
23.786,3.779,7.652
23.879,3.733,7.749
23.972,3.733,7.749
24.063,3.71,7.652
24.162,3.71,7.652
24.257,3.756,7.749
24.346,3.756,7.749
24.443,3.71,8.055
24.536,3.71,8.055
24.628,3.71,7.558
24.704,3.71,7.558
24.803,3.733,7.652
24.895,3.733,7.652
24.986,3.733,7.376
25.067,3.733,7.376
25.161,3.756,8.055
25.256,3.733,8.055
25.347,3.733,7.037
25.446,3.733,7.037
25.532,3.71,7.749
25.614,3.71,7.749
25.702,3.756,7.652
25.788,3.756,7.652
25.877,3.733,7.849
25.972,3.733,7.849
26.065,3.71,7.558
26.148,3.71,7.558
26.241,3.756,7.652
26.334,3.756,7.652
26.425,3.756,8.055
26.518,3.756,8.055
26.608,3.71,7.749
26.69,3.71,7.749
26.785,3.71,7.466
26.878,3.71,7.466
26.97,3.756,7.749
27.062,3.756,7.749
27.156,3.756,7.749
27.248,3.756,7.749
27.35,3.756,8.055
27.435,3.756,8.055
27.516,3.733,7.652
27.61,3.733,7.652
27.701,3.71,7.376
27.797,3.71,7.376
27.891,3.756,7.951
27.984,3.756,7.951
28.078,3.71,7.849
28.174,3.71,7.849
28.267,3.756,7.376
28.365,3.756,7.376
28.452,3.733,7.849
28.533,3.756,7.849
28.627,3.733,7.749
28.723,3.733,7.749
28.815,3.756,7.466
28.908,3.756,7.466
29.004,3.733,7.749
29.098,3.733,7.749
29.19,3.756,7.466
29.284,3.756,7.466
29.38,3.756,7.652
29.475,3.756,7.652
29.564,3.756,7.466
29.661,3.756,7.466
29.753,3.756,7.466
29.847,3.756,7.466
29.944,3.733,7.558
30.038,3.733,7.558
30.13,3.733,7.376
30.223,3.733,7.376
30.316,3.756,7.849
30.411,3.756,7.849
30.502,3.756,8.503
30.598,3.733,8.503
30.692,3.733,7.849
30.79,3.733,7.849
30.883,3.756,6.957
30.974,3.756,6.957
31.076,3.71,7.376
31.161,3.71,7.376
31.256,3.733,8.163
31.351,3.733,8.163
31.445,3.756,7.466
31.544,3.756,7.466
31.632,3.756,7.558
31.725,3.756,7.558
31.818,3.756,7.849
31.914,3.756,7.849
32.002,3.756,7.652
32.083,3.756,7.652
32.164,3.733,8.273
32.257,3.733,8.273
32.357,3.71,7.951
32.448,3.71,7.951
32.538,3.756,7.558
32.636,3.733,7.558
32.725,3.71,8.055
32.82,3.71,8.055
32.916,3.733,6.957
33.009,3.733,6.957
33.101,3.733,8.055
33.195,3.733,8.055
33.293,3.733,7.466
33.382,3.733,7.466
33.475,3.71,7.376
33.568,3.71,7.376
33.661,3.756,7.466
33.755,3.756,7.466
33.847,3.71,7.652
33.941,3.71,7.652
34.036,3.733,7.202
34.132,3.733,7.202
34.221,3.756,7.376
34.318,3.756,7.376
34.41,3.688,7.951
34.502,3.688,7.951
34.598,3.71,7.951
34.692,3.71,7.951
34.785,3.71,7.202
34.879,3.71,7.202
34.972,3.71,7.037
35.065,3.71,7.037
35.156,3.71,7.376
35.248,3.71,7.376
35.344,3.733,7.951
35.436,3.733,7.951
35.532,3.733,7.652
35.624,3.733,7.652
35.719,3.71,7.849
35.812,3.71,7.849
35.905,3.756,7.849
35.997,3.756,7.849
36.093,3.756,7.118
36.186,3.756,7.118
36.279,3.71,7.202
36.374,3.71,7.202
36.469,3.733,7.466
36.562,3.71,7.466
36.655,3.71,7.849
36.745,3.71,7.849
36.825,3.756,7.951
36.919,3.756,7.951
37.011,3.733,7.466
37.102,3.733,7.466
37.197,3.71,7.376
37.292,3.71,7.376
37.384,3.733,7.652
37.479,3.733,7.652
37.572,3.733,8.055
37.663,3.733,8.055
37.757,3.756,7.652
37.851,3.756,7.652
37.945,3.71,7.652
38.041,3.71,7.652
38.133,3.733,7.466
38.228,3.733,7.466
38.323,3.733,7.558
38.413,3.733,7.558
38.511,3.756,8.055
38.611,3.756,8.055
38.696,3.756,7.558
38.788,3.779,7.558
38.881,3.779,7.652
38.975,3.802,7.652
39.067,3.756,7.749
39.159,3.756,7.749
39.238,3.756,7.288
39.336,3.779,7.288
39.424,3.733,7.288
39.523,3.733,7.288
39.613,3.779,7.202
39.707,3.779,7.202
39.801,3.756,7.376
39.896,3.756,7.376
39.99,3.802,7.849
40.084,3.802,7.849
40.177,3.756,7.558
40.27,3.756,7.558
40.363,3.779,7.466
40.458,3.779,7.466
40.551,3.779,7.288
40.644,3.802,7.288
40.741,3.779,7.376
40.833,3.779,7.376
40.925,3.779,7.466
41.007,3.802,7.466
41.098,3.802,7.376
41.192,3.802,7.376
41.287,3.826,7.749
41.382,3.826,7.749
41.478,3.802,7.558
41.573,3.802,7.558
41.664,3.826,7.288
41.757,3.85,7.288
41.851,3.85,7.376
41.942,3.826,7.376
42.036,3.826,7.652
42.131,3.826,7.652
42.223,3.802,7.951
42.318,3.802,7.951
42.416,3.802,7.951
42.507,3.802,7.951
42.601,3.756,7.288
42.698,3.666,7.288
42.791,3.601,7.466
42.885,3.58,7.466
42.98,3.382,7.652
43.07,3.58,7.652
43.164,3.459,7.951
43.258,3.401,7.951
43.348,3.309,7.288
43.431,3.291,7.288
43.523,3.256,7.558
43.618,3.239,7.558
43.711,3.108,7.558
43.805,3.156,7.558
43.899,3.076,7.558
43.992,3.123,7.558
44.088,3.076,7.466
44.177,3.123,7.466
44.262,3.076,7.558
44.355,3.061,7.558
44.446,3.156,7.288
44.54,3.123,7.288
44.634,3.061,7.652
44.728,3.076,7.652
44.821,3.156,7.951
44.914,3.156,7.951
45.009,3.256,7.652
45.102,3.205,7.652
45.195,3.291,7.466
45.292,3.291,7.466
45.378,3.291,7.202
45.473,3.291,7.202
45.568,3.274,7.749
45.66,3.274,7.749
45.741,3.291,7.118
45.836,3.291,7.118
45.926,3.42,7.558
46.005,3.401,7.558
46.086,3.309,7.202
46.194,4.281,7.202
46.288,3.924,8.055
46.381,4.081,8.055
46.454,,7.466
46.546,3.899,7.466
46.632,3.924,7.558
46.722,3.95,7.558
46.806,3.924,7.558
46.9,3.924,7.558
46.991,3.875,7.849
47.088,3.875,7.849
47.182,3.875,7.652
47.276,3.875,7.652
47.37,3.899,7.288
47.46,3.924,7.288
47.555,3.875,7.376
47.647,3.875,7.376
47.741,3.899,7.749
47.833,3.899,7.749
47.938,3.924,7.749
48.022,3.924,7.749
48.119,3.899,7.037
48.21,3.899,7.037
48.303,3.875,7.466
48.395,3.875,7.466
48.473,3.924,7.652
48.556,3.95,7.652
48.649,3.875,7.652
48.743,3.875,7.652
48.831,3.875,7.037
48.927,3.875,7.037
49.021,3.875,7.749
49.114,3.875,7.749
49.205,3.875,7.202
49.288,3.85,7.202
49.381,3.875,7.951
49.48,3.875,7.951
49.566,3.95,7.118
49.662,3.95,7.118
49.752,3.875,7.288
49.831,3.875,7.288
49.913,3.924,7.652
50.005,3.924,7.652
50.102,3.899,7.037
50.191,3.899,7.037
50.273,3.924,7.288
50.367,3.924,7.288
50.457,3.875,7.466
50.552,3.875,7.466
50.643,3.826,7.652
50.739,3.826,7.652
50.832,3.924,8.273
50.923,3.924,8.273
51.006,3.924,8.055
51.1,3.924,8.055
51.193,3.875,7.558
51.284,3.875,7.558
51.382,3.924,7.558
51.475,3.924,7.558
51.568,3.875,7.558
51.662,3.875,7.558
51.749,3.924,7.652
51.843,3.924,7.652
51.934,3.924,8.163
52.014,3.924,8.163
52.11,3.899,7.466
52.204,3.899,7.466
52.294,3.95,7.466
52.379,3.95,7.466
52.468,3.899,7.288
52.546,3.899,7.288
52.644,3.924,7.849
52.733,3.924,7.849
52.824,3.899,7.749
52.92,3.899,7.749
53.012,3.924,7.376
53.105,3.924,7.376
53.2,3.899,7.376
53.295,3.899,7.376
53.39,3.924,7.466
53.479,3.95,7.466
53.558,3.899,7.288
53.653,3.924,7.288
53.746,3.899,7.652
53.84,3.899,7.652
53.934,3.875,7.118
54.029,3.875,7.118
54.122,3.875,7.558
54.218,3.875,7.558
54.314,3.924,7.749
54.409,3.924,7.749
54.502,3.95,7.849
54.597,3.95,7.849
54.69,3.85,7.376
54.782,3.875,7.376
54.865,3.875,7.749
54.955,3.875,7.749
55.051,3.826,7.749
55.147,3.826,7.749
55.239,3.924,7.652
55.33,3.924,7.652
55.428,3.899,7.652
55.522,3.899,7.652
55.613,3.95,7.652
55.695,3.95,7.652
55.786,3.95,8.055
55.879,3.95,8.055
55.976,3.95,7.202
56.068,3.924,7.202
56.162,3.875,8.055
56.257,3.875,8.055
56.344,3.899,7.288
56.428,3.899,7.288
56.518,3.826,7.652
56.614,3.826,7.652
56.703,3.924,7.652
56.8,3.924,7.652
56.894,3.95,7.749
56.986,3.95,7.749
57.079,3.924,7.652
57.172,3.924,7.652
57.268,3.975,7.749
57.364,3.975,7.749
57.455,3.95,7.466
57.545,3.95,7.466
57.643,3.924,7.749
57.737,3.924,7.749
57.826,3.924,7.466
57.925,3.924,7.466
58.012,3.899,7.376
58.105,3.899,7.376
58.183,3.95,7.558
58.278,3.95,7.558
58.372,3.95,7.466
58.462,3.95,7.466
58.558,4.001,7.951
58.652,4.001,7.951
58.743,3.975,7.951
58.824,3.975,7.951
58.918,4.028,7.849
59.009,4.028,7.849
59.104,3.95,7.376
59.199,3.95,7.376
59.293,3.95,7.749
59.387,3.95,7.749
59.482,3.95,7.466
59.574,3.95,7.466
59.667,4.001,7.749
59.761,4.001,7.749
59.854,4.028,7.558
59.945,4.028,7.558
60.039,3.975,7.376
60.135,3.975,7.376
60.228,3.95,7.749
60.323,3.95,7.749
60.411,4.001,7.652
60.503,4.001,7.652
60.601,3.95,7.376
60.7,3.95,7.376
60.786,3.975,7.376
60.873,3.975,7.376
60.959,3.975,7.376
61.041,3.95,7.376
61.132,3.975,7.466
61.225,3.975,7.466
61.308,3.95,7.558
61.4,3.95,7.558
61.481,3.975,7.951
61.586,3.975,7.951
61.666,4.001,7.951
61.746,4.001,7.951
61.839,3.975,7.749
61.933,3.975,7.749
62.025,3.975,7.749
62.104,3.975,7.749
62.199,3.975,7.749
62.292,3.975,7.749
62.383,3.975,7.849
62.479,3.975,7.849
62.571,4.001,7.652
62.664,4.001,7.652
62.745,3.95,7.558
62.837,3.95,7.558
62.937,3.924,7.466
63.024,3.924,7.466
63.116,4.001,8.055
63.209,4.001,8.055
63.291,3.95,7.288
63.381,3.95,7.288
63.472,3.975,7.558
63.553,3.975,7.558
63.644,3.975,7.951
63.726,3.975,7.951
63.817,3.95,7.466
63.898,3.95,7.466
63.991,3.975,7.558
64.084,3.975,7.558
64.182,3.924,7.288
64.274,3.924,7.288
64.364,3.95,7.558
64.46,3.95,7.558
64.552,3.975,7.376
64.632,3.975,7.376
64.726,3.826,7.558
64.817,3.85,7.558
64.9,3.95,7.466
64.992,3.95,7.466
65.085,3.899,7.466
65.167,3.899,7.466
65.254,3.875,7.951
65.338,3.875,7.951
65.428,3.875,7.749
65.526,3.875,7.749
65.623,3.875,7.652
65.713,3.875,7.652
65.806,3.875,7.202
65.901,3.875,7.202
65.994,3.875,6.957
66.087,3.875,6.957
66.192,3.875,7.376
66.278,3.875,7.376
66.37,3.875,7.466
66.461,3.875,7.466
66.555,3.85,7.849
66.649,3.85,7.849
66.742,3.924,7.558
66.836,3.924,7.558
66.932,3.899,7.466
67.024,3.899,7.466
67.118,3.875,7.202
67.212,3.875,7.202
67.299,3.899,7.849
67.396,3.899,7.849
67.488,3.85,7.558
67.583,3.85,7.558
67.678,3.85,7.749
67.772,3.85,7.749
67.862,3.875,7.849
67.961,3.899,7.849
68.055,3.875,7.558
68.146,3.875,7.558
68.241,3.85,7.376
68.326,3.85,7.376
68.42,3.826,7.749
68.514,3.802,7.749
68.609,3.756,7.652
68.705,3.802,7.652
68.796,3.644,7.849
68.888,3.733,7.849
68.986,3.459,7.951
69.087,3.498,7.951
69.169,3.364,7.118
69.263,3.382,7.118
69.354,3.327,
69.448,3.309,
69.53,3.291,7.037
69.638,3.291,7.037
69.73,3.382,7.288
69.822,3.382,7.288
69.918,3.401,7.202
70.008,3.382,7.202
70.105,3.309,7.749
70.203,3.309,7.749
70.294,3.382,7.849
70.384,3.364,7.849
70.479,3.364,7.652
70.578,3.364,7.652
70.667,3.439,7.749
70.762,3.42,7.749
70.857,3.478,7.749
70.95,3.478,7.749
