time_s,athlete_depth_m,center_depth_m
12.779,3.85,7.849
12.835,3.875,7.652
12.892,3.875,7.652
12.948,3.875,7.951
13.005,3.875,7.951
13.061,3.875,7.749
13.118,3.899,7.749
13.175,3.875,7.849
13.232,3.875,7.849
13.288,3.85,7.202
13.345,3.85,7.202
13.401,3.875,7.288
13.458,3.875,7.288
13.515,3.875,7.202
13.572,3.875,7.202
13.628,3.85,6.802
13.685,3.875,6.802
13.741,3.875,6.377
13.798,3.875,6.377
13.855,3.875,6.122
13.912,3.875,6.122
13.968,3.875,6.002
14.024,3.875,6.002
14.081,3.899,5.466
14.138,3.899,5.466
14.194,3.899,5.144
14.25,3.899,5.144
14.307,3.899,4.82
14.364,3.899,4.82
14.42,3.875,4.783
14.477,3.899,4.783
14.534,3.899,4.436
14.59,3.899,4.436
14.647,3.95,4.373
14.703,3.95,4.373
14.76,3.924,4.281
14.817,3.95,4.281
14.873,3.924,4.081
14.93,3.924,4.081
14.986,3.924,4.311
15.043,3.95,4.311
15.099,3.924,4.136
15.156,3.924,4.136
15.213,3.899,4.054
15.269,3.899,4.054
15.326,3.899,4.028
15.382,3.899,4.028
15.439,3.924,3.975
15.496,3.95,3.975
15.549,3.95,3.924
15.606,3.95,3.924
15.663,3.899,3.899
15.72,3.899,3.899
15.776,3.924,3.924
15.833,3.924,3.924
15.889,3.875,3.95
15.946,3.924,3.95
16.002,3.899,3.95
16.059,3.85,3.95
16.116,3.826,4.054
16.173,3.826,4.054
16.23,3.826,4.081
16.286,3.364,4.081
16.338,,4.222
16.402,3.85,4.222
16.459,3.802,4.859
16.515,3.826,4.859
16.571,3.826,5.466
16.628,3.826,5.466
16.684,3.802,5.668
16.741,3.802,5.668
16.798,3.733,6.184
16.855,3.779,6.184
16.911,3.71,5.775
16.968,3.756,5.775
17.024,3.733,4.501
17.081,3.802,4.501
17.137,3.733,3.498
17.194,3.779,3.498
17.25,3.622,3.42
17.307,3.688,3.42
17.364,3.58,3.42
17.421,3.58,3.42
17.477,3.518,3.327
17.534,3.58,3.327
17.591,3.518,3.364
17.648,3.622,3.364
17.704,3.666,3.291
17.761,3.622,3.291
17.817,3.601,3.327
17.874,3.601,3.327
17.931,3.601,3.274
17.987,3.58,3.274
18.044,3.688,3.345
18.1,3.802,3.345
18.157,3.802,3.345
18.213,3.826,3.345
18.269,3.85,3.382
18.326,3.899,3.382
18.382,3.975,3.42
18.438,3.975,3.42
18.495,3.899,3.345
18.551,4.001,3.345
18.608,3.95,3.345
18.664,3.95,3.345
18.721,3.875,3.345
18.777,3.875,3.345
18.834,3.802,3.364
18.89,3.802,3.364
18.941,3.826,3.345
18.997,3.85,3.345
19.054,3.899,3.401
19.11,3.924,3.401
19.167,3.899,3.401
19.223,3.899,3.401
19.28,3.95,3.439
19.336,3.924,3.439
19.393,3.924,3.478
19.449,3.924,3.478
19.506,4.028,3.459
19.563,4.028,3.459
19.619,3.924,3.42
19.676,3.924,3.42
19.732,3.779,3.345
19.789,3.826,3.345
19.846,3.85,3.439
19.902,3.85,3.439
19.958,3.733,3.382
20.015,3.802,3.382
20.072,3.802,3.382
20.129,3.875,3.382
20.185,3.688,3.42
20.242,3.688,3.42
20.299,3.666,3.345
20.355,3.779,3.345
20.412,3.71,3.274
20.469,3.756,3.274
20.525,3.779,3.364
20.581,3.779,3.364
20.638,3.688,3.401
20.695,3.688,3.401
20.751,3.826,3.439
20.808,3.779,3.439
20.865,3.733,3.459
20.922,3.756,3.459
20.978,3.756,3.345
21.035,3.756,3.345
21.091,3.71,3.345
21.148,3.666,3.345
21.204,3.666,3.459
21.26,3.622,3.459
21.317,3.644,3.327
21.374,3.644,3.327
21.43,3.644,3.345
21.487,3.644,3.345
21.544,3.71,3.345
21.6,3.71,3.345
21.656,3.733,3.345
21.713,3.733,3.345
21.77,3.779,3.274
21.826,3.733,3.274
21.882,3.802,3.291
21.939,3.802,3.291
21.992,3.733,3.309
22.048,3.71,3.309
22.105,3.826,3.382
22.161,3.779,3.382
22.217,3.779,3.382
22.274,3.733,3.382
22.33,3.733,3.309
22.387,3.666,3.309
22.444,3.802,3.291
22.5,3.779,3.291
22.557,3.733,3.309
22.614,3.666,3.309
22.67,3.802,3.345
22.727,3.644,3.345
22.783,3.688,3.364
22.84,3.688,3.364
22.897,3.826,3.364
22.954,3.826,3.364
23.01,3.95,3.42
23.067,3.924,3.42
23.123,3.899,3.364
23.18,3.875,3.364
23.237,3.924,3.401
23.293,3.875,3.401
23.349,3.95,3.364
23.406,3.95,3.364
23.462,3.975,3.401
23.519,3.924,3.401
23.575,4.001,3.439
23.632,4.001,3.439
23.688,3.975,3.478
23.745,3.975,3.478
23.801,3.95,3.518
23.858,3.95,3.518
23.914,4.001,3.802
23.967,4.001,3.802
24.023,3.975,3.85
24.08,3.95,3.85
24.136,3.975,3.975
24.193,3.95,3.975
24.25,3.95,4.081
24.306,3.95,4.081
24.363,4.001,4.109
24.419,4.001,4.109
24.476,3.924,4.222
24.533,3.924,4.222
24.589,3.95,4.222
24.646,3.95,4.222
24.702,3.95,4.373
24.759,3.95,4.373
24.815,3.975,4.501
24.872,3.975,4.501
24.928,3.924,4.251
24.985,3.924,4.251
25.041,3.95,4.281
25.098,3.95,4.281
25.154,3.95,4.501
25.21,3.95,4.501
25.267,3.975,4.373
25.324,3.975,4.373
25.381,3.95,4.373
25.437,3.95,4.373
25.494,4.001,4.281
25.55,4.001,4.281
25.607,4.001,4.165
25.664,4.001,4.165
25.72,4.001,4.136
25.777,4.001,4.136
25.834,4.001,4.165
25.89,4.001,4.165
25.946,4.001,4.136
26.003,4.001,4.136
26.06,4.001,4.081
26.117,4.001,4.081
26.174,4.001,4.165
26.23,4.001,4.165
26.287,4.028,4.109
26.343,4.028,4.109
26.4,3.95,4.109
26.457,3.95,4.109
26.514,3.975,4.136
26.571,3.975,4.136
26.627,4.001,4.136
26.684,4.001,4.136
26.741,4.001,4.165
26.797,3.975,4.165
26.854,4.028,4.193
26.91,4.028,4.193
26.967,4.001,4.136
27.024,4.001,4.136
27.08,4.001,4.109
27.137,4.001,4.109
27.194,4.028,4.165
27.25,4.028,4.165
27.307,4.001,4.165
27.364,4.001,4.165
27.421,4.001,4.109
27.477,4.001,4.109
27.533,3.975,4.109
27.59,3.975,4.109
27.646,3.975,4.054
27.703,3.975,4.054
27.76,4.001,4.054
27.817,4.001,4.054
27.874,4.028,4.109
27.93,4.054,4.109
27.987,4.001,4.109
28.044,4.001,4.109
28.1,3.975,4.081
28.157,3.975,4.081
28.214,4.054,4.081
28.27,4.054,4.081
28.327,3.975,4.081
28.384,3.975,4.081
28.441,3.975,4.054
28.497,3.975,4.054
28.554,3.975,4.054
28.611,3.975,4.054
28.667,3.975,4.054
28.724,3.975,4.054
28.781,4.001,4.081
28.837,4.001,4.081
28.894,3.975,4.081
28.95,3.975,4.081
29.007,3.924,4.054
29.064,3.924,4.054
29.12,3.975,4.054
29.177,3.975,4.054
29.233,4.001,4.054
29.29,3.975,4.054
29.347,3.975,4.028
29.403,3.975,4.028
29.46,3.95,4.028
29.517,3.95,4.028
29.573,3.975,4.028
29.63,3.975,4.028
29.686,4.001,4.054
29.743,4.028,4.054
29.797,3.975,4.028
29.853,3.975,4.028
29.91,3.975,4.054
29.967,3.975,4.054
30.023,3.975,4.054
30.08,3.975,4.054
30.137,3.975,4.028
30.193,3.975,4.028
30.25,3.975,4.028
30.307,3.975,4.028
30.364,3.95,4.054
30.42,3.975,4.054
30.477,3.975,4.054
30.534,3.975,4.054
30.59,3.975,4.054
30.646,3.975,4.054
30.703,3.975,4.054
30.759,3.975,4.054
30.816,3.975,4.081
30.873,3.975,4.081
30.93,4.001,4.054
30.987,4.001,4.054
31.043,3.95,4.081
31.1,3.95,4.081
31.157,3.975,4.081
31.214,3.95,4.081
31.27,3.95,4.081
31.327,3.95,4.081
31.384,3.95,4.109
31.441,3.95,4.109
31.497,4.001,4.081
31.554,4.001,4.081
31.61,3.899,4.054
31.667,3.875,4.054
31.724,3.924,4.054
31.78,3.924,4.054
31.837,3.924,4.054
31.893,3.924,4.054
31.95,3.899,4.054
32.006,3.899,4.054
32.063,3.95,4.081
32.12,3.95,4.081
32.177,3.975,4.054
32.233,3.924,4.054
32.29,3.899,4.081
32.347,3.899,4.081
32.404,3.85,4.054
32.46,3.85,4.054
32.517,3.899,4.081
32.574,3.85,4.081
32.631,3.802,4.054
32.687,3.733,4.054
32.744,3.756,4.028
32.8,3.85,4.028
32.857,3.95,4.001
32.913,3.95,4.001
32.97,3.899,4.028
33.026,3.899,4.028
33.083,3.924,4.054
33.14,3.924,4.054
33.196,3.899,4.028
33.252,3.924,4.028
33.309,3.899,4.054
33.366,3.899,4.054
33.422,3.899,4.081
33.479,3.899,4.081
33.535,3.899,4.054
33.592,3.899,4.054
33.649,3.95,4.054
33.705,3.95,4.054
33.762,3.95,4.054
33.818,3.95,4.054
33.875,3.899,4.028
33.932,3.899,4.028
33.989,3.875,4.054
34.045,3.875,4.054
34.102,3.875,4.028
34.159,3.875,4.028
34.215,3.875,4.081
34.272,3.875,4.081
34.328,3.924,4.054
34.385,3.924,4.054
34.442,3.95,4.028
34.499,3.95,4.028
34.555,3.924,4.054
34.612,3.924,4.054
34.668,3.899,4.054
34.725,3.875,4.054
34.781,3.899,4.054
34.838,3.924,4.054
34.895,3.875,4.081
34.952,3.826,4.081
35.008,3.875,4.081
35.065,3.899,4.081
35.122,3.899,4.054
35.178,3.899,4.054
35.235,3.899,4.028
35.291,3.899,4.028
35.348,3.875,4.054
35.405,3.875,4.054
35.461,3.924,4.054
35.518,3.924,4.054
35.574,3.875,4.081
35.631,3.875,4.081
35.688,3.875,4.028
35.744,3.875,4.028
35.801,3.85,4.028
35.854,3.85,4.028
35.911,3.95,4.054
35.968,3.924,4.054
36.024,3.899,4.028
36.081,3.875,4.028
36.138,3.924,4.054
36.195,3.924,4.054
36.252,3.899,4.028
36.308,3.899,4.028
36.365,3.899,4.028
36.422,3.875,4.028
36.478,3.875,4.028
36.535,3.875,4.028
36.592,3.875,4.028
36.648,3.875,4.028
36.705,3.85,4.028
36.761,3.899,4.028
36.818,3.85,4.028
36.875,3.85,4.028
36.931,3.875,4.054
36.988,3.875,4.054
37.045,3.85,4.028
37.101,3.899,4.028
37.158,3.924,4.028
37.215,3.924,4.028
37.271,3.899,4.054
37.328,3.899,4.054
37.385,3.85,4.081
37.442,3.85,4.081
37.499,3.924,4.054
37.555,3.924,4.054
37.612,3.875,4.081
37.668,3.899,4.081
37.725,3.95,4.081
37.781,3.95,4.081
37.838,3.95,4.028
37.895,3.924,4.028
37.951,3.826,4.001
38.008,3.826,4.001
38.065,3.85,4.028
38.121,3.899,4.028
38.178,3.875,4.001
38.234,3.875,4.001
38.291,3.875,4.081
38.348,3.875,4.081
38.405,3.924,3.975
38.461,3.95,3.975
38.518,3.899,3.924
38.574,3.875,3.924
38.631,3.899,3.875
38.688,3.899,3.875
38.745,3.875,3.95
38.802,3.875,3.95
38.858,3.85,3.899
38.915,3.85,3.899
38.972,3.875,3.975
39.028,3.899,3.975
39.085,3.85,3.924
39.142,3.875,3.924
39.199,3.875,3.95
39.255,3.875,3.95
39.312,3.924,4.001
39.369,3.924,4.001
39.426,3.875,4.001
39.482,3.875,4.001
39.539,3.924,4.028
39.596,3.924,4.028
39.653,3.899,4.054
39.71,3.899,4.054
39.767,3.924,3.975
39.824,3.924,3.975
39.88,3.875,3.95
39.937,3.875,3.95
39.993,3.875,3.975
40.05,3.875,3.975
40.106,3.826,3.733
40.163,3.85,3.733
40.22,3.85,3.733
40.276,3.85,3.733
40.333,3.85,3.622
40.39,3.875,3.622
40.447,3.875,3.498
40.503,3.875,3.498
40.56,3.875,3.459
40.617,3.875,3.459
40.674,3.85,3.382
40.73,3.85,3.382
40.787,3.85,3.382
40.844,3.875,3.382
40.901,3.802,3.327
40.958,3.875,3.327
41.015,3.779,3.382
41.072,3.85,3.382
41.128,3.899,3.42
41.185,3.924,3.42
41.242,3.875,3.291
41.298,3.875,3.291
41.355,3.924,3.239
41.412,3.95,3.239
41.468,3.875,3.459
41.525,3.875,3.459
41.582,3.756,3.401
41.638,3.779,3.401
41.695,3.688,3.364
41.751,3.688,3.364
41.808,3.666,3.401
41.865,3.666,3.401
41.922,3.688,3.439
41.979,3.688,3.439
42.035,3.666,3.439
42.088,3.666,3.439
42.145,3.802,3.459
42.202,3.802,3.459
42.258,3.71,3.459
42.315,3.71,3.459
42.372,3.71,3.439
42.428,3.71,3.439
42.485,3.756,3.345
42.542,3.756,3.345
42.599,3.826,3.274
42.656,3.802,3.274
42.713,3.85,3.309
42.769,3.802,3.309
42.826,3.899,3.188
42.883,3.826,3.188
42.94,3.85,3.309
42.997,3.826,3.309
43.054,3.802,3.239
43.111,3.779,3.239
43.168,3.95,3.345
43.225,3.899,3.345
43.281,3.924,3.364
43.338,3.899,3.364
43.395,3.924,3.364
43.452,3.899,3.364
43.508,3.899,3.58
43.565,3.85,3.58
43.622,3.899,3.802
43.679,3.899,3.802
43.736,3.924,3.899
43.792,3.899,3.899
43.849,3.95,3.924
43.906,3.899,3.924
43.963,3.95,3.95
44.019,3.924,3.95
44.076,3.95,4.054
44.133,3.975,4.054
44.19,3.899,3.975
44.247,3.899,3.975
44.304,3.95,3.975
44.36,3.95,3.975
44.417,4.028,4.001
44.473,4.028,4.001
44.53,3.975,4.001
44.587,3.975,4.001
44.643,3.975,3.975
44.699,4.001,3.975
44.756,3.975,4.001
44.812,3.975,4.001
44.869,3.975,4.001
44.926,3.975,4.001
44.983,4.028,4.001
45.04,4.028,4.001
45.096,3.975,4.054
45.153,3.975,4.054
45.209,4.001,4.001
45.266,3.975,4.001
45.323,3.975,3.924
45.379,3.975,3.924
45.436,3.95,4.028
45.493,3.924,4.028
45.55,4.054,3.95
45.607,4.028,3.95
45.663,3.975,4.001
45.72,3.95,4.001
45.777,3.95,3.95
45.834,3.95,3.95
45.89,3.975,3.975
45.947,3.95,3.975
46.005,3.975,3.95
46.061,3.975,3.95
46.117,4.001,3.924
46.174,4.001,3.924
46.231,3.975,3.95
46.288,3.975,3.95
46.345,3.975,3.95
46.402,3.975,3.95
46.459,3.975,3.975
46.516,3.975,3.975
46.573,3.975,3.95
46.629,3.975,3.95
46.686,3.95,3.924
46.742,3.95,3.924
46.799,3.95,3.95
46.856,3.95,3.95
46.913,3.95,3.924
46.969,3.95,3.924
47.026,3.95,3.95
47.083,3.95,3.95
47.141,3.95,3.95
47.198,3.95,3.95
47.255,3.95,3.899
47.312,3.95,3.899
47.368,3.95,3.899
47.425,3.95,3.899
47.481,3.95,3.924
47.538,3.95,3.924
47.595,3.975,3.924
47.652,3.975,3.924
47.709,3.95,3.924
47.765,3.95,3.924
47.822,3.95,3.899
47.879,3.95,3.899
47.936,3.975,3.95
47.993,3.975,3.95
48.047,3.924,3.95
48.104,3.924,3.95
48.16,3.95,3.95
48.217,3.95,3.95
48.273,3.95,3.899
48.33,3.95,3.899
48.387,3.95,3.95
48.444,3.95,3.95
48.501,3.95,3.95
48.558,3.95,3.95
48.614,3.924,3.975
48.671,3.95,3.975
48.724,3.95,3.95
48.78,3.95,3.95
48.837,3.924,3.95
48.894,3.924,3.95
48.95,3.924,3.95
49.007,3.95,3.95
49.064,3.95,3.924
49.121,3.95,3.924
49.178,3.95,3.95
49.234,3.95,3.95
49.291,3.924,3.924
49.348,3.95,3.924
49.405,3.924,3.95
49.461,3.924,3.95
49.518,3.924,4.001
49.575,3.924,4.001
49.632,3.95,4.054
49.688,3.924,4.054
49.745,3.924,4.028
49.801,3.924,4.028
49.858,3.95,3.95
49.914,3.95,3.95
49.971,3.924,4.001
50.028,3.924,4.001
50.085,3.95,4.054
50.142,3.95,4.054
50.199,3.95,4.251
50.256,3.95,4.251
50.312,3.924,4.373
50.369,3.95,4.373
50.425,3.899,4.193
50.482,3.924,4.193
50.538,3.924,4.311
50.595,3.924,4.311
50.651,3.95,4.535
50.709,3.95,4.535
50.765,3.975,4.281
50.822,3.95,4.281
50.879,3.899,4.373
50.935,3.899,4.373
50.992,3.95,4.501
51.048,3.95,4.501
51.105,3.95,4.501
51.161,3.95,4.501
51.218,3.95,4.937
51.272,3.95,4.937
51.329,3.95,4.937
51.385,3.95,4.937
51.442,3.95,5.018
51.499,3.95,5.018
51.556,3.95,5.102
51.613,3.95,5.102
51.67,3.95,5.277
51.727,3.95,5.277
51.783,3.95,5.565
51.84,3.975,5.565
51.896,3.95,5.886
51.953,3.924,5.886
52.01,3.924,5.515
52.067,3.924,5.515
52.124,3.95,5.83
52.181,3.95,5.83
52.238,3.95,5.886
52.295,3.95,5.886
52.352,3.95,5.944
52.409,3.95,5.944
52.466,3.95,6.311
52.522,3.95,6.311
52.579,4.001,6.061
52.636,4.001,6.061
52.693,3.975,6.184
52.749,3.975,6.184
52.806,4.001,6.377
52.863,4.001,6.377
52.92,3.975,6.879
52.977,3.975,6.879
53.034,3.95,6.583
53.091,3.95,6.583
53.148,4.109,6.513
53.204,4.109,6.513
53.261,4.054,6.802
53.318,4.054,6.802
53.375,3.975,6.727
53.432,3.975,6.727
53.488,4.001,6.377
53.545,4.001,6.377
53.602,4.001,6.444
53.658,4.001,6.444
53.715,4.028,7.118
53.772,4.028,7.118
53.829,4.001,6.802
53.886,4.001,6.802
53.942,4.001,6.444
53.999,4.001,6.444
54.056,4.001,6.727
54.112,4.001,6.727
54.169,4.028,6.654
54.226,4.028,6.654
54.283,4.028,7.037
54.338,4.028,7.037
54.395,4.028,6.957
54.452,4.028,6.957
54.508,4.001,6.802
54.565,4.001,6.802
54.622,4.028,6.957
54.679,4.028,6.957
54.736,4.028,6.727
54.793,4.028,6.727
54.85,4.028,6.513
54.907,4.028,6.513
54.963,4.028,6.802
55.02,4.028,6.802
55.077,4.028,6.654
55.132,4.028,6.654
55.189,4.028,6.802
55.246,4.028,6.802
55.303,4.028,6.583
55.36,4.028,6.583
55.417,4.028,6.583
55.474,4.028,6.583
55.531,4.001,6.957
55.587,4.001,6.957
55.644,4.001,6.727
55.701,4.001,6.727
55.758,4.028,6.377
55.815,4.028,6.377
55.872,4.001,6.802
55.929,4.001,6.802
55.986,4.028,7.037
56.042,4.028,7.037
56.099,4.028,6.513
56.154,4.028,6.513
56.21,4.001,6.727
56.267,4.001,6.727
56.324,4.001,7.118
56.381,4.001,7.118
56.438,4.001,6.802
56.495,4.001,6.802
56.552,4.028,7.037
56.609,4.028,7.037
56.665,4.028,6.879
56.721,4.028,6.879
56.779,4.001,6.583
56.835,4.001,6.583
56.892,4.001,6.654
56.948,4.001,6.654
57.005,4.001,6.957
57.062,4.001,6.957
57.118,4.028,6.654
57.175,4.028,6.654
57.232,3.975,6.654
57.289,3.975,6.654
57.344,4.001,6.377
57.401,4.001,6.377
57.455,4.001,6.583
57.512,4.001,6.583
57.568,4.001,6.122
57.625,4.001,6.122
57.682,3.975,6.122
57.738,3.975,6.122
57.795,4.001,5.668
57.852,4.001,5.668
57.909,4.001,5.775
57.965,4.001,5.775
58.022,4.001,5.775
58.079,4.001,5.775
58.136,3.975,5.616
58.193,3.975,5.616
58.249,3.975,5.188
58.306,4.001,5.188
58.362,3.975,5.144
58.419,3.975,5.144
58.476,3.975,5.188
58.533,3.975,5.188
58.59,3.975,4.673
58.647,3.975,4.673
58.703,3.975,4.342
58.76,3.975,4.342
58.816,3.975,4.281
58.873,3.975,4.281
58.931,4.001,4.469
58.988,4.001,4.469
59.045,3.95,4.404
59.102,3.95,4.404
59.158,3.975,4.193
59.215,3.975,4.193
59.272,3.975,4.251
59.329,3.975,4.251
59.386,3.975,4.028
59.443,3.975,4.028
59.499,3.975,4.001
59.556,3.975,4.001
59.613,3.924,4.028
59.67,3.924,4.028
59.726,3.924,4.001
59.783,3.95,4.001
59.84,3.95,4.028
59.897,3.95,4.028
59.953,3.924,4.028
60.01,3.924,4.028
60.067,3.95,4.001
60.124,3.95,4.001
60.181,3.924,3.975
60.238,3.924,3.975
60.295,3.924,3.95
60.352,3.924,3.95
60.409,3.924,3.95
60.466,3.924,3.95
60.523,3.899,3.924
60.58,3.899,3.924
60.637,3.899,3.924
60.693,3.899,3.924
60.75,3.924,3.95
60.806,3.924,3.95
60.863,3.975,3.975
60.92,3.975,3.975
60.977,3.899,3.85
61.034,3.899,3.85
61.091,3.875,3.85
61.147,3.875,3.85
61.204,3.875,3.826
61.261,3.875,3.826
61.318,3.826,3.802
61.37,3.826,3.802
61.427,3.779,3.733
61.484,3.826,3.733
61.54,3.733,3.601
61.597,3.733,3.601
61.654,3.539,3.439
61.71,3.58,3.439
61.767,3.518,3.439
61.824,3.539,3.439
61.881,3.478,3.382
61.937,3.644,3.382
61.992,3.666,3.42
62.048,3.666,3.42
62.105,3.756,3.478
62.161,3.826,3.478
62.217,3.899,3.826
62.272,3.899,3.826
62.327,3.924,4.081
62.383,3.899,4.081
62.44,3.924,4.054
62.497,3.924,4.054
62.553,3.899,4.136
62.609,3.899,4.136
62.666,3.95,4.281
62.722,3.95,4.281
62.779,3.924,4.373
62.835,3.924,4.373
62.892,3.899,4.603
62.948,3.899,4.603
63.005,3.899,5.188
63.062,3.899,5.188
63.119,3.924,5.565
63.174,3.924,5.565
