time_s,athlete_depth_m,center_depth_m
52.367,3.724,3.724
52.419,3.794,3.702
52.471,3.794,3.702
52.523,3.842,3.747
52.576,3.842,3.747
52.628,3.915,3.636
52.68,3.941,3.636
52.733,3.866,3.68
52.785,3.89,3.68
52.838,3.794,3.77
52.89,3.866,3.77
52.942,3.794,3.657
52.994,3.794,3.657
53.047,3.702,3.724
53.099,3.724,3.724
53.151,3.794,3.77
53.203,3.794,3.77
53.255,3.794,3.747
53.308,3.794,3.747
53.36,3.818,3.842
53.412,3.818,3.842
53.464,3.842,3.89
53.516,3.842,3.89
53.569,3.89,3.89
53.621,3.89,3.89
53.674,3.866,3.89
53.726,3.866,3.89
53.778,3.794,3.794
53.831,3.794,3.794
53.883,3.702,3.724
53.935,3.702,3.724
53.988,3.747,3.747
54.04,3.747,3.747
54.092,3.747,3.747
54.143,3.747,3.747
54.195,3.818,3.818
54.247,3.818,3.818
54.3,3.77,3.77
54.353,3.77,3.77
54.405,3.77,3.77
54.457,3.77,3.77
54.509,3.866,3.866
54.562,3.866,3.866
54.614,3.966,3.941
54.666,3.992,3.941
54.719,3.966,3.941
54.771,3.966,3.941
54.823,3.966,3.966
54.876,3.992,3.966
54.928,3.915,3.941
54.98,3.915,3.941
55.033,3.941,3.915
55.085,3.941,3.915
55.138,3.915,3.915
55.19,3.89,3.915
55.243,3.866,3.866
55.295,3.866,3.866
55.348,3.941,3.89
55.4,3.941,3.89
55.453,3.941,3.866
55.506,3.941,3.866
55.558,3.966,3.89
55.611,3.966,3.89
55.663,4.018,3.966
55.715,4.018,3.966
55.768,4.072,3.966
55.82,4.072,3.966
55.873,4.018,3.966
55.925,4.018,3.966
55.977,3.966,3.941
56.029,3.966,3.941
56.082,4.072,4.018
56.134,4.072,4.018
56.187,3.915,3.89
56.24,3.915,3.89
56.292,3.992,3.992
56.345,3.992,3.992
56.397,3.89,3.866
56.45,3.89,3.866
56.503,3.866,3.89
56.555,3.842,3.89
56.608,3.702,3.77
56.66,3.702,3.77
56.712,3.724,3.77
56.765,3.724,3.77
56.818,3.747,3.77
56.87,3.747,3.77
56.922,3.636,3.636
56.975,3.636,3.636
57.027,3.68,3.657
57.079,3.68,3.657
57.132,3.702,3.657
57.184,3.702,3.657
57.236,3.657,3.614
57.289,3.657,3.614
57.341,3.531,3.47
57.393,3.531,3.47
57.445,3.636,3.551
57.498,3.636,3.551
57.55,3.614,3.49
57.603,3.614,3.49
57.655,3.636,3.51
57.707,3.636,3.51
57.76,3.702,3.657
57.812,3.702,3.657
57.864,3.747,3.657
57.916,3.794,3.657
57.969,3.77,3.747
58.021,3.77,3.747
58.073,3.77,3.702
58.125,3.77,3.702
58.177,3.794,3.68
58.229,3.818,3.68
58.282,3.866,3.747
58.334,3.866,3.747
58.387,3.818,3.68
58.439,3.818,3.68
58.492,3.89,3.657
58.544,3.89,3.657
58.596,3.866,3.702
58.649,3.866,3.702
58.701,3.866,3.68
58.753,3.842,3.68
58.805,3.842,3.657
58.858,3.842,3.657
58.91,3.794,3.614
58.962,3.794,3.614
59.015,3.747,3.68
59.068,3.794,3.68
59.12,3.77,3.636
59.172,3.77,3.636
59.225,3.747,3.551
59.277,3.724,3.551
59.33,3.657,3.657
59.382,3.657,3.657
59.435,3.68,3.593
59.487,3.68,3.593
59.54,3.818,3.551
59.592,3.818,3.551
59.644,3.866,3.636
59.696,3.866,3.636
59.749,3.89,3.614
59.801,3.89,3.614
59.853,3.89,3.593
59.906,3.89,3.593
59.958,3.89,3.593
60.01,3.89,3.593
60.062,3.915,3.572
60.114,3.915,3.572
60.167,3.941,3.551
60.219,3.941,3.551
60.271,3.915,3.572
60.323,3.915,3.572
60.376,3.89,3.636
60.428,3.866,3.636
60.48,3.77,3.572
