time_s,athlete_depth_m,center_depth_m
0.061,3.779,7.849
0.14,3.779,7.849
0.221,3.779,7.376
0.297,3.779,7.376
0.377,3.756,7.466
0.454,3.779,7.466
0.533,3.756,7.202
0.623,3.756,7.202
0.706,3.756,7.652
0.801,3.756,7.652
0.894,3.779,7.849
0.989,3.779,7.849
1.085,3.779,7.558
1.178,3.779,7.558
1.269,3.756,7.376
1.351,3.756,7.376
1.445,3.756,7.288
1.525,3.756,7.288
1.601,3.756,7.288
1.684,3.756,7.288
1.762,3.71,7.466
1.857,3.733,7.466
1.934,3.802,7.118
2.014,3.802,7.118
2.108,3.756,7.749
2.201,3.756,7.749
2.294,3.756,8.055
2.387,3.756,8.055
2.468,3.756,7.652
2.563,3.756,7.652
2.641,3.802,7.288
2.734,3.802,7.288
2.814,3.756,7.849
2.895,3.756,7.849
2.991,3.756,7.466
3.082,3.756,7.466
3.178,3.756,7.118
3.269,3.756,7.118
3.348,3.71,7.376
3.425,3.71,7.376
3.504,3.779,8.055
3.583,3.779,8.055
3.662,3.756,7.466
3.741,3.756,7.466
3.835,3.756,7.558
3.915,3.756,7.558
4.006,3.756,7.749
4.091,3.756,7.749
4.184,3.756,7.466
4.276,3.756,7.466
4.373,3.756,7.466
4.463,3.756,7.466
4.56,3.756,7.652
4.652,3.756,7.652
4.733,3.802,7.376
4.828,3.802,7.376
4.923,3.733,7.376
5.027,3.733,7.376
5.12,3.756,7.558
5.208,3.756,7.558
5.308,3.756,7.466
5.399,3.756,7.466
5.492,3.756,7.558
5.588,3.779,7.558
5.678,3.756,7.037
5.774,3.756,7.037
5.868,3.733,7.749
5.96,3.733,7.749
6.063,3.733,7.037
6.151,3.733,7.037
6.248,3.756,7.749
6.344,3.756,7.749
6.447,3.733,7.652
6.531,3.733,7.652
6.626,3.756,7.652
6.727,3.756,7.652
6.821,3.733,7.558
6.913,3.733,7.558
7.009,3.733,7.558
7.104,3.733,7.558
7.203,3.733,7.652
7.295,3.733,7.652
7.388,3.756,7.951
7.488,3.756,7.951
7.578,3.756,7.652
7.674,3.756,7.652
7.771,3.733,7.288
7.863,3.733,7.288
7.961,3.756,7.951
8.057,3.756,7.951
8.148,3.733,7.558
8.242,3.733,7.558
8.346,3.733,7.849
8.432,3.733,7.849
8.527,3.756,8.055
8.631,3.756,8.055
8.717,3.733,7.558
8.814,3.733,7.558
8.91,3.733,7.652
9.003,3.733,7.652
9.099,3.71,7.652
9.194,3.71,7.652
9.289,3.733,7.376
9.38,3.733,7.376
9.468,3.756,8.055
9.552,3.756,8.055
9.646,3.733,7.376
9.74,3.733,7.376
9.832,3.733,7.466
9.911,3.733,7.466
9.992,3.733,7.288
10.071,3.733,7.288
10.149,3.756,7.849
10.244,3.756,7.849
10.337,3.733,7.376
10.431,3.733,7.376
10.514,3.756,7.466
10.606,3.756,7.466
10.703,3.779,7.652
10.798,3.779,7.652
10.893,3.733,7.749
10.984,3.733,7.749
11.064,3.71,7.652
11.157,3.71,7.652
11.235,3.756,7.749
11.315,3.756,7.749
11.395,3.71,8.055
11.486,3.71,8.055
11.579,3.71,7.558
11.66,3.71,7.558
11.753,3.733,7.652
11.84,3.733,7.652
11.926,3.733,7.376
12.02,3.733,7.376
12.12,3.756,8.055
12.208,3.733,8.055
12.288,3.733,7.037
12.368,3.733,7.037
12.446,3.71,7.749
12.526,3.71,7.749
12.621,3.756,7.652
12.714,3.756,7.652
12.794,3.733,7.849
12.888,3.733,7.849
12.988,3.71,7.558
13.077,3.71,7.558
13.174,3.756,7.652
13.268,3.756,7.652
13.36,3.756,8.055
13.457,3.756,8.055
13.549,3.71,7.749
13.642,3.71,7.749
13.738,3.71,7.466
13.831,3.71,7.466
13.925,3.756,7.749
14.004,3.756,7.749
14.082,3.756,7.749
14.161,3.756,7.749
14.24,3.756,8.055
14.318,3.756,8.055
14.397,3.733,7.652
14.479,3.733,7.652
14.556,3.71,7.376
14.634,3.71,7.376
14.715,3.756,7.951
14.809,3.756,7.951
14.899,3.71,7.849
14.993,3.71,7.849
15.089,3.756,7.376
15.18,3.756,7.376
15.26,3.733,7.849
15.36,3.756,7.849
15.448,3.733,7.749
15.541,3.733,7.749
15.641,3.756,7.466
15.74,3.756,7.466
15.826,3.733,7.749
15.925,3.733,7.749
16.017,3.756,7.466
16.117,3.756,7.466
16.204,3.756,7.652
16.288,3.756,7.652
16.381,3.756,7.466
16.476,3.756,7.466
16.573,3.756,7.466
16.667,3.756,7.466
16.766,3.733,7.558
16.858,3.733,7.558
16.954,3.733,7.376
17.049,3.733,7.376
17.14,3.756,7.849
17.239,3.756,7.849
17.331,3.756,8.503
17.425,3.733,8.503
17.522,3.733,7.849
17.617,3.733,7.849
17.716,3.756,6.957
17.807,3.756,6.957
17.9,3.71,7.376
18.003,3.71,7.376
18.099,3.733,8.163
18.195,3.733,8.163
18.284,3.756,7.466
18.381,3.756,7.466
18.478,3.756,7.558
18.566,3.756,7.558
18.668,3.756,7.849
18.758,3.756,7.849
18.851,3.756,7.652
18.949,3.756,7.652
19.048,3.733,8.273
19.142,3.733,8.273
19.235,3.71,7.951
19.332,3.71,7.951
19.426,3.756,7.558
19.524,3.733,7.558
19.614,3.71,8.055
19.711,3.71,8.055
19.807,3.733,6.957
19.901,3.733,6.957
19.994,3.733,8.055
20.087,3.733,8.055
20.183,3.733,7.466
20.273,3.733,7.466
20.352,3.71,7.376
20.437,3.71,7.376
20.526,3.756,7.466
20.619,3.756,7.466
20.715,3.71,7.652
20.81,3.71,7.652
20.905,3.733,7.202
20.997,3.733,7.202
21.089,3.756,7.376
21.182,3.756,7.376
21.261,3.688,7.951
21.355,3.688,7.951
21.433,3.71,7.951
21.528,3.71,7.951
21.62,3.71,7.202
21.699,3.71,7.202
21.789,3.71,7.037
21.874,3.71,7.037
21.953,3.71,7.376
22.031,3.71,7.376
22.11,3.733,7.951
22.203,3.733,7.951
22.298,3.733,7.652
22.392,3.733,7.652
22.494,3.71,7.849
22.581,3.71,7.849
22.675,3.756,7.849
22.772,3.756,7.849
22.862,3.756,7.118
22.942,3.756,7.118
23.021,3.71,7.202
23.116,3.71,7.202
23.209,3.733,7.466
23.288,3.71,7.466
23.367,3.71,7.849
23.446,3.71,7.849
23.526,3.756,7.951
23.621,3.756,7.951
23.716,3.733,7.466
23.81,3.733,7.466
23.889,3.71,7.376
23.983,3.71,7.376
24.076,3.733,7.652
24.171,3.733,7.652
24.264,3.733,8.055
24.343,3.733,8.055
24.424,3.756,7.652
24.516,3.756,7.652
24.598,3.71,7.652
24.693,3.71,7.652
24.784,3.733,7.466
24.879,3.733,7.466
24.974,3.733,7.558
25.069,3.733,7.558
25.165,3.756,8.055
25.258,3.756,8.055
25.353,3.756,7.558
25.454,3.779,7.558
25.541,3.779,7.652
25.636,3.802,7.652
25.731,3.756,7.749
25.83,3.756,7.749
25.93,3.756,7.288
26.025,3.779,7.288
26.113,3.733,7.288
26.21,3.733,7.288
26.298,3.779,7.202
26.391,3.779,7.202
26.487,3.756,7.376
26.578,3.756,7.376
26.671,3.802,7.849
26.768,3.802,7.849
26.863,3.756,7.558
26.959,3.756,7.558
27.053,3.779,7.466
27.156,3.779,7.466
27.248,3.779,7.288
27.341,3.802,7.288
27.436,3.779,7.376
27.53,3.779,7.376
27.63,3.779,7.466
27.719,3.802,7.466
27.815,3.802,7.376
27.914,3.802,7.376
28.005,3.826,7.749
28.106,3.826,7.749
28.196,3.802,7.558
28.289,3.802,7.558
28.382,3.826,7.288
28.481,3.85,7.288
28.577,3.85,7.376
28.671,3.826,7.376
28.767,3.826,7.652
28.866,3.826,7.652
28.963,3.802,7.951
29.059,3.802,7.951
29.145,3.802,7.951
29.239,3.802,7.951
29.338,3.756,7.288
29.43,3.666,7.288
29.522,3.601,7.466
29.62,3.58,7.466
29.714,3.382,7.652
29.817,3.58,7.652
29.901,3.459,7.951
29.999,3.401,7.951
30.09,3.309,7.288
30.172,3.291,7.288
30.264,3.256,7.558
30.352,3.239,7.558
30.436,3.108,7.558
30.514,3.156,7.558
30.595,3.076,7.558
30.693,3.123,7.558
30.786,3.076,7.466
30.877,3.123,7.466
30.956,3.076,7.558
31.037,3.061,7.558
31.13,3.156,7.288
31.222,3.123,7.288
31.3,3.061,7.652
31.379,3.076,7.652
31.457,3.156,7.951
31.537,3.156,7.951
31.615,3.256,7.652
31.695,3.205,7.652
31.772,3.291,7.466
31.852,3.291,7.466
31.93,3.291,7.202
32.01,3.291,7.202
32.089,3.274,7.749
32.166,3.274,7.749
32.246,3.291,7.118
32.325,3.291,7.118
32.407,3.42,7.558
32.486,3.401,7.558
32.563,3.309,7.202
32.641,4.281,7.202
32.728,3.924,8.055
32.815,4.081,8.055
32.869,,7.466
32.97,3.899,7.466
33.053,3.924,7.558
33.146,3.95,7.558
33.224,3.924,7.558
33.303,3.924,7.558
33.381,3.875,7.849
33.462,3.875,7.849
33.539,3.875,7.652
33.617,3.875,7.652
33.695,3.899,7.288
33.777,3.924,7.288
33.869,3.875,7.376
33.962,3.875,7.376
34.039,3.899,7.749
34.12,3.899,7.749
34.199,3.924,7.749
34.28,3.924,7.749
34.372,3.899,7.037
34.452,3.899,7.037
34.53,3.875,7.466
34.609,3.875,7.466
34.687,3.924,7.652
34.77,3.95,7.652
34.847,3.875,7.652
34.926,3.875,7.652
35.004,3.875,7.037
35.085,3.875,7.037
35.161,3.875,7.749
35.241,3.875,7.749
35.32,3.875,7.202
35.399,3.85,7.202
35.476,3.875,7.951
35.56,3.875,7.951
35.655,3.95,7.118
35.745,3.95,7.118
35.826,3.875,7.288
35.906,3.875,7.288
35.985,3.924,7.652
36.061,3.924,7.652
36.142,3.899,7.037
36.22,3.899,7.037
36.298,3.924,7.288
36.384,3.924,7.288
36.486,3.875,7.466
36.573,3.875,7.466
36.672,3.826,7.652
36.762,3.826,7.652
36.857,3.924,8.273
36.958,3.924,8.273
37.044,3.924,8.055
37.122,3.924,8.055
37.211,3.875,7.558
37.302,3.875,7.558
37.396,3.924,7.558
37.491,3.924,7.558
37.589,3.875,7.558
37.682,3.875,7.558
37.783,3.924,7.652
37.874,3.924,7.652
37.972,3.924,8.163
38.059,3.924,8.163
38.142,3.899,7.466
38.235,3.899,7.466
38.328,3.95,7.466
38.423,3.95,7.466
38.508,3.899,7.288
38.599,3.899,7.288
38.692,3.924,7.849
38.773,3.924,7.849
38.873,3.899,7.749
38.962,3.899,7.749
39.064,3.924,7.376
39.155,3.924,7.376
39.246,3.899,7.376
39.336,3.899,7.376
39.421,3.924,7.466
39.508,3.95,7.466
39.598,3.899,7.288
39.695,3.924,7.288
39.788,3.899,7.652
39.88,3.899,7.652
39.963,3.875,7.118
40.058,3.875,7.118
40.154,3.875,7.558
40.246,3.875,7.558
40.354,3.924,7.749
40.443,3.924,7.749
40.544,3.95,7.849
40.633,3.95,7.849
40.729,3.85,7.376
40.824,3.875,7.376
40.909,3.875,7.749
40.988,3.875,7.749
41.067,3.826,7.749
41.145,3.826,7.749
41.224,3.924,7.652
41.302,3.924,7.652
41.384,3.899,7.652
41.462,3.899,7.652
41.543,3.95,7.652
41.621,3.95,7.652
41.699,3.95,8.055
41.778,3.95,8.055
41.859,3.95,7.202
41.939,3.924,7.202
42.03,3.875,8.055
42.108,3.875,8.055
42.187,3.899,7.288
42.269,3.899,7.288
42.348,3.826,7.652
42.424,3.826,7.652
42.504,3.924,7.652
42.582,3.924,7.652
42.66,3.95,7.749
42.741,3.95,7.749
42.832,3.924,7.652
42.911,3.924,7.652
43.004,3.975,7.749
43.08,3.975,7.749
43.159,3.95,7.466
43.239,3.95,7.466
43.318,3.924,7.749
43.407,3.924,7.749
43.489,3.924,7.466
43.567,3.924,7.466
43.646,3.899,7.376
43.725,3.899,7.376
43.805,3.95,7.558
43.883,3.95,7.558
43.96,3.95,7.466
44.042,3.95,7.466
44.12,4.001,7.951
44.202,4.001,7.951
44.295,3.975,7.951
44.372,3.975,7.951
44.451,4.028,7.849
44.53,4.028,7.849
44.609,3.95,7.376
44.687,3.95,7.376
44.767,3.95,7.749
44.843,3.95,7.749
44.924,3.95,7.466
45.001,3.95,7.466
45.08,4.001,7.749
45.159,4.001,7.749
45.241,4.028,7.558
45.334,4.028,7.558
45.41,3.975,7.376
45.491,3.975,7.376
45.574,3.95,7.749
45.672,3.95,7.749
45.759,4.001,7.652
45.84,4.001,7.652
45.919,3.95,7.376
46.0,3.95,7.376
46.094,3.975,7.376
46.187,3.975,7.376
46.28,3.975,7.376
46.373,3.95,7.376
46.454,3.975,7.466
46.554,3.975,7.466
46.641,3.95,7.558
46.722,3.95,7.558
46.818,3.975,7.951
46.915,3.975,7.951
47.011,4.001,7.951
47.103,4.001,7.951
47.2,3.975,7.749
47.3,3.975,7.749
47.389,3.975,7.749
47.482,3.975,7.749
47.583,3.975,7.749
47.671,3.975,7.749
47.769,3.975,7.849
47.86,3.975,7.849
47.955,4.001,7.652
48.056,4.001,7.652
48.146,3.95,7.558
48.25,3.95,7.558
48.338,3.924,7.466
