sport,exercise,camera_view,input_mode,phase,start_time_s,end_time_s,duration_s,sample_count,left_hip_angle_mean_deg,left_hip_angle_min_deg,left_hip_angle_max_deg,left_hip_angle_range_deg,right_hip_angle_mean_deg,right_hip_angle_min_deg,right_hip_angle_max_deg,right_hip_angle_range_deg,left_knee_angle_mean_deg,left_knee_angle_min_deg,left_knee_angle_max_deg,left_knee_angle_range_deg,right_knee_angle_mean_deg,right_knee_angle_min_deg,right_knee_angle_max_deg,right_knee_angle_range_deg,left_ankle_angle_mean_deg,left_ankle_angle_min_deg,left_ankle_angle_max_deg,left_ankle_angle_range_deg,right_ankle_angle_mean_deg,right_ankle_angle_min_deg,right_ankle_angle_max_deg,right_ankle_angle_range_deg,left_shoulder_angle_mean_deg,left_shoulder_angle_min_deg,left_shoulder_angle_max_deg,right_shoulder_angle_mean_deg,right_shoulder_angle_min_deg,right_shoulder_angle_max_deg,left_elbow_angle_mean_deg,left_elbow_angle_min_deg,left_elbow_angle_max_deg,right_elbow_angle_mean_deg,right_elbow_angle_min_deg,right_elbow_angle_max_deg,trunk_lean_angle_mean_deg,trunk_lean_angle_min_deg,trunk_lean_angle_max_deg,trunk_lean_angle_range_deg,barbell_vertical_displacement_mean_px,barbell_vertical_displacement_min_px,barbell_vertical_displacement_max_px,barbell_vertical_displacement_range_px,barbell_horizontal_displacement_mean_px,barbell_horizontal_displacement_min_px,barbell_horizontal_displacement_max_px,barbell_horizontal_displacement_range_px,barbell_vertical_velocity_mean_px_s,barbell_vertical_velocity_max_abs_px_s,barbell_horizontal_velocity_mean_px_s,barbell_horizontal_velocity_max_abs_px_s,barbell_vertical_displacement_mean_m,barbell_vertical_displacement_min_m,barbell_vertical_displacement_max_m,barbell_vertical_displacement_range_m,barbell_horizontal_displacement_mean_m,barbell_horizontal_displacement_min_m,barbell_horizontal_displacement_max_m,barbell_horizontal_displacement_range_m,barbell_vertical_velocity_mean_m_s,barbell_vertical_velocity_max_abs_m_s,barbell_horizontal_velocity_mean_m_s,barbell_horizontal_velocity_max_abs_m_s,athlete_depth_mean_m,athlete_depth_min_m,athlete_depth_max_m,center_depth_mean_m,center_depth_min_m,center_depth_max_m
Weightlifting,Snatch,Side View,RealSense Bag File,Deadlift Phase,25.83,28.671,2.841,31,,,,,54.2503,41.98,77.85,35.87,,,,,88.5335,67.1,110.52,43.42,,,,,110.0965,93.91,122.63,28.72,,,,38.1077,25.29,43.37,,,,154.0082,146.2,161.47,56.8565,47.77,60.91,13.14,24.9032,0.0,59.0,59.0,3.0968,0.0,5.0,5.0,20.1506,59.97,1.7174,20.8,0.1318,-0.0,0.3062,0.3062,0.0171,0.0,0.0313,0.0313,0.1054,0.2382,0.0087,0.1283,3.7882,3.733,3.85,7.4438,7.202,7.849
Weightlifting,Snatch,Side View,RealSense Bag File,Jump Phase,28.767,34.199,5.432,65,,,,,109.7542,65.96,147.46,81.5,,,,,133.193,101.64,167.63,65.99,,,,,113.673,88.06,135.26,47.2,,,,72.1348,1.31,145.58,,,,118.77,118.77,118.77,34.0155,0.68,54.01,53.33,165.0625,59.0,260.0,201.0,18.8281,-7.0,43.0,50.0,36.2259,100.89,5.9314,62.11,0.8667,0.3092,1.3626,1.0534,0.1055,-0.0367,0.2285,0.2652,0.1911,0.5001,0.0314,0.3915,3.5233,3.061,4.281,7.5742,7.118,8.055
Weightlifting,Snatch,Side View,RealSense Bag File,Catch Phase,34.28,35.241,0.961,13,,,,,106.2215,98.56,113.53,14.97,,,,,105.4038,99.65,110.26,10.61,,,,,108.7,104.6,111.28,6.68,,,,163.7162,145.77,176.74,,,,121.1454,103.56,138.96,23.1208,17.34,26.71,9.37,262.0769,261.0,263.0,2.0,25.8462,21.0,31.0,10.0,0.8838,24.68,-12.52,37.02,1.3729,1.3678,1.3783,0.0105,0.136,0.1101,0.1644,0.0543,0.0042,0.0971,-0.0654,0.1719,3.892,3.875,3.95,7.4565,7.037,7.749
Weightlifting,Snatch,Side View,RealSense Bag File,Overhead Squat Phase,35.32,68.329,33.009,367,161.4752,98.3,180.0,81.7,159.3603,94.57,180.0,85.43,156.6691,101.2,173.98,72.78,160.01,97.13,179.97,82.84,105.8196,99.95,113.27,13.32,112.6511,61.57,133.94,72.37,,,,93.6325,0.06,179.94,,,,140.2032,3.58,180.0,10.7856,0.0,29.66,29.66,305.4523,260.0,323.0,63.0,18.3842,6.0,23.0,17.0,-4.5653,37.68,6.02,25.6,1.6221,1.36,1.7104,0.3504,0.0849,0.0238,0.108,0.0842,0.0001,0.1805,0.0193,0.135,3.8443,3.291,4.054,7.5874,6.957,8.273
