time_s,sport,exercise,camera_view,phase,pose_status,left_hip_angle_deg,right_hip_angle_deg,left_knee_angle_deg,right_knee_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,trunk_lean_angle_deg,athlete_depth_m,center_depth_m,barbell_detected,barbell_x_px,barbell_y_px,barbell_horizontal_displacement_px,barbell_vertical_displacement_px,barbell_vertical_velocity_px_s,barbell_horizontal_velocity_px_s,barbell_max_height_px,barbell_x_m,barbell_y_m,barbell_z_depth_m,barbell_horizontal_displacement_m,barbell_vertical_displacement_m,barbell_vertical_velocity_m_s,barbell_horizontal_velocity_m_s,barbell_max_height_m
7.939,Sprinting,Sprinting,Side View,Flight / Swing,Detected,131.33,114.31,166.05,72.86,172.16,76.0,,61.58,,171.04,16.5,,,,,,,,,,,,,,,,,,
8.002,Sprinting,Sprinting,Side View,Flight / Swing,Detected,160.76,164.38,166.52,120.63,151.5,154.86,,55.56,,179.93,16.34,,,,,,,,,,,,,,,,,,
8.062,Sprinting,Sprinting,Side View,Flight / Swing,Not Detected,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
8.137,Sprinting,Sprinting,Side View,Flight / Swing,Detected,152.59,97.82,175.02,136.72,165.87,154.23,65.2,60.88,156.68,170.57,23.79,,,,,,,,,,,,,,,,,,
8.202,Sprinting,Sprinting,Side View,Flight / Swing,Not Detected,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
8.275,Sprinting,Sprinting,Side View,Flight / Swing,Detected,97.9,157.95,163.78,136.96,154.44,173.16,69.5,24.55,172.92,160.93,23.59,,,,,,,,,,,,,,,,,,
8.328,Sprinting,Sprinting,Side View,Flight / Swing,Detected,95.26,152.51,159.26,152.04,133.98,133.17,58.95,46.11,169.47,172.31,19.89,,,,,,,,,,,,,,,,,,
8.391,Sprinting,Sprinting,Side View,Flight / Swing,Detected,82.28,139.42,149.24,153.1,135.64,167.58,27.03,69.31,,158.37,19.18,,,,,,,,,,,,,,,,,,
8.452,Sprinting,Sprinting,Side View,Flight / Swing,Detected,81.62,137.9,150.68,147.39,140.85,176.7,6.37,69.97,,174.93,18.08,,,,,,,,,,,,,,,,,,
8.515,Sprinting,Sprinting,Side View,Flight / Swing,Detected,79.43,135.05,151.86,143.58,150.0,177.67,,70.74,,174.62,17.78,,,,,,,,,,,,,,,,,,
8.577,Sprinting,Sprinting,Side View,Flight / Swing,Detected,76.78,136.46,156.91,136.29,166.95,172.78,,68.61,,178.12,20.25,,,,,,,,,,,,,,,,,,
8.642,Sprinting,Sprinting,Side View,Flight / Swing,Detected,163.06,106.33,174.2,177.08,165.33,146.94,,73.09,,175.44,19.9,,,,,,,,,,,,,,,,,,
8.701,Sprinting,Sprinting,Side View,Flight / Swing,Detected,154.65,94.83,157.92,157.12,177.46,133.07,,69.78,,176.44,22.93,,,,,,,,,,,,,,,,,,
8.765,Sprinting,Sprinting,Side View,Flight / Swing,Detected,143.85,101.23,155.05,169.59,172.92,140.21,,69.07,,176.28,21.18,,,,,,,,,,,,,,,,,,
8.829,Sprinting,Sprinting,Side View,Flight / Swing,Detected,157.81,110.76,153.23,174.92,158.65,135.0,,68.82,,144.24,18.59,,,,,,,,,,,,,,,,,,
8.887,Sprinting,Sprinting,Side View,Flight / Swing,Detected,71.63,86.26,163.5,152.54,151.61,170.81,,97.52,,175.7,17.7,,,,,,,,,,,,,,,,,,
8.951,Sprinting,Sprinting,Side View,Flight / Swing,Detected,66.73,102.19,157.68,169.14,143.44,170.05,,63.72,,179.82,25.59,,,,,,,,,,,,,,,,,,
9.014,Sprinting,Sprinting,Side View,Flight / Swing,Detected,149.42,86.09,140.71,155.23,147.72,176.16,,50.01,,162.88,17.22,,,,,,,,,,,,,,,,,,
9.075,Sprinting,Sprinting,Side View,Flight / Swing,Detected,89.51,87.96,28.44,157.95,143.43,169.41,,49.02,,167.99,20.3,,,,,,,,,,,,,,,,,,
9.138,Sprinting,Sprinting,Side View,Flight / Swing,Detected,97.72,98.02,162.95,170.26,90.78,163.58,,38.43,,153.87,23.86,,,,,,,,,,,,,,,,,,
9.199,Sprinting,Sprinting,Side View,Flight / Swing,Detected,95.73,93.08,160.34,105.01,142.56,81.11,,38.06,,150.07,20.77,,,,,,,,,,,,,,,,,,
9.264,Sprinting,Sprinting,Side View,Flight / Swing,Detected,111.22,93.01,174.17,145.63,144.64,153.8,,40.09,,156.58,22.55,,,,,,,,,,,,,,,,,,
9.326,Sprinting,Sprinting,Side View,Flight / Swing,Detected,98.96,101.17,142.5,149.62,132.03,165.52,,40.56,,156.9,22.31,,,,,,,,,,,,,,,,,,
9.389,Sprinting,Sprinting,Side View,Flight / Swing,Detected,86.81,80.01,96.02,79.24,108.67,115.05,,40.49,,170.75,22.79,,,,,,,,,,,,,,,,,,
9.451,Sprinting,Sprinting,Side View,Flight / Swing,Detected,88.79,70.25,107.17,60.72,126.52,121.43,,39.3,,172.34,23.78,,,,,,,,,,,,,,,,,,
9.514,Sprinting,Sprinting,Side View,Initial Contact,Detected,90.38,84.15,97.65,80.72,115.45,101.96,,42.77,,162.0,25.2,,,,,,,,,,,,,,,,,,
