time_s,sport,exercise,camera_view,phase,pose_status,left_hip_angle_deg,right_hip_angle_deg,left_knee_angle_deg,right_knee_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,trunk_lean_angle_deg,athlete_depth_m,center_depth_m,barbell_detected,barbell_x_px,barbell_y_px,barbell_horizontal_displacement_px,barbell_vertical_displacement_px,barbell_vertical_velocity_px_s,barbell_horizontal_velocity_px_s,barbell_max_height_px,barbell_x_m,barbell_y_m,barbell_z_depth_m,barbell_horizontal_displacement_m,barbell_vertical_displacement_m,barbell_vertical_velocity_m_s,barbell_horizontal_velocity_m_s,barbell_max_height_m
0.072,Weightlifting,Snatch,Side View,Setup,Detected,,40.81,,59.18,,114.95,,36.89,,158.71,46.34,3.733,8.503,True,220.0,422.0,,,,,,-0.5589,0.9444,3.239,,,,,
0.166,Weightlifting,Snatch,Side View,Setup,Detected,,39.58,,58.25,,117.11,,36.36,,159.03,46.07,3.733,7.849,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
0.262,Weightlifting,Snatch,Side View,Setup,Detected,,39.05,,59.04,,113.33,,35.71,,157.18,46.34,3.733,7.849,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
0.358,Weightlifting,Snatch,Side View,Setup,Detected,,38.98,,60.57,,114.94,,34.78,,153.76,46.34,3.756,6.957,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
0.451,Weightlifting,Snatch,Side View,Setup,Detected,,39.34,,60.65,,115.94,,35.07,,151.29,46.9,3.756,6.957,True,219.0,422.0,,,,,,-0.5611,0.9394,3.222,,,,,
0.54,Weightlifting,Snatch,Side View,Setup,Detected,,39.34,,60.65,,115.94,,34.82,,148.71,46.9,3.71,7.376,True,220.0,422.0,,,,,,-0.5618,0.9493,3.256,,,,,
0.633,Weightlifting,Snatch,Side View,Setup,Detected,,39.88,,58.58,,117.16,,34.02,,149.59,46.88,3.71,7.376,True,220.0,422.0,,,,,,-0.5618,0.9493,3.256,,,,,
0.731,Weightlifting,Snatch,Side View,Setup,Detected,,37.9,,58.33,,119.47,,34.05,,149.59,46.9,3.733,8.163,True,220.0,423.0,,,,,,-0.553,0.9396,3.205,,,,,
0.819,Weightlifting,Snatch,Side View,Setup,Detected,,39.34,,61.9,,116.01,,36.46,,153.96,47.16,3.733,8.163,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
0.911,Weightlifting,Snatch,Side View,Setup,Detected,,39.34,,62.64,,116.75,,36.67,,154.17,47.42,3.756,7.466,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
0.992,Weightlifting,Snatch,Side View,Setup,Detected,,40.19,,63.13,,116.38,,36.67,,154.17,47.16,3.756,7.466,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
1.085,Weightlifting,Snatch,Side View,Setup,Detected,,40.73,,62.75,,116.01,,36.14,,156.02,46.88,3.756,7.558,True,219.0,422.0,,,,,,-0.5582,0.9344,3.205,,,,,
1.167,Weightlifting,Snatch,Side View,Setup,Detected,,40.19,,60.71,,120.41,,36.24,,154.23,47.44,3.756,7.558,True,220.0,422.0,,,,,,-0.553,0.9344,3.205,,,,,
1.259,Weightlifting,Snatch,Side View,Setup,Detected,,39.28,,59.41,,123.3,,36.24,,152.46,47.44,3.756,7.849,True,220.0,422.0,,,,,,-0.5589,0.9444,3.239,,,,,
1.35,Weightlifting,Snatch,Side View,Setup,Detected,,42.92,,60.59,,118.83,,35.07,,154.36,47.18,3.756,7.849,True,220.0,423.0,,,,,,-0.5589,0.9496,3.239,,,,,
1.429,Weightlifting,Snatch,Side View,Setup,Detected,,43.84,,61.07,,119.56,,35.07,,154.75,46.9,3.756,7.652,True,220.0,423.0,,,,,,-0.553,0.9396,3.205,,,,,
1.526,Weightlifting,Snatch,Side View,Setup,Detected,,42.01,,62.04,,100.35,,36.24,,157.18,46.9,3.756,7.652,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
1.618,Weightlifting,Snatch,Side View,Setup,Detected,,39.69,,61.71,,99.66,,35.57,,155.65,47.42,3.733,8.273,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
1.711,Weightlifting,Snatch,Side View,Setup,Detected,,38.79,,59.8,,122.86,,35.57,,156.01,47.42,3.733,8.273,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
1.804,Weightlifting,Snatch,Side View,Setup,Detected,,38.79,,60.21,,126.29,,35.81,,156.26,47.16,3.71,7.951,True,220.0,422.0,,,,,,-0.5589,0.9444,3.239,,,,,
1.898,Weightlifting,Snatch,Side View,Setup,Detected,,41.88,,61.46,,118.99,,36.11,,155.65,47.7,3.71,7.951,True,220.0,423.0,,,,,,-0.5559,0.9446,3.222,,,,,
1.979,Weightlifting,Snatch,Side View,Setup,Detected,,42.77,,60.38,,115.2,,36.11,,155.65,47.7,3.756,7.558,True,220.0,423.0,,,,,,-0.5559,0.9446,3.222,,,,,
2.069,Weightlifting,Snatch,Side View,Setup,Detected,,42.69,,58.86,,116.24,,36.17,,137.02,47.47,3.733,7.558,True,220.0,422.0,,,,,,-0.5618,0.9493,3.256,,,,,
2.146,Weightlifting,Snatch,Side View,Setup,Detected,,43.19,,58.13,,115.51,,35.91,,136.23,46.92,3.71,8.055,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
2.225,Weightlifting,Snatch,Side View,Setup,Detected,,44.11,,60.01,,116.52,,35.61,,153.95,46.9,3.71,8.055,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
2.319,Weightlifting,Snatch,Side View,Setup,Detected,,45.52,,60.41,,116.04,,35.07,,157.81,46.62,3.733,6.957,True,221.0,423.0,,,,,,-0.5478,0.9396,3.205,,,,,
