time_s,phase,barbell_detected,barbell_x_px,barbell_y_px,barbell_horizontal_displacement_px,barbell_vertical_displacement_px,barbell_vertical_velocity_px_s,barbell_horizontal_velocity_px_s,barbell_max_height_px,barbell_x_m,barbell_y_m,barbell_z_depth_m,barbell_horizontal_displacement_m,barbell_vertical_displacement_m,barbell_vertical_velocity_m_s,barbell_horizontal_velocity_m_s,barbell_max_height_m
0.025,Setup,True,218.0,422.0,,,,,,-0.5634,0.9344,3.205,,,,,
0.12,Setup,True,218.0,422.0,,,,,,-0.5634,0.9344,3.205,,,,,
0.208,Setup,True,218.0,422.0,,,,,,-0.5664,0.9394,3.222,,,,,
0.289,Setup,True,218.0,422.0,,,,,,-0.5664,0.9394,3.222,,,,,
0.385,Setup,True,218.0,422.0,,,,,,-0.5723,0.9493,3.256,,,,,
0.48,Setup,True,218.0,422.0,,,,,,-0.5723,0.9493,3.256,,,,,
0.577,Setup,True,218.0,422.0,,,,,,-0.5664,0.9394,3.222,,,,,
0.667,Setup,True,218.0,422.0,,,,,,-0.5664,0.9394,3.222,,,,,
0.757,Setup,True,217.0,422.0,,,,,,-0.5716,0.9394,3.222,,,,,
0.856,Setup,True,217.0,422.0,,,,,,-0.5716,0.9394,3.222,,,,,
0.943,Setup,True,217.0,422.0,,,,,,-0.5776,0.9493,3.256,,,,,
1.021,Setup,True,218.0,422.0,,,,,,-0.5723,0.9493,3.256,,,,,
1.102,Setup,True,217.0,422.0,,,,,,-0.5746,0.9444,3.239,,,,,
1.194,Setup,True,217.0,422.0,,,,,,-0.5746,0.9444,3.239,,,,,
1.289,Setup,True,217.0,422.0,,,,,,-0.5716,0.9394,3.222,,,,,
1.379,Setup,True,217.0,422.0,,,,,,-0.5716,0.9394,3.222,,,,,
1.458,Setup,True,217.0,422.0,,,,,,-0.5746,0.9444,3.239,,,,,
1.538,Setup,True,217.0,422.0,,,,,,-0.5746,0.9444,3.239,,,,,
1.615,Setup,True,217.0,421.0,,,,,,-0.5686,0.9293,3.205,,,,,
1.693,Setup,True,217.0,421.0,,,,,,-0.5686,0.9293,3.205,,,,,
1.774,Setup,True,217.0,422.0,,,,,,-0.5655,0.9295,3.188,,,,,
1.867,Setup,True,217.0,422.0,,,,,,-0.5655,0.9295,3.188,,,,,
1.959,Setup,True,217.0,422.0,,,,,,-0.5686,0.9344,3.205,,,,,
2.054,Setup,True,217.0,422.0,,,,,,-0.5686,0.9344,3.205,,,,,
2.133,Setup,True,217.0,422.0,,,,,,-0.5746,0.9444,3.239,,,,,
2.226,Setup,True,218.0,423.0,,,,,,-0.5664,0.9446,3.222,,,,,
2.307,Setup,True,217.0,422.0,,,,,,-0.5716,0.9394,3.222,,,,,
2.398,Setup,True,217.0,422.0,,,,,,-0.5716,0.9394,3.222,,,,,
2.491,Setup,True,217.0,422.0,,,,,,-0.5686,0.9344,3.205,,,,,
2.583,Setup,True,218.0,423.0,,,,,,-0.5634,0.9396,3.205,,,,,
2.677,Setup,True,217.0,422.0,,,,,,-0.5716,0.9394,3.222,,,,,
2.757,Setup,True,217.0,422.0,,,,,,-0.5716,0.9394,3.222,,,,,
2.835,Setup,True,217.0,423.0,,,,,,-0.5716,0.9446,3.222,,,,,
2.912,Setup,True,217.0,422.0,,,,,,-0.5716,0.9394,3.222,,,,,
3.008,Setup,True,217.0,422.0,,,,,,-0.5686,0.9344,3.205,,,,,
3.104,Setup,True,217.0,422.0,,,,,,-0.5686,0.9344,3.205,,,,,
3.195,Setup,True,218.0,423.0,,,,,,-0.5664,0.9446,3.222,,,,,
3.289,Setup,True,218.0,422.0,,,,,,-0.5664,0.9394,3.222,,,,,
3.384,Setup,True,217.0,422.0,,,,,,-0.5746,0.9444,3.239,,,,,
3.476,Setup,True,218.0,423.0,,,,,,-0.5694,0.9496,3.239,,,,,
3.57,Setup,True,218.0,422.0,,,,,,-0.5664,0.9394,3.222,,,,,
3.667,Setup,True,218.0,423.0,,,,,,-0.5664,0.9446,3.222,,,,,
3.754,Setup,True,218.0,422.0,,,,,,-0.5634,0.9344,3.205,,,,,
3.832,Setup,True,218.0,422.0,,,,,,-0.5634,0.9344,3.205,,,,,
3.922,Setup,True,218.0,422.0,,,,,,-0.5723,0.9493,3.256,,,,,
4.005,Setup,True,218.0,422.0,,,,,,-0.5723,0.9493,3.256,,,,,
4.094,Setup,True,218.0,422.0,,,,,,-0.5723,0.9493,3.256,,,,,
4.188,Setup,True,218.0,422.0,,,,,,-0.5723,0.9493,3.256,,,,,
4.264,Setup,True,218.0,422.0,,,,,,-0.5664,0.9394,3.222,,,,,
4.348,Setup,True,219.0,422.0,,,,,,-0.5611,0.9394,3.222,,,,,
4.436,Setup,True,219.0,423.0,,,,,,-0.5582,0.9396,3.205,,,,,
4.516,Setup,True,219.0,422.0,,,,,,-0.5582,0.9344,3.205,,,,,
4.608,Setup,True,220.0,423.0,,,,,,-0.5559,0.9446,3.222,,,,,
4.687,Setup,True,220.0,422.0,,,,,,-0.5589,0.9444,3.239,,,,,
4.78,Setup,True,219.0,422.0,,,,,,-0.5611,0.9394,3.222,,,,,
4.86,Setup,True,220.0,423.0,,,,,,-0.5559,0.9446,3.222,,,,,
4.96,Setup,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
5.047,Setup,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
5.141,Setup,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
5.233,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
5.309,Setup,True,221.0,423.0,,,,,,-0.5507,0.9446,3.222,,,,,
5.389,Setup,True,221.0,422.0,,,,,,-0.5536,0.9444,3.239,,,,,
5.483,Setup,True,220.0,422.0,,,,,,-0.553,0.9344,3.205,,,,,
5.562,Setup,True,221.0,422.0,,,,,,-0.5478,0.9344,3.205,,,,,
5.65,Setup,True,220.0,422.0,,,,,,-0.5589,0.9444,3.239,,,,,
5.737,Setup,True,221.0,422.0,,,,,,-0.5536,0.9444,3.239,,,,,
5.826,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
5.92,Setup,True,221.0,423.0,,,,,,-0.5507,0.9446,3.222,,,,,
5.997,Setup,True,221.0,422.0,,,,,,-0.5536,0.9444,3.239,,,,,
6.078,Setup,True,221.0,422.0,,,,,,-0.5536,0.9444,3.239,,,,,
6.171,Setup,True,221.0,422.0,,,,,,-0.5565,0.9493,3.256,,,,,
6.262,Setup,True,221.0,422.0,,,,,,-0.5565,0.9493,3.256,,,,,
6.346,Setup,True,221.0,423.0,,,,,,-0.5507,0.9446,3.222,,,,,
6.438,Setup,True,221.0,423.0,,,,,,-0.5507,0.9446,3.222,,,,,
6.531,Setup,True,221.0,422.0,,,,,,-0.5536,0.9444,3.239,,,,,
6.624,Setup,True,221.0,422.0,,,,,,-0.5536,0.9444,3.239,,,,,
6.7,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
6.781,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
6.873,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
6.951,Setup,True,222.0,422.0,,,,,,-0.5455,0.9394,3.222,,,,,
7.034,Setup,True,222.0,422.0,,,,,,-0.5484,0.9444,3.239,,,,,
7.137,Setup,True,222.0,423.0,,,,,,-0.5455,0.9446,3.222,,,,,
7.227,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
7.321,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
7.425,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
7.52,Setup,True,222.0,422.0,,,,,,-0.5455,0.9394,3.222,,,,,
7.613,Setup,True,221.0,422.0,,,,,,-0.5449,0.9295,3.188,,,,,
7.703,Setup,True,221.0,422.0,,,,,,-0.5449,0.9295,3.188,,,,,
7.798,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
7.891,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
7.981,Setup,True,222.0,422.0,,,,,,-0.5426,0.9344,3.205,,,,,
8.063,Setup,True,221.0,422.0,,,,,,-0.5478,0.9344,3.205,,,,,
8.153,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
8.233,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
8.323,Setup,True,221.0,422.0,,,,,,-0.5536,0.9444,3.239,,,,,
8.41,Setup,True,221.0,422.0,,,,,,-0.5536,0.9444,3.239,,,,,
8.496,Setup,True,222.0,423.0,,,,,,-0.5484,0.9496,3.239,,,,,
8.578,Setup,True,221.0,422.0,,,,,,-0.5565,0.9493,3.256,,,,,
8.673,Setup,True,221.0,422.0,,,,,,-0.5478,0.9344,3.205,,,,,
8.764,Setup,True,221.0,422.0,,,,,,-0.5478,0.9344,3.205,,,,,
8.858,Setup,True,221.0,422.0,,,,,,-0.5449,0.9295,3.188,,,,,
8.951,Setup,True,221.0,422.0,,,,,,-0.5449,0.9295,3.188,,,,,
9.045,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
9.125,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
9.218,Setup,True,221.0,422.0,,,,,,-0.5536,0.9444,3.239,,,,,
9.311,Setup,True,221.0,423.0,,,,,,-0.5507,0.9446,3.222,,,,,
9.391,Setup,True,221.0,423.0,,,,,,-0.5478,0.9396,3.205,,,,,
9.483,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
9.576,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
9.653,Setup,True,221.0,423.0,,,,,,-0.5507,0.9446,3.222,,,,,
9.731,Setup,True,221.0,422.0,,,,,,-0.5536,0.9444,3.239,,,,,
9.823,Setup,True,221.0,422.0,,,,,,-0.5536,0.9444,3.239,,,,,
9.902,Setup,True,221.0,422.0,,,,,,-0.5478,0.9344,3.205,,,,,
9.981,Setup,True,221.0,422.0,,,,,,-0.5478,0.9344,3.205,,,,,
10.073,Setup,True,221.0,423.0,,,,,,-0.5478,0.9396,3.205,,,,,
10.153,Setup,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
10.249,Setup,True,221.0,422.0,,,,,,-0.5478,0.9344,3.205,,,,,
10.342,Setup,True,220.0,422.0,,,,,,-0.553,0.9344,3.205,,,,,
10.433,Setup,True,221.0,423.0,,,,,,-0.5478,0.9396,3.205,,,,,
10.528,Setup,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
10.622,Setup,True,221.0,422.0,,,,,,-0.5507,0.9394,3.222,,,,,
10.714,Setup,True,220.0,422.0,,,,,,-0.5559,0.9394,3.222,,,,,
10.815,Setup,True,221.0,423.0,,,,,,-0.5536,0.9496,3.239,,,,,
