time_s,athlete_depth_m,center_depth_m
38.448,3.733,7.288
38.536,3.756,7.951
38.625,3.756,7.951
38.705,3.733,7.558
38.805,3.733,7.558
38.893,3.733,7.849
38.986,3.733,7.849
39.078,3.756,8.055
39.159,3.756,8.055
39.254,3.733,7.558
39.346,3.733,7.558
39.424,3.733,7.652
39.505,3.733,7.652
39.601,3.71,7.652
39.694,3.71,7.652
39.787,3.733,7.376
39.879,3.733,7.376
39.957,3.756,8.055
40.039,3.756,8.055
40.131,3.733,7.376
40.213,3.733,7.376
40.297,3.733,7.466
40.396,3.733,7.466
40.478,3.733,7.288
40.559,3.733,7.288
40.654,3.756,7.849
40.742,3.756,7.849
40.823,3.733,7.376
40.915,3.733,7.376
40.995,3.756,7.466
41.076,3.756,7.466
41.154,3.779,7.652
41.232,3.779,7.652
41.314,3.733,7.749
41.406,3.733,7.749
41.501,3.71,7.652
41.611,3.71,7.652
41.706,3.756,7.749
41.797,3.756,7.749
41.879,3.71,8.055
41.976,3.71,8.055
42.066,3.71,7.558
42.159,3.71,7.558
42.262,3.733,7.652
42.349,3.733,7.652
42.439,3.733,7.376
42.522,3.733,7.376
42.615,3.756,8.055
42.695,3.733,8.055
42.773,3.733,7.037
42.868,3.733,7.037
42.962,3.71,7.749
43.056,3.71,7.749
43.151,3.756,7.652
43.242,3.756,7.652
43.323,3.733,7.849
43.415,3.733,7.849
43.508,3.71,7.558
43.604,3.71,7.558
43.695,3.756,7.652
43.772,3.756,7.652
43.858,3.756,8.055
43.949,3.756,8.055
44.048,3.71,7.749
44.141,3.71,7.749
44.24,3.71,7.466
44.337,3.71,7.466
44.426,3.756,7.749
44.528,3.756,7.749
44.62,3.756,7.749
44.71,3.756,7.749
44.803,3.756,8.055
44.897,3.756,8.055
44.992,3.733,7.652
45.093,3.733,7.652
45.181,3.71,7.376
45.279,3.71,7.376
45.382,3.756,7.951
45.471,3.756,7.951
45.576,3.71,7.849
45.658,3.71,7.849
45.753,3.756,7.376
45.847,3.756,7.376
45.947,3.733,7.849
46.04,3.756,7.849
46.132,3.733,7.749
46.229,3.733,7.749
46.326,3.756,7.466
46.424,3.756,7.466
46.518,3.733,7.749
46.609,3.733,7.749
46.711,3.756,7.466
46.802,3.756,7.466
46.898,3.756,7.652
47.003,3.756,7.652
47.09,3.756,7.466
47.183,3.756,7.466
