time_s,phase,barbell_detected,barbell_x_px,barbell_y_px,barbell_horizontal_displacement_px,barbell_vertical_displacement_px,barbell_vertical_velocity_px_s,barbell_horizontal_velocity_px_s,barbell_max_height_px,barbell_x_m,barbell_y_m,barbell_z_depth_m,barbell_horizontal_displacement_m,barbell_vertical_displacement_m,barbell_vertical_velocity_m_s,barbell_horizontal_velocity_m_s,barbell_max_height_m
0.003,Setup,True,202.0,423.0,,,,,,-0.6498,0.9446,3.222,,,,,
0.093,Setup,True,203.0,424.0,,,,,,-0.6446,0.9498,3.222,,,,,
0.188,Setup,True,202.0,424.0,,,,,,-0.6498,0.9498,3.222,,,,,
0.272,Setup,True,201.0,423.0,,,,,,-0.662,0.9546,3.256,,,,,
0.369,Setup,True,202.0,423.0,,,,,,-0.6567,0.9546,3.256,,,,,
0.458,Setup,True,202.0,423.0,,,,,,-0.6533,0.9496,3.239,,,,,
0.547,Setup,True,202.0,424.0,,,,,,-0.6533,0.9548,3.239,,,,,
0.627,Setup,True,202.0,424.0,,,,,,-0.643,0.9398,3.188,,,,,
0.715,Setup,True,202.0,424.0,,,,,,-0.643,0.9398,3.188,,,,,
0.807,Setup,True,202.0,424.0,,,,,,-0.6533,0.9548,3.239,,,,,
0.897,Setup,True,202.0,424.0,,,,,,-0.6533,0.9548,3.239,,,,,
0.974,Setup,True,202.0,423.0,,,,,,-0.6533,0.9496,3.239,,,,,
1.06,Setup,True,203.0,424.0,,,,,,-0.648,0.9548,3.239,,,,,
1.156,Setup,True,203.0,424.0,,,,,,-0.648,0.9548,3.239,,,,,
1.251,Setup,True,203.0,423.0,,,,,,-0.6514,0.9546,3.256,,,,,
1.349,Setup,True,203.0,423.0,,,,,,-0.6446,0.9446,3.222,,,,,
1.441,Setup,True,203.0,424.0,,,,,,-0.6446,0.9498,3.222,,,,,
1.537,Setup,True,202.0,423.0,,,,,,-0.6567,0.9546,3.256,,,,,
1.634,Setup,True,203.0,424.0,,,,,,-0.6514,0.9598,3.256,,,,,
1.728,Setup,True,202.0,423.0,,,,,,-0.6498,0.9446,3.222,,,,,
1.823,Setup,True,204.0,423.0,,,,,,-0.6394,0.9446,3.222,,,,,
1.921,Setup,True,203.0,423.0,,,,,,-0.6378,0.9346,3.188,,,,,
2.008,Setup,True,203.0,423.0,,,,,,-0.6378,0.9346,3.188,,,,,
2.091,Setup,True,203.0,423.0,,,,,,-0.648,0.9496,3.239,,,,,
2.189,Setup,True,204.0,423.0,,,,,,-0.6462,0.9546,3.256,,,,,
2.278,Setup,True,203.0,422.0,,,,,,-0.6446,0.9394,3.222,,,,,
2.359,Setup,True,204.0,423.0,,,,,,-0.6394,0.9446,3.222,,,,,
2.438,Setup,True,203.0,423.0,,,,,,-0.6412,0.9396,3.205,,,,,
2.517,Setup,True,204.0,424.0,,,,,,-0.6327,0.9398,3.188,,,,,
2.61,Setup,True,204.0,423.0,,,,,,-0.636,0.9396,3.205,,,,,
2.704,Setup,True,203.0,423.0,,,,,,-0.6412,0.9396,3.205,,,,,
2.797,Setup,True,205.0,424.0,,,,,,-0.6275,0.9398,3.188,,,,,
2.872,Setup,True,204.0,423.0,,,,,,-0.636,0.9396,3.205,,,,,
2.951,Setup,True,204.0,422.0,,,,,,-0.6327,0.9295,3.188,,,,,
3.032,Setup,True,204.0,422.0,,,,,,-0.6327,0.9295,3.188,,,,,
3.125,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
3.218,Setup,True,204.0,423.0,,,,,,-0.6394,0.9446,3.222,,,,,
3.296,Setup,True,204.0,423.0,,,,,,-0.6428,0.9496,3.239,,,,,
3.379,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
3.472,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
3.563,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
3.641,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
3.724,Setup,True,204.0,422.0,,,,,,-0.6428,0.9444,3.239,,,,,
3.814,Setup,True,205.0,422.0,,,,,,-0.6375,0.9444,3.239,,,,,
3.907,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
3.987,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
4.081,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
4.174,Setup,True,205.0,423.0,,,,,,-0.6342,0.9446,3.222,,,,,
4.254,Setup,True,205.0,423.0,,,,,,-0.6342,0.9446,3.222,,,,,
4.346,Setup,True,205.0,423.0,,,,,,-0.6342,0.9446,3.222,,,,,
4.425,Setup,True,205.0,423.0,,,,,,-0.6342,0.9446,3.222,,,,,
4.518,Setup,True,206.0,423.0,,,,,,-0.629,0.9446,3.222,,,,,
4.598,Setup,True,206.0,424.0,,,,,,-0.629,0.9498,3.222,,,,,
4.682,Setup,True,207.0,424.0,,,,,,-0.6205,0.9448,3.205,,,,,
4.774,Setup,True,207.0,424.0,,,,,,-0.6205,0.9448,3.205,,,,,
4.858,Setup,True,207.0,424.0,,,,,,-0.6238,0.9498,3.222,,,,,
4.948,Setup,True,206.0,424.0,,,,,,-0.6257,0.9448,3.205,,,,,
5.028,Setup,True,207.0,424.0,,,,,,-0.6205,0.9448,3.205,,,,,
5.105,Setup,True,207.0,424.0,,,,,,-0.6205,0.9448,3.205,,,,,
5.186,Setup,True,207.0,424.0,,,,,,-0.6238,0.9498,3.222,,,,,
5.263,Setup,True,207.0,424.0,,,,,,-0.6238,0.9498,3.222,,,,,
5.342,Setup,True,207.0,424.0,,,,,,-0.6205,0.9448,3.205,,,,,
5.423,Setup,True,208.0,423.0,,,,,,-0.6185,0.9446,3.222,,,,,
5.499,Setup,True,209.0,424.0,,,,,,-0.6166,0.9548,3.239,,,,,
5.578,Setup,True,208.0,424.0,,,,,,-0.6218,0.9548,3.239,,,,,
5.659,Setup,True,208.0,424.0,,,,,,-0.6153,0.9448,3.205,,,,,
5.756,Setup,True,208.0,424.0,,,,,,-0.6153,0.9448,3.205,,,,,
5.849,Setup,True,208.0,423.0,,,,,,-0.6251,0.9546,3.256,,,,,
5.943,Setup,True,209.0,424.0,,,,,,-0.6166,0.9548,3.239,,,,,
6.038,Setup,True,209.0,423.0,,,,,,-0.6133,0.9446,3.222,,,,,
6.116,Setup,True,209.0,423.0,,,,,,-0.6133,0.9446,3.222,,,,,
6.194,Setup,True,209.0,424.0,,,,,,-0.6038,0.9351,3.172,,,,,
6.274,Setup,True,209.0,424.0,,,,,,-0.6038,0.9351,3.172,,,,,
6.353,Setup,True,209.0,423.0,,,,,,-0.6133,0.9446,3.222,,,,,
6.432,Setup,True,210.0,424.0,,,,,,-0.6081,0.9498,3.222,,,,,
6.512,Setup,True,211.0,424.0,,,,,,-0.5997,0.9448,3.205,,,,,
6.605,Setup,True,211.0,424.0,,,,,,-0.5997,0.9448,3.205,,,,,
6.7,Setup,True,210.0,423.0,,,,,,-0.6145,0.9546,3.256,,,,,
6.795,Setup,True,211.0,424.0,,,,,,-0.6092,0.9598,3.256,,,,,
6.889,Setup,True,211.0,423.0,,,,,,-0.6029,0.9446,3.222,,,,,
6.98,Setup,True,212.0,424.0,,,,,,-0.5945,0.9448,3.205,,,,,
7.062,Setup,True,212.0,424.0,,,,,,-0.5945,0.9448,3.205,,,,,
7.158,Setup,True,213.0,425.0,,,,,,-0.5893,0.95,3.205,,,,,
7.253,Setup,True,213.0,424.0,,,,,,-0.5924,0.9498,3.222,,,,,
7.342,Setup,True,214.0,424.0,,,,,,-0.5872,0.9498,3.222,,,,,
7.422,Setup,True,214.0,424.0,,,,,,-0.5872,0.9498,3.222,,,,,
7.5,Setup,True,214.0,423.0,,,,,,-0.5872,0.9446,3.222,,,,,
7.585,Setup,True,215.0,424.0,,,,,,-0.5759,0.9398,3.188,,,,,
7.695,Setup,True,215.0,424.0,,,,,,-0.5759,0.9398,3.188,,,,,
7.823,Setup,True,215.0,423.0,,,,,,-0.5851,0.9496,3.239,,,,,
7.925,Setup,True,215.0,423.0,,,,,,-0.5851,0.9496,3.239,,,,,
8.039,Setup,True,215.0,423.0,,,,,,-0.5759,0.9346,3.188,,,,,
8.139,Setup,True,216.0,423.0,,,,,,-0.5707,0.9346,3.188,,,,,
8.251,Setup,True,216.0,423.0,,,,,,-0.5798,0.9496,3.239,,,,,
8.345,Setup,True,217.0,423.0,,,,,,-0.5746,0.9496,3.239,,,,,
8.436,Setup,True,217.0,423.0,,,,,,-0.5716,0.9446,3.222,,,,,
8.534,Setup,True,218.0,423.0,,,,,,-0.5664,0.9446,3.222,,,,,
8.635,Setup,True,218.0,423.0,,,,,,-0.5694,0.9496,3.239,,,,,
8.73,Setup,True,218.0,423.0,,,,,,-0.5694,0.9496,3.239,,,,,
8.822,Setup,True,219.0,423.0,,,,,,-0.5611,0.9446,3.222,,,,,
8.92,Setup,True,218.0,422.0,,,,,,-0.5694,0.9444,3.239,,,,,
9.027,Setup,True,219.0,423.0,,,,,,-0.5641,0.9496,3.239,,,,,
9.119,Setup,True,220.0,423.0,,,,,,-0.5589,0.9496,3.239,,,,,
9.218,Setup,True,220.0,423.0,,,,,,-0.5559,0.9446,3.222,,,,,
9.309,Setup,True,221.0,423.0,,,,,,-0.5507,0.9446,3.222,,,,,
9.403,Setup,True,222.0,423.0,,,,,,-0.5426,0.9396,3.205,,,,,
9.504,Setup,True,222.0,423.0,,,,,,-0.5426,0.9396,3.205,,,,,
9.606,Setup,True,222.0,423.0,,,,,,-0.5512,0.9546,3.256,,,,,
9.71,Setup,True,223.0,423.0,,,,,,-0.546,0.9546,3.256,,,,,
9.817,Setup,True,223.0,423.0,,,,,,-0.5403,0.9446,3.222,,,,,
9.936,Setup,True,223.0,423.0,,,,,,-0.5403,0.9446,3.222,,,,,
10.035,Setup,True,223.0,423.0,,,,,,-0.5346,0.9346,3.188,,,,,
10.125,Setup,True,224.0,423.0,,,,,,-0.5294,0.9346,3.188,,,,,
10.227,Setup,True,224.0,422.0,,,,,,-0.5379,0.9444,3.239,,,,,
10.33,Setup,True,224.0,422.0,,,,,,-0.5379,0.9444,3.239,,,,,
10.421,Setup,True,224.0,422.0,,,,,,-0.5351,0.9394,3.222,,,,,
10.514,Setup,True,225.0,422.0,,,,,,-0.5298,0.9394,3.222,,,,,
