sport,exercise,camera_view,input_mode,phase,start_time_s,end_time_s,duration_s,sample_count,left_hip_angle_mean_deg,left_hip_angle_min_deg,left_hip_angle_max_deg,left_hip_angle_range_deg,right_hip_angle_mean_deg,right_hip_angle_min_deg,right_hip_angle_max_deg,right_hip_angle_range_deg,left_knee_angle_mean_deg,left_knee_angle_min_deg,left_knee_angle_max_deg,left_knee_angle_range_deg,right_knee_angle_mean_deg,right_knee_angle_min_deg,right_knee_angle_max_deg,right_knee_angle_range_deg,left_ankle_angle_mean_deg,left_ankle_angle_min_deg,left_ankle_angle_max_deg,left_ankle_angle_range_deg,right_ankle_angle_mean_deg,right_ankle_angle_min_deg,right_ankle_angle_max_deg,right_ankle_angle_range_deg,left_shoulder_angle_mean_deg,left_shoulder_angle_min_deg,left_shoulder_angle_max_deg,right_shoulder_angle_mean_deg,right_shoulder_angle_min_deg,right_shoulder_angle_max_deg,left_elbow_angle_mean_deg,left_elbow_angle_min_deg,left_elbow_angle_max_deg,right_elbow_angle_mean_deg,right_elbow_angle_min_deg,right_elbow_angle_max_deg,trunk_lean_angle_mean_deg,trunk_lean_angle_min_deg,trunk_lean_angle_max_deg,trunk_lean_angle_range_deg,barbell_vertical_displacement_mean_px,barbell_vertical_displacement_min_px,barbell_vertical_displacement_max_px,barbell_vertical_displacement_range_px,barbell_horizontal_displacement_mean_px,barbell_horizontal_displacement_min_px,barbell_horizontal_displacement_max_px,barbell_horizontal_displacement_range_px,barbell_vertical_velocity_mean_px_s,barbell_vertical_velocity_max_abs_px_s,barbell_horizontal_velocity_mean_px_s,barbell_horizontal_velocity_max_abs_px_s,barbell_vertical_displacement_mean_m,barbell_vertical_displacement_min_m,barbell_vertical_displacement_max_m,barbell_vertical_displacement_range_m,barbell_horizontal_displacement_mean_m,barbell_horizontal_displacement_min_m,barbell_horizontal_displacement_max_m,barbell_horizontal_displacement_range_m,barbell_vertical_velocity_mean_m_s,barbell_vertical_velocity_max_abs_m_s,barbell_horizontal_velocity_mean_m_s,barbell_horizontal_velocity_max_abs_m_s,athlete_depth_mean_m,athlete_depth_min_m,athlete_depth_max_m,center_depth_mean_m,center_depth_min_m,center_depth_max_m
Weightlifting,Snatch,Side View,RealSense Bag File,Deadlift Phase,56.623,59.489,2.866,31,,,,,54.2503,41.98,77.85,35.87,,,,,88.5335,67.1,110.52,43.42,,,,,110.0965,93.91,122.63,28.72,,,,38.1077,25.29,43.37,,,,154.0082,146.2,161.47,56.8565,47.77,60.91,13.14,24.9032,0.0,59.0,59.0,3.0968,0.0,5.0,5.0,20.2619,63.76,1.6965,21.61,0.1318,-0.0,0.3062,0.3062,0.0171,0.0,0.0313,0.0313,0.1054,0.2381,0.0081,0.1364,3.7882,3.733,3.85,7.4438,7.202,7.849
Weightlifting,Snatch,Side View,RealSense Bag File,Jump Phase,59.585,65.754,6.169,69,,,,,109.9074,65.96,147.46,81.5,,,,,131.7766,101.64,167.63,65.99,,,,,113.4815,88.06,135.26,47.2,,,,83.0491,1.31,167.48,,,,130.254,118.77,138.96,33.1174,0.68,54.01,53.33,170.7647,59.0,262.0,203.0,19.4853,-7.0,43.0,50.0,32.351,89.0,3.705,53.41,0.8965,0.3092,1.3731,1.0639,0.1086,-0.0367,0.2285,0.2652,0.1696,0.4452,0.0201,0.3498,3.5455,3.061,4.281,7.5596,7.037,8.055
Weightlifting,Snatch,Side View,RealSense Bag File,Catch Phase,65.843,66.933,1.09,13,,,,,101.0569,94.88,109.74,14.86,,,,,101.9377,97.13,109.65,12.52,,,,,108.5269,104.6,111.28,6.68,,,,164.6723,145.77,176.74,,,,127.09,103.56,171.47,26.2562,22.2,29.5,7.3,261.7692,261.0,263.0,2.0,22.3077,17.0,27.0,10.0,-1.0085,12.46,-10.2515,25.27,1.3719,1.3678,1.3783,0.0105,0.117,0.0892,0.1435,0.0543,-0.0042,0.0653,-0.0546,0.1567,3.8826,3.85,3.95,7.5348,7.037,7.951
Weightlifting,Snatch,Side View,RealSense Bag File,Overhead Squat Phase,67.025,118.545,51.52,543,170.3379,98.3,180.0,81.7,162.6824,94.57,180.0,85.43,174.0428,101.2,180.0,78.8,164.3916,97.27,179.97,82.7,131.8072,80.32,176.04,95.72,123.2736,61.57,178.62,117.05,25.7521,11.61,33.82,70.9885,0.06,179.94,105.4743,55.71,179.53,126.9838,3.58,180.0,8.0957,0.0,29.66,29.66,306.2915,260.0,323.0,63.0,19.9077,6.0,23.0,17.0,-6.8764,33.7,7.9032,20.77,1.6276,1.36,1.7104,0.3504,0.0924,0.0238,0.108,0.0842,-0.005,0.1785,0.0256,0.1099,3.8895,3.291,4.311,7.6081,6.957,8.386
