time_s,phase,barbell_detected,barbell_x_px,barbell_y_px,barbell_horizontal_displacement_px,barbell_vertical_displacement_px,barbell_vertical_velocity_px_s,barbell_horizontal_velocity_px_s,barbell_max_height_px,barbell_x_m,barbell_y_m,barbell_z_depth_m,barbell_horizontal_displacement_m,barbell_vertical_displacement_m,barbell_vertical_velocity_m_s,barbell_horizontal_velocity_m_s,barbell_max_height_m
0.02,Setup,True,207.0,432.0,0.0,-1.0,0.0,0.0,0.0,-0.6205,0.9863,3.205,-0.0095,-0.0202,-0.1275,-0.0802,0.0
0.114,Setup,True,207.0,432.0,0.0,-1.0,0.0,0.0,0.0,-0.6205,0.9863,3.205,-0.0095,-0.0202,-0.0,0.0,0.0
0.208,Setup,True,207.0,432.0,0.0,-1.0,0.0,0.0,0.0,-0.6141,0.9761,3.172,-0.0031,-0.01,0.1058,0.0665,0.0
0.304,Setup,True,207.0,432.0,0.0,-1.0,0.0,0.0,0.0,-0.6141,0.9761,3.172,-0.0031,-0.01,-0.0,0.0,0.0
0.397,Setup,True,208.0,432.0,1.0,-1.0,0.0,10.8,0.0,-0.612,0.9811,3.188,-0.001,-0.015,-0.0532,0.0223,0.0
0.491,Setup,True,208.0,432.0,1.0,-1.0,0.0,0.0,0.0,-0.612,0.9811,3.188,-0.001,-0.015,-0.0,0.0,0.0
0.588,Setup,True,208.0,432.0,1.0,-1.0,0.0,0.0,0.0,-0.6089,0.9761,3.172,0.002,-0.01,0.0514,0.0321,0.0
0.679,Setup,True,208.0,432.0,1.0,-1.0,0.0,0.0,0.0,-0.6089,0.9761,3.172,0.002,-0.01,-0.0,0.0,0.0
0.779,Setup,True,208.0,432.0,1.0,-1.0,0.0,0.0,0.0,-0.6089,0.9761,3.172,0.002,-0.01,-0.0,0.0,0.0
0.869,Setup,True,208.0,433.0,1.0,-2.0,-11.15,0.0,0.0,-0.6089,0.9813,3.172,0.002,-0.0152,-0.0573,0.0,0.0
0.962,Setup,True,208.0,432.0,1.0,-1.0,10.73,0.0,0.0,-0.612,0.9811,3.188,-0.001,-0.015,0.0022,-0.033,0.0
1.057,Setup,True,208.0,432.0,1.0,-1.0,0.0,0.0,0.0,-0.612,0.9811,3.188,-0.001,-0.015,-0.0,0.0,0.0
1.15,Setup,True,208.0,432.0,1.0,-1.0,0.0,0.0,0.0,-0.6089,0.9761,3.172,0.002,-0.01,0.0525,0.0327,0.0
1.246,Setup,True,208.0,432.0,1.0,-1.0,0.0,0.0,0.0,-0.6089,0.9761,3.172,0.002,-0.01,-0.0,0.0,0.0
1.341,Setup,True,209.0,433.0,2.0,-2.0,-10.37,10.37,0.0,-0.6038,0.9813,3.172,0.0072,-0.0152,-0.0532,0.0533,0.0
1.437,Setup,True,208.0,433.0,1.0,-2.0,0.0,-10.79,0.0,-0.6089,0.9813,3.172,0.002,-0.0152,-0.0,-0.0554,0.0
1.529,Setup,True,208.0,432.0,1.0,-1.0,10.47,0.0,0.0,-0.6153,0.9863,3.205,-0.0043,-0.0202,-0.0526,-0.0663,0.0
1.625,Setup,True,209.0,432.0,2.0,-1.0,0.0,10.63,0.0,-0.6101,0.9863,3.205,0.0009,-0.0202,-0.0,0.0551,0.0
1.719,Setup,True,209.0,432.0,2.0,-1.0,0.0,0.0,0.0,-0.6068,0.9811,3.188,0.0041,-0.015,0.0546,0.0338,0.0
1.812,Setup,True,209.0,432.0,2.0,-1.0,0.0,0.0,0.0,-0.6068,0.9811,3.188,0.0041,-0.015,-0.0,0.0,0.0
1.909,Setup,True,209.0,432.0,2.0,-1.0,0.0,0.0,0.0,-0.6008,0.9712,3.156,0.0102,-0.0051,0.1012,0.0626,0.0
2.005,Setup,True,209.0,432.0,2.0,-1.0,0.0,0.0,0.0,-0.6008,0.9712,3.156,0.0102,-0.0051,-0.0,0.0,0.0
2.103,Setup,True,209.0,432.0,2.0,-1.0,0.0,0.0,0.0,-0.6068,0.9811,3.188,0.0041,-0.015,-0.1045,-0.0647,0.0
2.192,Setup,True,209.0,432.0,2.0,-1.0,0.0,0.0,0.0,-0.6068,0.9811,3.188,0.0041,-0.015,-0.0,0.0,0.0
2.285,Setup,True,209.0,433.0,2.0,-2.0,-10.87,0.0,0.0,-0.6068,0.9862,3.188,0.0041,-0.0201,-0.0561,0.0,0.0
2.381,Setup,True,209.0,433.0,2.0,-2.0,0.0,0.0,0.0,-0.6068,0.9862,3.188,0.0041,-0.0201,-0.0,0.0,0.0
2.473,Setup,True,209.0,432.0,2.0,-1.0,10.78,0.0,0.0,-0.6068,0.9811,3.188,0.0041,-0.015,0.0556,0.0,0.0
2.569,Setup,True,209.0,432.0,2.0,-1.0,0.0,0.0,0.0,-0.6068,0.9811,3.188,0.0041,-0.015,-0.0,0.0,0.0
2.662,Setup,True,209.0,432.0,2.0,-1.0,0.0,0.0,0.0,-0.6068,0.9811,3.188,0.0041,-0.015,-0.0,0.0,0.0
2.757,Setup,True,209.0,432.0,2.0,-1.0,0.0,0.0,0.0,-0.6068,0.9811,3.188,0.0041,-0.015,-0.0,0.0,0.0
2.853,Setup,True,209.0,432.0,2.0,-1.0,0.0,0.0,0.0,-0.6068,0.9811,3.188,0.0041,-0.015,-0.0,0.0,0.0
2.946,Setup,True,209.0,432.0,2.0,-1.0,0.0,0.0,0.0,-0.6068,0.9811,3.188,0.0041,-0.015,-0.0,0.0,0.0
3.046,Setup,True,209.0,433.0,2.0,-2.0,-10.02,0.0,0.0,-0.6038,0.9813,3.172,0.0072,-0.0152,-0.0021,0.0305,0.0
3.142,Setup,True,210.0,432.0,3.0,-1.0,10.72,10.72,0.0,-0.5987,0.9761,3.172,0.0123,-0.01,0.055,0.0551,0.0
3.231,Setup,True,210.0,432.0,3.0,-1.0,0.0,0.0,0.0,-0.6017,0.9811,3.188,0.0093,-0.015,-0.0538,-0.033,0.0
3.327,Setup,True,210.0,432.0,3.0,-1.0,0.0,0.0,0.0,-0.6017,0.9811,3.188,0.0093,-0.015,-0.0,0.0,0.0
3.419,Setup,True,210.0,432.0,3.0,-1.0,0.0,0.0,0.0,-0.6081,0.9915,3.222,0.0029,-0.0254,-0.1132,-0.0694,0.0
3.514,Setup,True,210.0,432.0,3.0,-1.0,0.0,0.0,0.0,-0.6081,0.9915,3.222,0.0029,-0.0254,-0.0,0.0,0.0
3.607,Setup,True,210.0,433.0,3.0,-2.0,-10.71,0.0,0.0,-0.6017,0.9862,3.188,0.0093,-0.0201,0.0568,0.0687,0.0
3.703,Setup,True,210.0,432.0,3.0,-1.0,10.64,0.0,0.0,-0.6017,0.9811,3.188,0.0093,-0.015,0.0549,0.0,0.0
3.794,Setup,True,210.0,432.0,3.0,-1.0,0.0,0.0,0.0,-0.6017,0.9811,3.188,0.0093,-0.015,-0.0,0.0,0.0
3.888,Setup,True,210.0,432.0,3.0,-1.0,0.0,0.0,0.0,-0.6017,0.9811,3.188,0.0093,-0.015,-0.0,0.0,0.0
3.981,Setup,True,210.0,432.0,3.0,-1.0,0.0,0.0,0.0,-0.5956,0.9712,3.156,0.0153,-0.0051,0.1056,0.0647,0.0
4.076,Setup,True,210.0,432.0,3.0,-1.0,0.0,0.0,0.0,-0.5956,0.9712,3.156,0.0153,-0.0051,-0.0,0.0,0.0
4.171,Setup,True,210.0,433.0,3.0,-2.0,-10.54,0.0,0.0,-0.5956,0.9763,3.156,0.0153,-0.0102,-0.0538,0.0,0.0
4.265,Setup,True,210.0,432.0,3.0,-1.0,10.83,0.0,0.0,-0.5987,0.9761,3.172,0.0123,-0.01,0.002,-0.0327,0.0
4.365,Setup,True,210.0,432.0,3.0,-1.0,0.0,0.0,0.0,-0.5987,0.9761,3.172,0.0123,-0.01,-0.0,0.0,0.0
4.456,Setup,True,210.0,432.0,3.0,-1.0,0.0,0.0,0.0,-0.5987,0.9761,3.172,0.0123,-0.01,-0.0,0.0,0.0
