time_s,athlete_depth_m,center_depth_m
0.002,3.899,7.558
0.058,3.875,7.288
0.116,3.875,7.288
0.174,3.779,7.652
0.232,3.779,7.652
0.29,3.85,7.466
0.347,3.85,7.466
0.405,3.85,7.951
0.464,3.85,7.951
0.522,3.85,7.849
0.58,3.85,7.849
0.638,3.826,7.849
0.697,3.826,7.849
0.755,3.756,7.466
0.813,3.756,7.466
0.871,3.802,6.957
0.929,3.802,6.957
0.987,3.826,7.652
1.045,3.826,7.652
1.103,3.802,7.558
1.161,3.802,7.558
1.219,3.826,7.652
1.277,3.826,7.652
1.335,3.826,7.466
1.393,3.826,7.466
1.452,3.779,7.466
1.509,3.779,7.466
1.568,3.802,8.055
1.626,3.802,8.055
1.684,3.826,7.466
1.742,3.826,7.466
1.801,3.802,7.951
1.858,3.802,7.951
1.911,3.826,7.466
1.969,3.826,7.466
2.027,3.779,7.652
2.085,3.779,7.652
2.143,3.802,7.652
2.201,3.802,7.652
2.258,3.826,7.652
2.312,3.826,7.652
2.369,3.779,7.558
2.426,3.779,7.558
2.483,3.779,7.558
2.541,3.779,7.558
2.599,3.826,7.951
2.657,3.826,7.951
2.715,3.802,7.749
2.773,3.802,7.749
2.832,3.779,7.288
2.889,3.779,7.288
2.947,3.802,7.652
3.005,3.802,7.652
3.064,3.875,7.652
3.117,3.875,7.652
3.175,3.826,7.037
3.233,3.826,7.037
3.292,3.826,7.652
3.35,3.826,7.652
3.408,3.779,8.055
3.466,3.779,8.055
3.524,3.875,7.558
3.581,3.875,7.558
3.641,3.802,7.849
3.699,3.802,7.849
3.757,3.826,7.652
3.815,3.826,7.652
3.874,3.779,7.037
3.932,3.779,7.037
3.99,3.802,7.376
4.048,3.802,7.376
4.106,3.756,7.849
4.164,3.756,7.849
4.222,3.875,8.386
4.28,3.875,8.386
4.338,3.826,8.055
4.396,3.826,8.055
4.454,3.826,7.749
4.513,3.826,7.749
4.571,3.779,7.466
4.629,3.779,7.466
4.688,3.756,7.558
4.746,3.779,7.558
4.804,3.779,8.055
4.862,3.779,8.055
4.92,3.756,8.055
4.978,3.779,8.055
5.036,3.802,7.288
5.094,3.802,7.288
5.152,3.85,7.749
5.21,3.85,7.749
5.268,3.826,7.849
5.326,3.826,7.849
5.384,3.85,7.951
5.442,3.85,7.951
5.499,3.802,7.466
5.557,3.802,7.466
5.615,3.802,7.849
5.673,3.802,7.849
5.731,3.826,7.652
5.789,3.826,7.652
5.847,3.733,7.288
5.905,3.733,7.288
5.962,3.779,7.558
6.02,3.779,7.558
6.078,3.779,7.288
6.136,3.779,7.288
6.194,3.779,7.749
6.252,3.779,7.749
6.31,3.802,7.652
6.368,3.802,7.652
6.426,3.802,8.163
6.483,3.802,8.163
6.541,3.779,7.288
6.599,3.802,7.288
6.657,3.802,7.376
6.715,3.802,7.376
6.773,3.756,8.273
6.831,3.756,8.273
6.89,3.756,7.652
6.948,3.756,7.652
7.006,3.826,7.466
7.064,3.826,7.466
7.122,3.779,7.466
7.18,3.779,7.466
7.238,3.756,8.055
7.296,3.756,8.055
7.354,3.779,7.376
7.412,3.779,7.376
7.47,3.802,7.118
7.528,3.802,7.118
7.586,3.733,7.849
7.644,3.733,7.849
7.702,3.802,7.749
7.76,3.802,7.749
7.818,3.779,7.849
7.876,3.779,7.849
7.934,3.779,7.749
7.992,3.779,7.749
8.051,3.779,7.652
8.108,3.779,7.652
8.167,3.779,7.558
8.224,3.779,7.558
8.282,3.779,7.849
8.341,3.779,7.849
8.399,3.779,7.376
8.457,3.779,7.376
8.515,3.756,7.466
8.573,3.779,7.466
8.631,3.756,7.202
8.689,3.756,7.202
8.746,3.756,7.652
8.804,3.756,7.652
8.862,3.779,7.849
8.921,3.779,7.849
8.979,3.779,7.558
9.037,3.779,7.558
9.095,3.756,7.376
9.153,3.756,7.376
9.211,3.756,7.288
9.269,3.756,7.288
9.327,3.756,7.288
9.385,3.756,7.288
9.443,3.71,7.466
9.502,3.71,7.466
9.559,3.802,7.118
9.617,3.802,7.118
9.675,3.756,7.749
9.733,3.756,7.749
9.791,3.756,8.055
9.849,3.756,8.055
9.907,3.756,7.652
9.966,3.756,7.652
10.023,3.802,7.288
