sport,exercise,camera_view,input_mode,source_file,record_count,total_duration_s,detected_phase_count,detected_phases,barbell_detected_samples,max_barbell_height_px,max_barbell_height_m,max_vertical_displacement_px,max_vertical_displacement_m,min_vertical_displacement_px,min_vertical_displacement_m,vertical_displacement_range_px,vertical_displacement_range_m,max_horizontal_displacement_px,max_horizontal_displacement_m,min_horizontal_displacement_px,min_horizontal_displacement_m,horizontal_displacement_range_px,horizontal_displacement_range_m,max_vertical_velocity_px_s,max_vertical_velocity_m_s,max_horizontal_velocity_px_s,max_horizontal_velocity_m_s,mean_athlete_depth_m,mean_center_depth_m,created_at
Weightlifting,Snatch,Side View,RealSense Bag File,/Users/kknugawela/Projects/Bag_files/Recording_bagFiles/SideView_Snatch/20240405_132144.bag,759,43.913,4,Deadlift Phase | Jump Phase | Catch Phase | Overhead Squat Phase,752,311.0,1.6389,311.0,1.6389,0.0,-0.0,311.0,1.6389,40.0,0.2102,-11.0,-0.0522,51.0,0.2624,137.65,0.6815,85.9,0.5081,3.802,7.6001,2026-07-03 16:52:50
