time_s,athlete_depth_m,center_depth_m
38.602,3.393,3.393
38.664,3.412,3.412
38.727,3.393,3.412
38.786,3.338,3.356
38.847,3.338,3.356
38.91,3.356,3.375
38.973,3.356,3.375
39.034,3.412,3.431
39.096,3.412,3.431
39.158,3.47,3.47
39.223,3.47,3.47
39.284,3.49,3.49
39.344,3.49,3.49
39.408,3.32,3.338
39.47,3.32,3.338
39.532,3.356,3.375
39.594,3.356,3.375
39.658,3.451,3.451
39.721,3.451,3.451
39.782,3.356,3.375
39.844,3.356,3.375
39.907,3.393,3.393
39.97,3.393,3.393
40.031,3.356,3.375
40.094,3.356,3.375
40.154,3.338,3.338
40.219,3.338,3.338
40.28,3.284,3.302
40.342,3.284,3.302
40.404,3.393,3.393
40.467,3.393,3.393
40.53,3.393,3.393
40.591,3.412,3.393
40.654,3.32,3.338
40.717,3.32,3.338
40.783,3.356,3.356
40.842,3.356,3.356
40.906,3.32,3.32
40.967,3.32,3.32
41.029,3.375,3.356
41.093,3.375,3.356
41.154,3.412,3.431
41.218,3.412,3.431
41.279,3.338,3.338
41.338,3.338,3.338
41.403,3.32,3.338
41.466,3.32,3.338
41.528,3.356,3.375
41.59,3.356,3.375
41.655,3.284,3.302
41.719,3.284,3.302
41.779,3.302,3.32
41.842,3.302,3.32
41.902,3.32,3.32
41.965,3.32,3.32
42.027,3.284,3.284
42.088,3.284,3.284
42.152,3.356,3.338
42.214,3.356,3.338
42.276,3.302,3.302
42.34,3.302,3.302
42.401,3.302,3.32
42.465,3.302,3.32
42.53,3.32,3.32
42.591,3.32,3.32
42.655,3.32,3.338
42.719,3.32,3.338
42.782,3.338,3.338
42.845,3.338,3.338
42.907,3.356,3.375
42.97,3.356,3.375
43.032,3.32,3.32
43.094,3.32,3.32
43.157,3.284,3.302
43.219,3.284,3.302
43.281,3.338,3.338
43.343,3.338,3.338
43.408,3.32,3.338
43.47,3.32,3.338
43.542,3.356,3.375
43.612,3.356,3.375
43.675,3.356,3.375
43.741,3.356,3.375
43.8,3.356,3.356
43.864,3.356,3.356
43.925,3.375,3.375
43.988,3.375,3.375
44.05,3.356,3.356
44.109,3.356,3.356
44.174,3.375,3.356
44.234,3.375,3.356
44.297,3.356,3.356
44.359,3.356,3.356
44.422,3.338,3.338
44.485,3.338,3.338
44.547,3.375,3.375
44.61,3.375,3.375
44.672,3.284,3.302
44.735,3.284,3.302
44.797,3.393,3.375
44.86,3.393,3.375
44.921,3.338,3.338
44.983,3.338,3.338
45.047,3.32,3.338
45.11,3.32,3.338
45.173,3.375,3.375
45.235,3.375,3.375
45.3,3.356,3.356
45.361,3.356,3.356
45.422,3.431,3.451
45.486,3.431,3.451
45.548,3.356,3.356
45.609,3.356,3.356
45.673,3.393,3.393
45.734,3.393,3.393
45.797,3.338,3.338
45.86,3.338,3.338
45.922,3.451,3.431
45.985,3.451,3.431
46.047,3.412,3.412
46.11,3.412,3.412
46.172,3.375,3.375
46.234,3.375,3.375
46.296,3.451,3.431
46.358,3.451,3.431
46.421,3.431,3.412
46.484,3.431,3.412
46.544,3.431,3.412
46.606,3.431,3.412
46.671,3.412,3.412
46.733,3.412,3.412
46.795,3.412,3.393
46.855,3.412,3.393
46.918,3.356,3.375
46.982,3.356,3.375
47.043,3.302,3.32
47.106,3.302,3.32
47.168,3.412,3.412
47.231,3.412,3.412
47.3,3.393,3.393
47.37,3.393,3.393
47.433,3.412,3.412
47.496,3.412,3.412
47.558,3.412,3.412
47.619,3.412,3.412
47.682,3.49,3.47
47.743,3.49,3.47
47.806,3.431,3.412
47.869,3.431,3.412
47.933,3.451,3.451
47.994,3.451,3.451
48.057,3.49,3.51
48.12,3.49,3.51
48.18,3.412,3.412
48.242,3.412,3.412
48.306,3.49,3.49
48.37,3.49,3.49
48.431,3.51,3.49
48.49,3.51,3.49
48.554,3.431,3.431
48.618,3.431,3.431
48.678,3.431,3.412
48.743,3.431,3.412
48.803,3.51,3.49
48.865,3.51,3.49
48.927,3.412,3.412
48.989,3.412,3.412
49.053,3.51,3.531
49.111,3.51,3.531
49.173,3.49,3.47
49.235,3.49,3.47
49.297,3.51,3.51
49.365,3.51,3.51
49.422,3.49,3.451
49.486,3.49,3.451
49.546,3.551,3.531
49.608,3.551,3.531
49.671,3.431,3.412
49.735,3.431,3.412
49.798,3.49,3.49
49.859,3.49,3.49
49.92,3.47,3.451
49.984,3.47,3.451
50.046,3.51,3.51
50.11,3.531,3.51
50.172,3.431,3.451
50.237,3.431,3.451
50.3,3.51,3.51
50.363,3.51,3.51
50.426,3.412,3.412
50.49,3.412,3.412
50.552,3.531,3.51
50.614,3.531,3.51
50.678,3.412,3.412
50.74,3.412,3.412
50.806,3.431,3.431
50.866,3.431,3.431
50.929,3.412,3.412
50.991,3.412,3.412
51.054,3.51,3.51
51.118,3.51,3.51
51.179,3.393,3.393
51.24,3.393,3.393
51.304,3.51,3.51
51.366,3.51,3.51
51.428,3.451,3.451
51.489,3.451,3.451
51.554,3.431,3.431
51.614,3.451,3.431
51.677,3.49,3.47
51.74,3.49,3.47
51.802,3.49,3.47
51.864,3.49,3.47
51.927,3.531,3.51
51.989,3.531,3.51
52.053,3.593,3.572
52.114,3.593,3.572
52.174,3.51,3.551
52.238,3.51,3.551
52.299,3.551,3.551
52.361,3.551,3.551
52.423,3.551,3.572
52.487,3.551,3.572
52.551,3.636,3.636
52.613,3.636,3.636
52.675,3.551,3.614
52.74,3.531,3.614
52.808,3.636,3.572
52.865,3.614,3.572
52.927,3.451,3.47
52.99,3.451,3.47
53.053,3.49,3.412
53.114,3.49,3.412
53.178,3.431,3.412
53.239,3.431,3.412
53.301,3.451,3.431
53.368,3.451,3.431
53.433,3.451,3.431
53.49,3.451,3.431
53.552,3.412,3.47
53.615,3.412,3.47
53.675,3.412,3.431
53.738,3.412,3.431
53.802,3.49,3.451
53.864,3.49,3.451
53.925,3.49,3.431
53.988,3.49,3.431
54.05,3.49,3.47
54.115,3.49,3.47
54.176,3.47,3.49
54.237,3.47,3.49
54.3,3.51,3.431
54.366,3.51,3.431
54.427,3.393,3.451
54.49,3.393,3.451
54.553,3.51,3.356
54.616,3.49,3.356
54.68,3.393,3.393
54.743,3.393,3.393
54.804,3.431,3.393
54.869,3.431,3.393
54.937,3.338,3.393
54.991,3.338,3.393
55.054,3.356,3.356
55.118,3.356,3.356
55.177,3.431,3.412
55.239,3.431,3.412
55.301,3.302,3.393
55.365,3.302,3.393
55.427,3.338,3.375
55.488,3.356,3.375
55.55,3.302,3.338
55.614,3.338,3.338
55.676,3.165,3.165
55.743,3.148,3.165
55.803,3.249,3.249
55.865,3.249,3.249
55.927,3.249,3.266
55.988,3.249,3.266
56.05,3.266,3.302
56.114,3.266,3.302
56.175,3.284,3.32
56.239,3.284,3.32
56.301,3.375,3.431
56.363,3.393,3.431
56.426,3.636,3.702
56.489,3.68,3.702
56.551,3.702,3.702
56.615,3.747,3.702
56.677,3.593,3.593
56.739,3.68,3.593
56.8,3.49,3.451
56.862,3.47,3.451
56.926,3.393,3.356
56.988,3.47,3.356
57.051,3.393,3.47
57.115,3.32,3.47
57.176,3.451,3.636
57.24,3.47,3.636
57.304,3.702,3.68
57.363,3.572,3.68
57.425,3.51,3.531
57.489,3.451,3.531
57.549,3.636,3.531
57.61,3.614,3.531
57.672,3.393,3.593
57.735,3.356,3.593
57.797,3.431,3.431
57.86,3.393,3.431
57.921,3.338,3.49
57.984,3.356,3.49
58.047,3.431,3.49
58.108,3.393,3.49
58.172,3.412,3.531
58.233,3.412,3.531
58.295,3.393,3.51
58.359,3.393,3.51
58.421,3.451,3.47
58.486,3.47,3.47
58.549,3.551,3.412
58.61,3.593,3.412
58.671,3.747,3.431
58.734,3.747,3.431
58.797,3.636,3.375
58.859,3.657,3.375
58.92,3.593,3.451
58.982,3.593,3.451
59.044,3.636,3.572
59.106,3.636,3.572
59.168,3.593,3.572
59.23,3.593,3.572
59.292,3.551,3.551
59.356,3.551,3.551
59.416,3.551,3.531
59.482,3.551,3.531
59.543,3.636,3.614
59.606,3.636,3.614
59.67,3.702,3.551
59.733,3.702,3.551
59.795,3.614,3.551
59.859,3.614,3.551
59.922,3.614,3.551
59.984,3.614,3.551
60.044,3.702,3.572
60.107,3.702,3.572
60.17,3.572,3.572
60.233,3.572,3.572
60.295,3.747,3.551
60.356,3.747,3.551
60.419,3.614,3.531
60.48,3.614,3.531
60.541,3.68,3.531
60.604,3.68,3.531
60.667,3.68,3.551
60.731,3.68,3.551
60.792,3.657,3.531
60.856,3.636,3.531
60.918,3.702,3.51
60.983,3.702,3.51
61.044,3.68,3.551
61.106,3.68,3.551
61.169,3.68,3.51
61.231,3.68,3.51
61.295,3.636,3.531
61.356,3.636,3.531
61.421,3.77,3.551
61.484,3.77,3.551
61.546,3.657,3.572
61.608,3.657,3.572
61.671,3.614,3.531
61.733,3.614,3.531
61.794,3.636,3.551
61.859,3.636,3.551
61.92,3.702,3.593
61.983,3.702,3.593
62.044,3.77,3.614
62.109,3.77,3.614
62.171,3.747,3.614
62.236,3.747,3.614
62.3,3.702,3.724
62.362,3.724,3.724
62.424,3.724,3.747
62.488,3.724,3.747
62.551,3.68,3.724
62.615,3.68,3.724
62.678,3.702,3.747
62.74,3.702,3.747
62.801,3.636,3.724
62.866,3.636,3.724
62.928,3.593,3.657
62.989,3.593,3.657
63.053,3.636,3.747
63.115,3.636,3.747
63.177,3.572,3.702
63.239,3.636,3.702
63.302,3.657,3.724
63.367,3.68,3.724
63.429,3.551,3.702
63.497,3.551,3.702
63.555,3.551,3.614
63.616,3.572,3.614
63.678,3.572,3.614
63.74,3.614,3.614
63.802,3.636,3.614
63.866,3.636,3.614
63.929,3.724,3.702
63.99,3.747,3.702
64.054,3.747,3.724
64.118,3.747,3.724
64.18,3.794,3.702
64.242,3.794,3.702
64.305,3.842,3.747
64.366,3.842,3.747
64.428,3.915,3.636
64.49,3.941,3.636
64.554,3.866,3.68
64.616,3.89,3.68
64.68,3.794,3.77
64.74,3.866,3.77
64.804,3.794,3.657
64.866,3.794,3.657
64.929,3.702,3.724
64.991,3.724,3.724
65.054,3.794,3.77
65.116,3.794,3.77
65.178,3.794,3.747
65.242,3.794,3.747
65.303,3.794,3.842
65.368,3.818,3.842
65.428,3.842,3.89
65.49,3.842,3.89
65.554,3.89,3.89
65.613,3.89,3.89
65.675,3.866,3.89
65.739,3.866,3.89
65.8,3.77,3.794
65.863,3.794,3.794
65.926,3.702,3.724
65.988,3.702,3.724
66.051,3.747,3.747
66.114,3.747,3.747
66.175,3.747,3.747
66.239,3.747,3.747
66.299,3.818,3.818
66.361,3.818,3.818
66.423,3.77,3.77
66.487,3.77,3.77
66.549,3.77,3.77
66.61,3.77,3.77
66.672,3.866,3.866
66.737,3.866,3.866
66.8,3.966,3.941
66.863,3.992,3.941
66.926,3.966,3.941
66.99,3.966,3.941
67.052,3.966,3.966
67.114,3.992,3.966
67.176,3.915,3.941
67.239,3.915,3.941
67.302,3.941,3.915
67.364,3.941,3.915
67.426,3.915,3.915
67.488,3.915,3.915
67.551,3.866,3.866
67.615,3.866,3.866
67.676,3.941,3.89
67.739,3.941,3.89
67.8,3.941,3.866
67.865,3.941,3.866
67.926,3.966,3.89
67.989,3.966,3.89
68.052,4.018,3.966
68.115,4.018,3.966
68.178,4.072,3.966
68.242,4.072,3.966
68.304,4.018,3.966
68.367,4.018,3.966
68.429,3.966,3.941
68.495,3.966,3.941
68.555,4.072,4.018
68.619,4.072,4.018
68.681,3.915,3.89
68.743,3.915,3.89
68.804,3.992,3.992
68.866,3.992,3.992
68.929,3.89,3.866
68.991,3.89,3.866
69.054,3.866,3.89
69.117,3.842,3.89
69.179,3.702,3.77
69.24,3.702,3.77
69.301,3.724,3.77
69.364,3.724,3.77
69.426,3.747,3.77
69.487,3.747,3.77
69.549,3.636,3.636
69.61,3.636,3.636
69.674,3.68,3.657
69.738,3.68,3.657
69.8,3.702,3.657
69.86,3.702,3.657
69.924,3.657,3.614
69.991,3.657,3.614
70.049,3.531,3.47
70.11,3.531,3.47
70.171,3.636,3.551
70.234,3.636,3.551
70.294,3.614,3.49
70.358,3.614,3.49
70.421,3.614,3.51
70.489,3.636,3.51
70.55,3.702,3.657
70.61,3.702,3.657
70.672,3.747,3.657
70.734,3.794,3.657
70.795,3.77,3.747
70.86,3.77,3.747
70.923,3.77,3.702
70.986,3.77,3.702
71.048,3.794,3.68
71.111,3.818,3.68
71.175,3.866,3.747
71.237,3.866,3.747
71.3,3.818,3.68
71.362,3.818,3.68
71.424,3.89,3.657
71.488,3.89,3.657
71.549,3.866,3.702
71.612,3.866,3.702
71.677,3.842,3.68
71.737,3.842,3.68
71.8,3.842,3.657
71.864,3.842,3.657
71.924,3.794,3.614
71.99,3.794,3.614
72.051,3.747,3.68
72.114,3.794,3.68
72.177,3.77,3.636
72.241,3.77,3.636
72.301,3.747,3.551
72.364,3.724,3.551
72.426,3.657,3.657
72.488,3.657,3.657
72.551,3.68,3.593
72.616,3.68,3.593
72.678,3.818,3.551
72.74,3.818,3.551
72.806,3.866,3.636
72.868,3.866,3.636
72.928,3.89,3.614
72.99,3.89,3.614
73.053,3.89,3.593
73.115,3.89,3.593
73.175,3.89,3.593
73.239,3.89,3.593
73.301,3.915,3.572
