time_s,phase,barbell_detected,barbell_x_px,barbell_y_px,barbell_horizontal_displacement_px,barbell_vertical_displacement_px,barbell_vertical_velocity_px_s,barbell_horizontal_velocity_px_s,barbell_max_height_px,barbell_x_m,barbell_y_m,barbell_z_depth_m,barbell_horizontal_displacement_m,barbell_vertical_displacement_m,barbell_vertical_velocity_m_s,barbell_horizontal_velocity_m_s,barbell_max_height_m
0.024,Setup,True,201.0,423.0,,,,,,-0.662,0.9546,3.256,,,,,
0.111,Setup,True,202.0,423.0,,,,,,-0.6567,0.9546,3.256,,,,,
0.2,Setup,True,202.0,423.0,,,,,,-0.6533,0.9496,3.239,,,,,
0.281,Setup,True,202.0,424.0,,,,,,-0.6533,0.9548,3.239,,,,,
0.377,Setup,True,202.0,424.0,,,,,,-0.643,0.9398,3.188,,,,,
0.466,Setup,True,202.0,424.0,,,,,,-0.643,0.9398,3.188,,,,,
0.562,Setup,True,202.0,424.0,,,,,,-0.6533,0.9548,3.239,,,,,
0.654,Setup,True,202.0,424.0,,,,,,-0.6533,0.9548,3.239,,,,,
0.732,Setup,True,202.0,423.0,,,,,,-0.6533,0.9496,3.239,,,,,
0.813,Setup,True,203.0,424.0,,,,,,-0.648,0.9548,3.239,,,,,
0.905,Setup,True,203.0,424.0,,,,,,-0.648,0.9548,3.239,,,,,
0.983,Setup,True,203.0,423.0,,,,,,-0.6514,0.9546,3.256,,,,,
1.078,Setup,True,203.0,423.0,,,,,,-0.6446,0.9446,3.222,,,,,
1.173,Setup,True,203.0,424.0,,,,,,-0.6446,0.9498,3.222,,,,,
1.268,Setup,True,202.0,423.0,,,,,,-0.6567,0.9546,3.256,,,,,
1.365,Setup,True,203.0,424.0,,,,,,-0.6514,0.9598,3.256,,,,,
1.452,Setup,True,202.0,423.0,,,,,,-0.6498,0.9446,3.222,,,,,
1.531,Setup,True,204.0,423.0,,,,,,-0.6394,0.9446,3.222,,,,,
1.625,Setup,True,203.0,423.0,,,,,,-0.6378,0.9346,3.188,,,,,
1.721,Setup,True,203.0,423.0,,,,,,-0.6378,0.9346,3.188,,,,,
1.814,Setup,True,203.0,423.0,,,,,,-0.648,0.9496,3.239,,,,,
1.893,Setup,True,204.0,423.0,,,,,,-0.6462,0.9546,3.256,,,,,
1.99,Setup,True,203.0,422.0,,,,,,-0.6446,0.9394,3.222,,,,,
2.077,Setup,True,204.0,423.0,,,,,,-0.6394,0.9446,3.222,,,,,
2.156,Setup,True,203.0,423.0,,,,,,-0.6412,0.9396,3.205,,,,,
2.238,Setup,True,204.0,424.0,,,,,,-0.6327,0.9398,3.188,,,,,
2.326,Setup,True,204.0,423.0,,,,,,-0.636,0.9396,3.205,,,,,
2.406,Setup,True,203.0,423.0,,,,,,-0.6412,0.9396,3.205,,,,,
2.482,Setup,True,205.0,424.0,,,,,,-0.6275,0.9398,3.188,,,,,
2.564,Setup,True,204.0,423.0,,,,,,-0.636,0.9396,3.205,,,,,
2.649,Setup,True,204.0,422.0,,,,,,-0.6327,0.9295,3.188,,,,,
2.738,Setup,True,204.0,422.0,,,,,,-0.6327,0.9295,3.188,,,,,
2.827,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
2.911,Setup,True,204.0,423.0,,,,,,-0.6394,0.9446,3.222,,,,,
3.0,Setup,True,204.0,423.0,,,,,,-0.6428,0.9496,3.239,,,,,
3.097,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
3.186,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
3.265,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
3.361,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
3.453,Setup,True,204.0,422.0,,,,,,-0.6428,0.9444,3.239,,,,,
3.531,Setup,True,205.0,422.0,,,,,,-0.6375,0.9444,3.239,,,,,
3.623,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
3.702,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
3.78,Setup,True,205.0,423.0,,,,,,-0.6375,0.9496,3.239,,,,,
3.859,Setup,True,205.0,423.0,,,,,,-0.6342,0.9446,3.222,,,,,
3.938,Setup,True,205.0,423.0,,,,,,-0.6342,0.9446,3.222,,,,,
4.03,Setup,True,205.0,423.0,,,,,,-0.6342,0.9446,3.222,,,,,
4.124,Setup,True,205.0,423.0,,,,,,-0.6342,0.9446,3.222,,,,,
4.216,Setup,True,206.0,423.0,,,,,,-0.629,0.9446,3.222,,,,,
4.307,Setup,True,206.0,424.0,,,,,,-0.629,0.9498,3.222,,,,,
4.387,Setup,True,207.0,424.0,,,,,,-0.6205,0.9448,3.205,,,,,
4.47,Setup,True,207.0,424.0,,,,,,-0.6205,0.9448,3.205,,,,,
4.566,Setup,True,207.0,424.0,,,,,,-0.6238,0.9498,3.222,,,,,
4.659,Setup,True,206.0,424.0,,,,,,-0.6257,0.9448,3.205,,,,,
4.75,Setup,True,207.0,424.0,,,,,,-0.6205,0.9448,3.205,,,,,
4.844,Setup,True,207.0,424.0,,,,,,-0.6205,0.9448,3.205,,,,,
4.934,Setup,True,207.0,424.0,,,,,,-0.6238,0.9498,3.222,,,,,
5.024,Setup,True,207.0,424.0,,,,,,-0.6238,0.9498,3.222,,,,,
5.106,Setup,True,207.0,424.0,,,,,,-0.6205,0.9448,3.205,,,,,
5.198,Setup,True,208.0,423.0,,,,,,-0.6185,0.9446,3.222,,,,,
5.292,Setup,True,209.0,424.0,,,,,,-0.6166,0.9548,3.239,,,,,
5.372,Setup,True,208.0,424.0,,,,,,-0.6218,0.9548,3.239,,,,,
5.463,Setup,True,208.0,424.0,,,,,,-0.6153,0.9448,3.205,,,,,
5.544,Setup,True,208.0,424.0,,,,,,-0.6153,0.9448,3.205,,,,,
5.64,Setup,True,208.0,423.0,,,,,,-0.6251,0.9546,3.256,,,,,
5.727,Setup,True,209.0,424.0,,,,,,-0.6166,0.9548,3.239,,,,,
5.809,Setup,True,209.0,423.0,,,,,,-0.6133,0.9446,3.222,,,,,
5.901,Setup,True,209.0,423.0,,,,,,-0.6133,0.9446,3.222,,,,,
5.98,Setup,True,209.0,424.0,,,,,,-0.6038,0.9351,3.172,,,,,
6.074,Setup,True,209.0,424.0,,,,,,-0.6038,0.9351,3.172,,,,,
6.167,Setup,True,209.0,423.0,,,,,,-0.6133,0.9446,3.222,,,,,
6.245,Setup,True,210.0,424.0,,,,,,-0.6081,0.9498,3.222,,,,,
6.324,Setup,True,211.0,424.0,,,,,,-0.5997,0.9448,3.205,,,,,
6.405,Setup,True,211.0,424.0,,,,,,-0.5997,0.9448,3.205,,,,,
6.498,Setup,True,210.0,423.0,,,,,,-0.6145,0.9546,3.256,,,,,
6.591,Setup,True,211.0,424.0,,,,,,-0.6092,0.9598,3.256,,,,,
6.667,Setup,True,211.0,423.0,,,,,,-0.6029,0.9446,3.222,,,,,
6.747,Setup,True,212.0,424.0,,,,,,-0.5945,0.9448,3.205,,,,,
6.84,Setup,True,212.0,424.0,,,,,,-0.5945,0.9448,3.205,,,,,
6.917,Setup,True,213.0,425.0,,,,,,-0.5893,0.95,3.205,,,,,
7.013,Setup,True,213.0,424.0,,,,,,-0.5924,0.9498,3.222,,,,,
7.107,Setup,True,214.0,424.0,,,,,,-0.5872,0.9498,3.222,,,,,
7.197,Setup,True,214.0,424.0,,,,,,-0.5872,0.9498,3.222,,,,,
7.292,Setup,True,214.0,423.0,,,,,,-0.5872,0.9446,3.222,,,,,
7.382,Setup,True,215.0,424.0,,,,,,-0.5759,0.9398,3.188,,,,,
7.476,Setup,True,215.0,424.0,,,,,,-0.5759,0.9398,3.188,,,,,
7.567,Setup,True,215.0,423.0,,,,,,-0.5851,0.9496,3.239,,,,,
7.659,Setup,True,215.0,423.0,,,,,,-0.5851,0.9496,3.239,,,,,
7.749,Setup,True,215.0,423.0,,,,,,-0.5759,0.9346,3.188,,,,,
7.829,Setup,True,216.0,423.0,,,,,,-0.5707,0.9346,3.188,,,,,
7.907,Setup,True,216.0,423.0,,,,,,-0.5798,0.9496,3.239,,,,,
7.985,Setup,True,217.0,423.0,,,,,,-0.5746,0.9496,3.239,,,,,
