time_s,phase,barbell_detected,barbell_x_px,barbell_y_px,barbell_horizontal_displacement_px,barbell_vertical_displacement_px,barbell_vertical_velocity_px_s,barbell_horizontal_velocity_px_s,barbell_max_height_px,barbell_x_m,barbell_y_m,barbell_z_depth_m,barbell_horizontal_displacement_m,barbell_vertical_displacement_m,barbell_vertical_velocity_m_s,barbell_horizontal_velocity_m_s,barbell_max_height_m
19.27,Setup,True,241.0,422.0,,,,,,-0.4464,0.9394,3.222,,,,,
19.363,Setup,True,241.0,422.0,,,,,,-0.4464,0.9394,3.222,,,,,
19.456,Setup,True,241.0,422.0,,,,,,-0.4487,0.9444,3.239,,,,,
19.546,Setup,True,242.0,423.0,,,,,,-0.4411,0.9446,3.222,,,,,
19.627,Setup,True,242.0,423.0,,,,,,-0.4411,0.9446,3.222,,,,,
19.725,Setup,True,242.0,423.0,,,,,,-0.4411,0.9446,3.222,,,,,
19.839,Setup,True,242.0,423.0,,,,,,-0.4435,0.9496,3.239,,,,,
19.939,Setup,True,242.0,423.0,,,,,,-0.4435,0.9496,3.239,,,,,
20.027,Setup,True,242.0,423.0,,,,,,-0.4411,0.9446,3.222,,,,,
20.123,Setup,True,243.0,423.0,,,,,,-0.4359,0.9446,3.222,,,,,
20.218,Setup,True,243.0,423.0,,,,,,-0.4313,0.9346,3.188,,,,,
20.309,Setup,True,243.0,423.0,,,,,,-0.4313,0.9346,3.188,,,,,
20.401,Setup,True,243.0,422.0,,,,,,-0.4359,0.9394,3.222,,,,,
20.489,Setup,True,244.0,422.0,,,,,,-0.4307,0.9394,3.222,,,,,
20.572,Setup,True,244.0,422.0,,,,,,-0.4307,0.9394,3.222,,,,,
20.672,Setup,True,244.0,422.0,,,,,,-0.4307,0.9394,3.222,,,,,
20.766,Setup,True,244.0,422.0,,,,,,-0.4284,0.9344,3.205,,,,,
20.856,Setup,True,244.0,422.0,,,,,,-0.4284,0.9344,3.205,,,,,
20.965,Setup,True,243.0,423.0,,,,,,-0.4336,0.9396,3.205,,,,,
21.066,Setup,True,244.0,422.0,,,,,,-0.4307,0.9394,3.222,,,,,
21.154,Setup,True,243.0,422.0,,,,,,-0.4382,0.9444,3.239,,,,,
21.251,Setup,True,244.0,422.0,,,,,,-0.433,0.9444,3.239,,,,,
21.34,Setup,True,244.0,421.0,,,,,,-0.4307,0.9342,3.222,,,,,
21.434,Setup,True,244.0,422.0,,,,,,-0.4307,0.9394,3.222,,,,,
21.527,Setup,True,244.0,422.0,,,,,,-0.4353,0.9493,3.256,,,,,
21.623,Setup,True,244.0,421.0,,,,,,-0.4353,0.944,3.256,,,,,
21.713,Setup,True,244.0,422.0,,,,,,-0.433,0.9444,3.239,,,,,
21.796,Setup,True,245.0,422.0,,,,,,-0.4277,0.9444,3.239,,,,,
21.902,Setup,True,244.0,421.0,,,,,,-0.433,0.9391,3.239,,,,,
21.986,Setup,True,245.0,422.0,,,,,,-0.4255,0.9394,3.222,,,,,
22.083,Setup,True,245.0,422.0,,,,,,-0.4255,0.9394,3.222,,,,,
22.174,Setup,True,245.0,422.0,,,,,,-0.4255,0.9394,3.222,,,,,
22.267,Setup,True,244.0,422.0,,,,,,-0.4307,0.9394,3.222,,,,,
22.361,Setup,True,244.0,422.0,,,,,,-0.4307,0.9394,3.222,,,,,
22.453,Setup,True,245.0,422.0,,,,,,-0.4277,0.9444,3.239,,,,,
22.548,Setup,True,245.0,421.0,,,,,,-0.4277,0.9391,3.239,,,,,
22.641,Setup,True,245.0,422.0,,,,,,-0.4277,0.9444,3.239,,,,,
22.737,Setup,True,245.0,422.0,,,,,,-0.4277,0.9444,3.239,,,,,
22.83,Setup,True,246.0,422.0,,,,,,-0.4203,0.9394,3.222,,,,,
22.932,Setup,True,245.0,421.0,,,,,,-0.4255,0.9342,3.222,,,,,
23.022,Setup,True,245.0,422.0,,,,,,-0.4255,0.9394,3.222,,,,,
23.115,Setup,True,245.0,422.0,,,,,,-0.4255,0.9394,3.222,,,,,
23.208,Setup,True,245.0,422.0,,,,,,-0.43,0.9493,3.256,,,,,
23.301,Setup,True,245.0,422.0,,,,,,-0.43,0.9493,3.256,,,,,
23.396,Setup,True,246.0,422.0,,,,,,-0.4225,0.9444,3.239,,,,,
23.486,Setup,True,247.0,422.0,,,,,,-0.4173,0.9444,3.239,,,,,
23.583,Setup,True,247.0,422.0,,,,,,-0.4173,0.9444,3.239,,,,,
23.677,Setup,True,246.0,422.0,,,,,,-0.4225,0.9444,3.239,,,,,
23.771,Setup,True,245.0,421.0,,,,,,-0.4255,0.9342,3.222,,,,,
23.87,Setup,True,246.0,422.0,,,,,,-0.4203,0.9394,3.222,,,,,
23.962,Setup,True,246.0,422.0,,,,,,-0.4203,0.9394,3.222,,,,,
24.058,Setup,True,246.0,421.0,,,,,,-0.4203,0.9342,3.222,,,,,
24.147,Setup,True,246.0,421.0,,,,,,-0.4225,0.9391,3.239,,,,,
24.253,Setup,True,247.0,422.0,,,,,,-0.4151,0.9394,3.222,,,,,
24.35,Setup,True,247.0,422.0,,,,,,-0.4173,0.9444,3.239,,,,,
24.458,Setup,True,247.0,422.0,,,,,,-0.4173,0.9444,3.239,,,,,
24.552,Setup,True,247.0,421.0,,,,,,-0.4173,0.9391,3.239,,,,,
24.649,Setup,True,247.0,421.0,,,,,,-0.4173,0.9391,3.239,,,,,
24.74,Setup,True,247.0,421.0,,,,,,-0.4194,0.944,3.256,,,,,
24.838,Setup,True,247.0,422.0,,,,,,-0.4194,0.9493,3.256,,,,,
24.935,Setup,True,246.0,421.0,,,,,,-0.4225,0.9391,3.239,,,,,
25.039,Setup,True,247.0,422.0,,,,,,-0.4151,0.9394,3.222,,,,,
25.141,Setup,True,247.0,421.0,,,,,,-0.4194,0.944,3.256,,,,,
25.25,Setup,True,247.0,422.0,,,,,,-0.4194,0.9493,3.256,,,,,
25.337,Setup,True,247.0,421.0,,,,,,-0.4151,0.9342,3.222,,,,,
25.437,Setup,True,247.0,422.0,,,,,,-0.4151,0.9394,3.222,,,,,
25.537,Setup,True,247.0,421.0,,,,,,-0.4194,0.944,3.256,,,,,
25.628,Setup,True,247.0,422.0,,,,,,-0.4194,0.9493,3.256,,,,,
25.728,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
25.838,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
25.951,Setup,True,248.0,422.0,,,,,,-0.4077,0.9344,3.205,,,,,
26.073,Setup,True,248.0,422.0,,,,,,-0.4077,0.9344,3.205,,,,,
26.177,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
26.288,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
26.393,Setup,True,248.0,422.0,,,,,,-0.412,0.9444,3.239,,,,,
26.493,Setup,True,248.0,422.0,,,,,,-0.412,0.9444,3.239,,,,,
26.589,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
26.68,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
26.795,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
26.904,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
27.006,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
27.1,Setup,True,248.0,421.0,,,,,,-0.4098,0.9342,3.222,,,,,
27.191,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
27.288,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
27.394,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
27.499,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
27.591,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
27.688,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
27.783,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
27.883,Setup,True,249.0,421.0,,,,,,-0.4068,0.9391,3.239,,,,,
27.989,Setup,True,248.0,421.0,,,,,,-0.4098,0.9342,3.222,,,,,
28.09,Setup,True,248.0,421.0,,,,,,-0.4098,0.9342,3.222,,,,,
28.2,Setup,True,248.0,421.0,,,,,,-0.4098,0.9342,3.222,,,,,
28.302,Setup,True,248.0,421.0,,,,,,-0.4098,0.9342,3.222,,,,,
28.4,Setup,True,249.0,422.0,,,,,,-0.4046,0.9394,3.222,,,,,
28.494,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
28.587,Setup,True,248.0,421.0,,,,,,-0.4098,0.9342,3.222,,,,,
28.687,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
28.783,Setup,True,248.0,422.0,,,,,,-0.412,0.9444,3.239,,,,,
28.884,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
28.989,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
29.084,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
29.18,Setup,True,248.0,421.0,,,,,,-0.4142,0.944,3.256,,,,,
29.272,Setup,True,248.0,421.0,,,,,,-0.4142,0.944,3.256,,,,,
29.37,Setup,True,248.0,421.0,,,,,,-0.412,0.9391,3.239,,,,,
29.467,Setup,True,248.0,422.0,,,,,,-0.412,0.9444,3.239,,,,,
29.571,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
29.674,Setup,True,247.0,421.0,,,,,,-0.4151,0.9342,3.222,,,,,
29.773,Setup,True,248.0,422.0,,,,,,-0.4142,0.9493,3.256,,,,,
29.869,Setup,True,248.0,422.0,,,,,,-0.4142,0.9493,3.256,,,,,
29.965,Setup,True,248.0,422.0,,,,,,-0.4142,0.9493,3.256,,,,,
30.057,Setup,True,247.0,421.0,,,,,,-0.4218,0.9493,3.274,,,,,
30.149,Setup,True,248.0,422.0,,,,,,-0.412,0.9444,3.239,,,,,
30.252,Setup,True,247.0,422.0,,,,,,-0.4173,0.9444,3.239,,,,,
30.341,Setup,True,248.0,422.0,,,,,,-0.4098,0.9394,3.222,,,,,
30.433,Setup,True,247.0,422.0,,,,,,-0.4151,0.9394,3.222,,,,,
30.526,Setup,True,248.0,422.0,,,,,,-0.4142,0.9493,3.256,,,,,
30.619,Setup,True,247.0,422.0,,,,,,-0.4194,0.9493,3.256,,,,,
30.715,Setup,True,247.0,422.0,,,,,,-0.4151,0.9394,3.222,,,,,
30.808,Setup,True,247.0,422.0,,,,,,-0.4151,0.9394,3.222,,,,,
30.914,Setup,True,247.0,422.0,,,,,,-0.4151,0.9394,3.222,,,,,
31.01,Setup,True,246.0,421.0,,,,,,-0.4203,0.9342,3.222,,,,,
31.114,Setup,True,247.0,422.0,,,,,,-0.4173,0.9444,3.239,,,,,
