time_s,athlete_depth_m,center_depth_m
14.625,3.875,7.037
14.683,3.875,7.037
14.741,3.875,7.749
14.799,3.875,7.749
14.857,3.85,7.202
14.915,3.85,7.202
14.973,3.875,7.951
15.031,3.875,7.951
15.089,3.95,7.118
15.147,3.95,7.118
15.206,3.875,7.288
15.264,3.875,7.288
15.322,3.924,7.652
15.38,3.924,7.652
15.438,3.899,7.037
15.496,3.899,7.037
15.554,3.924,7.288
15.612,3.924,7.288
15.67,3.875,7.466
15.728,3.875,7.466
15.786,3.826,7.652
15.844,3.826,7.652
15.902,3.924,8.273
15.96,3.924,8.273
16.018,3.924,8.055
16.076,3.924,8.055
16.134,3.85,7.558
16.192,3.875,7.558
16.25,3.924,7.558
16.309,3.924,7.558
16.367,3.875,7.558
16.425,3.875,7.558
16.483,3.924,7.652
16.541,3.924,7.652
16.599,3.924,8.163
16.657,3.924,8.163
16.715,3.899,7.466
16.773,3.899,7.466
16.831,3.95,7.466
16.889,3.95,7.466
16.947,3.899,7.288
17.006,3.899,7.288
17.064,3.924,7.849
17.122,3.924,7.849
17.18,3.924,7.749
17.239,3.924,7.749
17.297,3.95,7.376
17.355,3.924,7.376
17.413,3.899,7.376
17.471,3.899,7.376
17.529,3.95,7.466
17.587,3.95,7.466
17.645,3.899,7.288
17.703,3.924,7.288
17.762,3.899,7.652
17.82,3.899,7.652
17.878,3.875,7.118
17.937,3.875,7.118
17.995,3.875,7.558
18.053,3.875,7.558
18.112,3.924,7.749
18.17,3.924,7.749
18.228,3.95,7.849
18.286,3.95,7.849
18.344,3.85,7.376
18.403,3.85,7.376
18.46,3.875,7.749
18.519,3.875,7.749
18.576,3.826,7.749
18.635,3.826,7.749
18.693,3.924,7.652
18.751,3.924,7.652
18.81,3.899,7.652
18.867,3.899,7.652
18.926,3.95,7.652
18.983,3.95,7.652
19.042,3.95,8.055
19.099,3.95,8.055
19.158,3.95,7.202
19.216,3.924,7.202
19.273,3.875,8.055
19.331,3.875,8.055
19.39,3.899,7.288
19.448,3.899,7.288
19.506,3.826,7.652
19.564,3.826,7.652
19.622,3.924,7.652
19.68,3.924,7.652
19.738,3.95,7.749
19.796,3.924,7.749
19.853,3.924,7.652
19.912,3.924,7.652
19.97,3.975,7.749
20.028,3.975,7.749
20.085,3.95,7.466
20.144,3.95,7.466
20.202,3.924,7.749
20.26,3.924,7.749
20.318,3.924,7.466
20.376,3.924,7.466
20.434,3.899,7.376
20.492,3.899,7.376
20.549,3.95,7.558
20.608,3.95,7.558
20.666,3.95,7.466
20.724,3.95,7.466
20.782,4.001,7.951
20.84,4.001,7.951
20.898,3.975,7.951
20.956,3.975,7.951
21.015,4.028,7.849
21.073,4.028,7.849
21.131,3.95,7.376
21.189,3.95,7.376
21.247,3.95,7.749
21.305,3.95,7.749
21.363,3.95,7.466
21.417,3.95,7.466
21.475,4.001,7.749
21.533,4.001,7.749
21.592,4.028,7.558
21.65,4.028,7.558
21.708,3.975,7.376
21.766,3.975,7.376
21.824,3.95,7.749
21.882,3.95,7.749
21.94,4.001,7.652
21.998,4.001,7.652
22.056,3.95,7.376
22.11,3.95,7.376
22.168,3.975,7.376
22.226,3.975,7.376
22.284,3.975,7.376
22.342,3.95,7.376
22.401,3.975,7.466
22.459,3.975,7.466
22.517,3.95,7.558
22.575,3.95,7.558
22.633,3.975,7.951
22.69,3.975,7.951
22.748,4.001,7.951
22.806,4.001,7.951
22.864,3.975,7.749
22.922,3.975,7.749
22.98,3.975,7.749
23.038,3.975,7.749
23.096,3.975,7.749
23.154,3.975,7.749
23.212,3.975,7.849
23.27,3.975,7.849
23.328,4.001,7.652
23.386,4.001,7.652
23.444,3.95,7.558
23.502,3.95,7.558
23.56,3.924,7.466
23.618,3.95,7.466
23.677,4.001,8.055
23.735,4.001,8.055
23.793,3.95,7.288
23.851,3.95,7.288
23.909,3.975,7.558
23.967,3.975,7.558
24.025,3.975,7.951
24.084,3.975,7.951
24.142,3.95,7.466
24.2,3.95,7.466
24.258,3.975,7.558
24.317,3.975,7.558
24.374,3.924,7.288
24.432,3.924,7.288
24.49,3.95,7.558
24.548,3.95,7.558
24.606,3.975,7.376
24.664,3.975,7.376
24.722,3.826,7.558
24.78,3.85,7.558
24.839,3.95,7.466
24.897,3.95,7.466
24.955,3.899,7.466
25.014,3.899,7.466
25.072,3.875,7.951
25.13,3.875,7.951
25.189,3.875,7.749
25.247,3.875,7.749
25.306,3.875,7.652
25.364,3.875,7.652
25.422,3.875,7.202
25.48,3.875,7.202
25.539,3.875,6.957
25.597,3.875,6.957
25.656,3.875,7.376
25.713,3.875,7.376
25.772,3.875,7.466
25.829,3.875,7.466
25.887,3.85,7.849
25.945,3.85,7.849
26.003,3.924,7.558
26.061,3.924,7.558
26.119,3.899,7.466
26.176,3.899,7.466
26.235,3.875,7.202
26.292,3.875,7.202
26.35,3.899,7.849
26.408,3.899,7.849
26.466,3.875,7.558
26.524,3.875,7.558
26.582,3.899,7.749
26.641,3.899,7.749
26.699,3.899,7.849
26.757,3.899,7.849
26.815,3.875,7.558
26.873,3.875,7.558
26.931,3.85,7.376
26.989,3.85,7.376
27.047,3.826,7.749
27.106,3.802,7.749
27.163,3.756,7.652
27.222,3.802,7.652
27.28,3.644,7.849
27.338,3.71,7.849
27.396,3.459,7.951
27.454,3.459,7.951
27.511,3.364,7.118
27.568,3.364,7.118
27.626,3.327,
27.685,3.309,
27.743,3.309,7.037
27.801,3.309,7.037
27.859,3.382,7.288
27.917,3.382,7.288
27.975,3.382,7.202
28.033,3.382,7.202
28.091,3.309,7.749
28.149,3.309,7.749
28.208,3.42,7.849
28.266,3.364,7.849
28.324,3.345,7.652
28.382,3.345,7.652
28.44,3.439,7.749
28.498,3.42,7.749
28.556,3.478,7.749
28.614,3.478,7.749
28.672,3.644,7.951
28.73,3.644,7.951
28.788,3.666,7.118
28.846,3.688,7.118
28.903,3.733,7.466
28.961,3.733,7.466
29.019,3.733,7.951
29.077,3.733,7.951
29.136,3.733,7.288
29.194,3.733,7.288
29.254,3.71,7.558
29.312,3.71,7.558
29.37,3.688,7.652
29.428,3.688,7.652
29.486,3.688,7.652
29.544,3.688,7.652
29.602,3.666,7.558
29.66,3.688,7.558
29.719,3.688,7.288
29.778,3.688,7.288
29.836,3.688,7.749
29.894,3.666,7.749
29.952,3.666,7.288
30.01,3.666,7.288
30.067,3.666,7.749
30.126,3.666,7.749
30.184,3.71,7.466
30.241,3.71,7.466
30.3,3.71,7.652
30.358,3.71,7.652
30.416,3.666,7.558
30.474,3.666,7.558
30.532,3.666,7.288
30.591,3.666,7.288
30.649,3.644,7.749
30.707,3.644,7.749
30.766,3.644,7.288
30.824,3.644,7.288
30.882,3.666,7.376
30.941,3.666,7.376
30.999,3.71,7.558
31.058,3.71,7.558
31.116,3.644,7.376
31.174,3.644,7.376
31.232,3.644,7.749
31.286,3.644,7.749
31.344,3.688,7.652
31.402,3.688,7.652
31.46,3.71,8.055
31.517,3.71,8.055
31.576,3.71,7.288
31.635,3.71,7.288
31.693,3.622,7.749
31.751,3.601,7.749
31.81,3.71,7.376
31.867,3.71,7.376
31.925,3.733,7.558
31.983,3.733,7.558
32.042,3.666,7.951
32.101,3.666,7.951
32.159,3.733,7.558
32.217,3.733,7.558
32.275,3.733,7.558
32.333,3.733,7.558
32.392,3.802,8.055
32.45,3.756,8.055
32.508,3.85,7.118
32.566,3.85,7.118
32.624,3.779,7.288
32.682,3.779,7.288
32.735,3.779,7.652
32.793,3.779,7.652
32.851,3.779,7.376
32.909,3.756,7.376
32.968,3.826,7.558
33.026,3.826,7.558
33.079,3.826,7.558
33.137,3.826,7.558
33.195,3.826,7.288
33.253,3.826,7.288
33.311,3.875,7.466
33.369,3.85,7.466
33.427,3.899,7.466
33.482,3.875,7.466
33.54,3.875,7.749
33.598,3.875,7.749
33.656,3.85,7.749
33.714,3.826,7.749
33.772,3.85,7.466
33.83,3.85,7.466
33.888,3.95,7.749
33.946,3.924,7.749
34.005,3.899,7.558
34.063,3.899,7.558
34.121,3.899,7.466
34.179,3.899,7.466
34.237,3.875,7.652
34.296,3.875,7.652
34.354,3.975,7.749
34.412,3.95,7.749
34.47,3.975,7.466
34.527,3.95,7.466
34.586,3.975,7.652
34.644,3.975,7.652
34.702,3.95,8.055
34.76,3.95,8.055
34.818,3.975,7.849
34.877,3.975,7.849
34.934,3.95,7.288
34.993,3.95,7.288
35.051,3.95,7.376
35.109,3.95,7.376
35.167,3.975,7.749
35.225,3.975,7.749
35.283,3.975,7.376
35.342,3.95,7.376
35.4,4.001,8.273
35.458,4.028,8.273
35.516,3.975,7.376
35.574,3.975,7.376
35.632,3.975,7.202
35.69,3.975,7.202
35.748,4.001,7.652
35.806,3.975,7.652
35.864,4.001,8.273
35.922,4.001,8.273
35.981,4.001,7.849
36.038,4.001,7.849
36.096,4.054,7.466
36.154,4.054,7.466
36.213,4.054,7.849
36.271,4.054,7.849
36.329,4.054,8.055
36.387,4.054,8.055
36.444,4.054,7.652
36.502,4.028,7.652
36.56,4.054,7.558
36.618,4.054,7.558
36.676,4.054,8.055
36.735,4.054,8.055
36.792,4.165,7.749
36.851,4.165,7.749
36.908,4.109,7.466
36.966,4.109,7.466
37.025,4.165,7.951
37.083,4.165,7.951
37.141,4.109,7.951
37.199,4.109,7.951
37.257,4.081,7.466
37.315,4.054,7.466
37.373,4.193,7.749
37.431,4.193,7.749
37.489,4.081,7.376
37.547,4.081,7.376
37.605,4.028,7.749
37.664,4.028,7.749
37.722,4.081,7.652
37.78,4.081,7.652
37.837,4.028,7.466
37.895,4.028,7.466
37.953,4.081,7.376
38.01,4.081,7.376
38.068,4.081,7.376
38.126,4.081,7.376
38.184,4.193,7.951
38.242,4.193,7.951
38.3,4.028,7.288
38.358,4.028,7.288
38.416,3.95,8.163
38.475,3.95,8.163
38.533,4.001,8.386
38.591,4.001,8.386
38.647,4.109,7.558
38.705,4.081,7.558
38.763,4.109,7.849
38.821,4.109,7.849
38.879,4.028,7.849
38.937,4.028,7.849
38.996,4.028,7.202
39.054,4.028,7.202
39.112,4.028,7.652
39.17,4.028,7.652
39.228,4.165,7.376
39.286,4.165,7.376
39.339,4.054,7.749
39.396,4.054,7.749
39.455,4.028,7.849
39.513,4.028,7.849
39.571,4.028,7.558
39.629,4.028,7.558
39.686,4.081,7.951
39.744,4.081,7.951
39.803,4.001,7.749
39.861,4.001,7.749
39.919,4.136,7.849
39.976,4.136,7.849
40.034,4.028,7.202
40.093,4.028,7.202
40.151,4.193,7.652
40.209,4.193,7.652
40.267,4.054,7.749
40.325,4.054,7.749
40.383,4.311,7.849
40.44,4.311,7.849
40.499,4.054,7.749
40.557,4.054,7.749
40.615,4.054,7.466
40.673,4.054,7.466
40.731,3.924,7.849
40.789,3.899,7.849
40.847,3.95,7.951
40.905,3.95,7.951
40.963,4.001,7.849
41.021,4.001,7.849
41.079,4.081,7.749
41.137,4.081,7.749
41.195,3.875,7.558
41.253,3.875,7.558
41.311,3.95,7.849
41.369,3.95,7.849
41.427,4.001,7.376
41.484,4.001,7.376
41.542,4.109,7.749
41.6,4.109,7.749
41.658,4.028,7.652
41.716,4.028,7.652
41.774,3.875,7.466
41.832,3.875,7.466
41.89,3.95,7.749
41.948,3.95,7.749
42.006,3.779,7.849
42.065,3.779,7.849
42.123,3.924,7.652
42.18,3.924,7.652
42.239,3.899,7.951
42.297,3.899,7.951
42.355,3.85,7.849
42.413,3.85,7.849
42.471,3.899,7.466
42.528,3.899,7.466
42.586,3.899,7.951
42.644,3.875,7.951
42.701,3.899,7.849
42.759,3.899,7.849
42.817,3.85,7.288
42.874,3.85,7.288
42.932,3.85,7.558
42.99,3.85,7.558
43.049,3.875,7.951
43.107,3.875,7.951
43.164,3.899,7.558
43.222,3.899,7.558
43.28,3.95,7.652
43.335,3.899,7.652
43.393,3.85,7.466
43.451,3.85,7.466
43.509,3.875,7.849
43.568,3.85,7.849
43.625,3.875,7.376
43.683,3.875,7.376
43.736,3.875,7.202
43.794,3.875,7.202
43.852,3.899,7.558
43.911,3.899,7.558
43.969,3.924,7.466
44.027,3.924,7.466
44.084,3.924,7.466
44.142,3.924,7.466
44.2,3.85,7.849
44.258,3.826,7.849
44.316,3.975,7.849
44.374,3.975,7.849
44.432,3.924,7.749
44.49,3.924,7.749
44.548,3.899,8.055
44.606,3.899,8.055
44.664,3.875,7.652
44.722,3.875,7.652
44.78,3.899,7.849
44.838,3.924,7.849
44.896,3.924,7.749
44.954,3.924,7.749
45.012,3.875,7.466
45.07,3.875,7.466
45.128,3.924,7.376
45.186,3.924,7.376
45.244,3.899,7.202
45.302,3.899,7.202
45.36,3.85,7.202
45.418,3.85,7.202
45.476,3.826,7.376
45.534,3.826,7.376
45.592,3.875,7.376
45.65,3.85,7.376
45.708,3.875,7.466
45.766,3.875,7.466
45.824,3.924,7.558
45.882,3.924,7.558
45.94,3.899,7.466
45.998,3.899,7.466
46.057,3.875,7.376
46.115,3.875,7.376
46.173,3.899,7.202
46.231,3.899,7.202
46.289,3.875,7.558
46.347,3.875,7.558
46.405,3.826,7.652
46.463,3.826,7.652
47.325,,
