time_s,athlete_depth_m,center_depth_m
13.135,3.779,7.202
13.195,3.779,7.202
13.258,3.756,7.376
13.321,3.756,7.376
13.384,3.802,7.849
13.446,3.802,7.849
13.509,3.756,7.558
13.566,3.756,7.558
13.624,3.779,7.466
13.689,3.779,7.466
13.747,3.779,7.288
13.812,3.802,7.288
13.874,3.779,7.376
13.935,3.779,7.376
13.995,3.779,7.466
14.056,3.802,7.466
14.115,3.802,7.376
14.178,3.802,7.376
14.239,3.826,7.749
14.301,3.826,7.749
14.363,3.802,7.558
14.429,3.802,7.558
14.483,3.826,7.288
14.545,3.85,7.288
14.605,3.85,7.376
14.667,3.826,7.376
14.73,3.826,7.652
14.795,3.826,7.652
14.862,3.802,7.951
14.921,3.802,7.951
14.991,3.802,7.951
15.043,3.802,7.951
15.104,3.756,7.288
15.167,3.666,7.288
15.234,3.601,7.466
15.296,3.58,7.466
15.358,3.382,7.652
15.42,3.58,7.652
15.481,3.459,7.951
15.541,3.401,7.951
15.604,3.309,7.288
15.667,3.291,7.288
15.728,3.256,7.558
15.793,3.239,7.558
15.857,3.108,7.558
15.921,3.156,7.558
15.983,3.076,7.558
16.045,3.123,7.558
16.106,3.076,7.466
16.168,3.123,7.466
16.231,3.076,7.558
16.292,3.061,7.558
16.355,3.156,7.288
16.418,3.123,7.288
16.481,3.061,7.652
16.546,3.076,7.652
16.61,3.156,7.951
16.672,3.156,7.951
16.735,3.256,7.652
16.8,3.205,7.652
16.859,3.291,7.466
16.923,3.291,7.466
16.985,3.291,7.202
17.046,3.291,7.202
17.109,3.274,7.749
17.173,3.274,7.749
17.235,3.291,7.118
17.296,3.291,7.118
17.357,3.42,7.558
17.421,3.401,7.558
17.482,3.309,7.202
17.544,4.281,7.202
17.61,3.924,8.055
17.67,4.081,8.055
17.731,,7.466
17.806,3.899,7.466
17.873,3.924,7.558
17.933,3.95,7.558
17.997,3.924,7.558
18.061,3.924,7.558
18.125,3.875,7.849
18.188,3.875,7.849
18.252,3.875,7.652
18.315,3.875,7.652
18.379,3.899,7.288
18.437,3.924,7.288
18.503,3.875,7.376
18.565,3.875,7.376
18.628,3.899,7.749
18.689,3.899,7.749
18.755,3.924,7.749
18.815,3.924,7.749
18.878,3.899,7.037
18.941,3.899,7.037
19.004,3.875,7.466
19.064,3.875,7.466
19.128,3.924,7.652
19.192,3.95,7.652
19.252,3.875,7.652
19.313,3.875,7.652
19.38,3.875,7.037
19.44,3.875,7.037
19.498,3.875,7.749
19.564,3.875,7.749
19.626,3.875,7.202
19.687,3.85,7.202
19.75,3.875,7.951
19.815,3.875,7.951
19.876,3.95,7.118
19.938,3.95,7.118
20.002,3.875,7.288
20.066,3.875,7.288
20.131,3.924,7.652
20.19,3.924,7.652
20.252,3.899,7.037
20.318,3.899,7.037
20.378,3.924,7.288
20.445,3.924,7.288
20.506,3.875,7.466
20.567,3.875,7.466
20.632,3.826,7.652
20.695,3.826,7.652
20.757,3.924,8.273
20.82,3.924,8.273
20.882,3.924,8.055
20.944,3.924,8.055
21.008,3.875,7.558
21.07,3.875,7.558
21.135,3.924,7.558
21.201,3.924,7.558
21.257,3.875,7.558
21.32,3.875,7.558
21.381,3.924,7.652
21.441,3.924,7.652
21.505,3.924,8.163
21.566,3.924,8.163
21.63,3.899,7.466
21.693,3.899,7.466
21.755,3.95,7.466
21.818,3.95,7.466
21.882,3.899,7.288
21.944,3.899,7.288
22.004,3.924,7.849
22.072,3.924,7.849
22.131,3.899,7.749
22.191,3.899,7.749
22.255,3.924,7.376
22.317,3.924,7.376
22.379,3.899,7.376
22.441,3.899,7.376
22.502,3.924,7.466
22.565,3.95,7.466
22.626,3.899,7.288
22.689,3.924,7.288
22.751,3.899,7.652
22.813,3.899,7.652
22.875,3.875,7.118
22.937,3.875,7.118
22.999,3.875,7.558
23.064,3.875,7.558
23.122,3.924,7.749
23.185,3.924,7.749
23.251,3.95,7.849
23.317,3.95,7.849
23.381,3.85,7.376
23.443,3.875,7.376
23.501,3.875,7.749
23.562,3.875,7.749
23.622,3.826,7.749
23.686,3.826,7.749
23.747,3.924,7.652
23.81,3.924,7.652
23.874,3.899,7.652
23.936,3.899,7.652
23.999,3.95,7.652
24.066,3.95,7.652
24.124,3.95,8.055
24.189,3.95,8.055
24.247,3.95,7.202
24.311,3.924,7.202
24.371,3.875,8.055
24.437,3.875,8.055
24.496,3.899,7.288
24.56,3.899,7.288
24.621,3.826,7.652
24.683,3.826,7.652
24.746,3.924,7.652
24.808,3.924,7.652
24.881,3.95,7.749
24.935,3.95,7.749
24.998,3.924,7.652
25.066,3.924,7.652
25.121,3.975,7.749
25.183,3.975,7.749
25.248,3.95,7.466
25.311,3.95,7.466
25.371,3.924,7.749
25.435,3.924,7.749
25.498,3.924,7.466
25.559,3.924,7.466
25.622,3.899,7.376
25.685,3.899,7.376
25.749,3.95,7.558
25.811,3.95,7.558
25.874,3.95,7.466
25.937,3.95,7.466
26.001,4.001,7.951
26.064,4.001,7.951
26.126,3.975,7.951
26.191,3.975,7.951
26.252,4.028,7.849
26.317,4.028,7.849
26.376,3.95,7.376
26.44,3.95,7.376
26.501,3.95,7.749
26.566,3.95,7.749
26.631,3.95,7.466
26.697,3.95,7.466
26.753,4.001,7.749
26.817,4.001,7.749
26.879,4.028,7.558
26.941,4.028,7.558
27.004,3.975,7.376
27.066,3.975,7.376
27.129,3.95,7.749
27.194,3.95,7.749
27.256,4.001,7.652
27.318,4.001,7.652
27.379,3.95,7.376
27.441,3.95,7.376
27.505,3.975,7.376
27.569,3.975,7.376
27.63,3.975,7.376
27.691,3.95,7.376
27.752,3.975,7.466
27.815,3.975,7.466
27.881,3.95,7.558
27.94,3.95,7.558
28.005,3.975,7.951
28.067,3.975,7.951
28.131,4.001,7.951
28.191,4.001,7.951
28.255,3.975,7.749
28.319,3.975,7.749
28.382,3.975,7.749
28.443,3.975,7.749
28.506,3.975,7.749
28.573,3.975,7.749
28.635,3.975,7.849
28.697,3.975,7.849
28.762,4.001,7.652
28.824,4.001,7.652
28.885,3.95,7.558
28.946,3.95,7.558
29.006,3.924,7.466
29.071,3.924,7.466
29.132,4.001,8.055
29.197,4.001,8.055
29.258,3.95,7.288
29.321,3.95,7.288
29.381,3.975,7.558
29.447,3.975,7.558
29.504,3.975,7.951
29.568,3.975,7.951
29.63,3.95,7.466
29.691,3.95,7.466
29.755,3.975,7.558
29.817,3.975,7.558
29.88,3.924,7.288
29.942,3.924,7.288
30.004,3.95,7.558
30.069,3.95,7.558
30.128,3.975,7.376
30.189,3.975,7.376
30.253,3.826,7.558
30.316,3.85,7.558
30.378,3.95,7.466
30.441,3.95,7.466
30.501,3.899,7.466
30.566,3.899,7.466
30.635,3.875,7.951
30.692,3.875,7.951
30.754,3.875,7.749
30.817,3.875,7.749
30.889,3.875,7.652
30.946,3.875,7.652
31.011,3.875,7.202
31.071,3.875,7.202
31.133,3.875,6.957
31.197,3.875,6.957
31.259,3.875,7.376
31.318,3.875,7.376
31.384,3.875,7.466
31.449,3.875,7.466
31.507,3.85,7.849
31.569,3.85,7.849
31.635,3.924,7.558
31.696,3.924,7.558
31.757,3.899,7.466
31.821,3.899,7.466
31.886,3.875,7.202
31.947,3.875,7.202
32.007,3.899,7.849
32.069,3.899,7.849
32.135,3.85,7.558
32.194,3.85,7.558
32.257,3.85,7.749
32.324,3.85,7.749
32.381,3.875,7.849
32.446,3.899,7.849
32.506,3.875,7.558
32.569,3.875,7.558
32.631,3.85,7.376
32.695,3.85,7.376
32.756,3.826,7.749
32.817,3.802,7.749
32.879,3.756,7.652
32.944,3.802,7.652
33.007,3.644,7.849
33.069,3.733,7.849
33.134,3.459,7.951
33.197,3.498,7.951
33.258,3.364,7.118
33.322,3.382,7.118
33.384,3.327,
33.446,3.309,
33.509,3.291,7.037
33.57,3.291,7.037
33.631,3.382,7.288
33.696,3.382,7.288
33.757,3.401,7.202
33.821,3.382,7.202
33.881,3.309,7.749
33.947,3.309,7.749
34.007,3.382,7.849
34.069,3.364,7.849
34.134,3.364,7.652
34.195,3.364,7.652
34.256,3.439,7.749
34.318,3.42,7.749
34.381,3.478,7.749
34.444,3.478,7.749
34.506,3.644,7.951
34.568,3.644,7.951
34.631,3.666,7.118
34.696,3.688,7.118
34.757,3.733,7.466
34.825,3.733,7.466
34.883,3.733,7.951
34.945,3.733,7.951
35.006,3.733,7.288
35.07,3.733,7.288
35.131,3.733,7.558
35.194,3.71,7.558
35.26,3.688,7.652
35.325,3.688,7.652
35.382,3.688,7.652
35.446,3.688,7.652
35.508,3.688,7.558
35.571,3.688,7.558
35.634,3.688,7.288
35.696,3.688,7.288
35.758,3.71,7.749
35.823,3.688,7.749
35.884,3.666,7.288
35.954,3.666,7.288
36.012,3.644,7.749
36.076,3.666,7.749
36.137,3.71,7.466
36.2,3.71,7.466
36.259,3.71,7.652
36.325,3.71,7.652
36.386,3.666,7.558
36.451,3.666,7.558
36.514,3.666,7.288
36.579,3.666,7.288
36.644,3.644,7.749
36.706,3.644,7.749
36.769,3.644,7.288
36.833,3.644,7.288
36.895,3.666,7.376
36.959,3.666,7.376
37.02,3.71,7.558
37.084,3.71,7.558
37.147,3.644,7.376
37.207,3.644,7.376
37.27,3.644,7.749
37.333,3.644,7.749
37.394,3.688,7.652
37.457,3.688,7.652
37.519,3.71,8.055
37.584,3.71,8.055
37.646,3.71,7.288
37.712,3.71,7.288
37.771,3.622,7.749
37.831,3.622,7.749
37.893,3.71,7.376
37.961,3.71,7.376
38.021,3.733,7.558
38.083,3.733,7.558
38.149,3.666,7.951
38.209,3.666,7.951
38.272,3.733,7.558
38.338,3.733,7.558
38.398,3.733,7.558
38.465,3.733,7.558
38.524,3.802,8.055
38.589,3.756,8.055
38.649,3.85,7.118
38.712,3.85,7.118
38.776,3.779,7.288
38.837,3.779,7.288
38.9,3.779,7.652
38.964,3.779,7.652
39.023,3.756,7.376
39.088,3.756,7.376
39.15,3.826,7.558
39.212,3.802,7.558
39.275,3.826,7.558
39.337,3.826,7.558
39.398,3.826,7.288
39.461,3.826,7.288
39.523,3.875,7.466
39.587,3.85,7.466
39.653,3.899,7.466
39.711,3.875,7.466
39.773,3.875,7.749
39.837,3.875,7.749
39.899,3.85,7.749
39.964,3.826,7.749
40.023,3.85,7.466
40.087,3.85,7.466
40.152,3.95,7.749
40.214,3.924,7.749
40.275,3.924,7.558
40.337,3.899,7.558
40.404,3.899,7.466
40.465,3.899,7.466
40.535,3.875,7.652
40.591,3.875,7.652
40.653,3.975,7.749
40.716,3.95,7.749
40.779,3.975,7.466
40.842,3.95,7.466
40.902,3.975,7.652
40.97,3.975,7.652
41.028,3.95,8.055
41.091,3.95,8.055
41.155,3.975,7.849
41.219,3.975,7.849
41.283,3.95,7.288
41.346,3.95,7.288
41.406,3.95,7.376
41.472,3.95,7.376
41.536,3.975,7.749
41.6,3.975,7.749
41.662,3.975,7.376
41.723,3.95,7.376
41.785,4.001,8.273
41.848,4.028,8.273
41.911,3.975,7.376
41.973,3.975,7.376
42.036,3.975,7.202
42.1,3.975,7.202
42.163,4.001,7.652
42.226,3.975,7.652
42.288,4.001,8.273
42.351,4.001,8.273
42.412,4.001,7.849
42.478,4.001,7.849
42.538,4.054,7.466
42.602,4.054,7.466
42.665,4.054,7.849
42.73,4.054,7.849
42.791,4.054,8.055
42.852,4.054,8.055
42.914,4.028,7.652
42.98,4.028,7.652
43.04,4.054,7.558
43.102,4.054,7.558
43.165,4.054,8.055
43.227,4.054,8.055
43.289,4.165,7.749
43.353,4.165,7.749
43.413,4.109,7.466
43.476,4.109,7.466
43.541,4.165,7.951
43.604,4.165,7.951
43.666,4.109,7.951
43.729,4.109,7.951
43.791,4.081,7.466
43.857,4.054,7.466
43.917,4.193,7.749
43.982,4.193,7.749
44.045,4.081,7.376
44.106,4.081,7.376
44.171,4.028,7.749
44.232,4.028,7.749
44.296,4.081,7.652
44.357,4.081,7.652
44.42,4.028,7.466
44.482,4.028,7.466
44.545,4.081,7.376
44.609,4.081,7.376
44.669,4.081,7.376
44.734,4.081,7.376
44.793,4.193,7.951
44.86,4.193,7.951
44.923,4.028,7.288
44.984,4.028,7.288
45.049,3.95,8.163
45.11,3.95,8.163
45.172,4.001,8.386
45.234,4.001,8.386
45.297,4.109,7.558
45.361,4.081,7.558
45.422,4.109,7.849
45.486,4.109,7.849
45.547,4.028,7.849
45.611,4.028,7.849
45.673,4.028,7.202
45.74,4.028,7.202
45.799,4.028,7.652
45.862,4.028,7.652
45.923,4.165,7.376
45.987,4.165,7.376
46.051,4.054,7.749
46.113,4.054,7.749
46.174,4.028,7.849
46.236,4.028,7.849
46.298,4.028,7.558
46.363,4.028,7.558
46.425,4.081,7.951
46.492,4.081,7.951
46.55,4.001,7.749
46.614,4.028,7.749
46.676,4.136,7.849
46.739,4.136,7.849
46.801,4.028,7.202
46.863,4.028,7.202
46.923,4.193,7.652
46.988,4.193,7.652
47.05,4.054,7.749
47.114,4.054,7.749
47.178,4.311,7.849
47.239,4.311,7.849
47.301,4.054,7.749
47.363,4.054,7.749
47.426,4.054,7.466
47.489,4.054,7.466
47.551,3.924,7.849
47.616,3.924,7.849
47.678,3.95,7.951
47.74,3.95,7.951
47.804,4.001,7.849
47.866,4.001,7.849
47.928,4.081,7.749
47.991,4.081,7.749
48.053,3.875,7.558
48.115,3.875,7.558
48.177,3.95,7.849
48.241,3.95,7.849
48.303,4.001,7.376
48.368,4.001,7.376
48.428,4.109,7.749
48.492,4.109,7.749
48.554,4.028,7.652
48.62,4.028,7.652
48.68,3.875,7.466
48.744,3.875,7.466
48.807,3.95,7.749
48.867,3.95,7.749
48.929,3.779,7.849
48.991,3.779,7.849
49.054,3.924,7.652
49.116,3.924,7.652
49.178,3.899,7.951
49.244,3.899,7.951
49.306,3.85,7.849
49.369,3.85,7.849
49.429,3.899,7.466
49.494,3.899,7.466
49.556,3.899,7.951
49.619,3.875,7.951
49.683,3.899,7.849
49.744,3.899,7.849
49.808,3.85,7.288
49.869,3.85,7.288
49.934,3.85,7.558
49.997,3.85,7.558
50.059,3.875,7.951
50.12,3.875,7.951
50.181,3.899,7.558
50.248,3.899,7.558
50.305,3.95,7.652
50.368,3.899,7.652
50.43,3.85,7.466
50.497,3.85,7.466
50.553,3.875,7.849
50.616,3.85,7.849
50.68,3.875,7.376
50.742,3.875,7.376
50.806,3.875,7.202
50.867,3.875,7.202
50.929,3.899,7.558
50.992,3.899,7.558
51.054,3.924,7.466
51.118,3.924,7.466
51.18,3.924,7.466
51.244,3.924,7.466
51.305,3.85,7.849
51.372,3.826,7.849
51.432,3.975,7.849
51.496,3.975,7.849
51.562,3.924,7.749
51.635,3.924,7.749
51.698,3.899,8.055
51.759,3.899,8.055
51.825,3.875,7.652
51.888,3.875,7.652
51.948,3.899,7.849
52.011,3.899,7.849
52.072,3.924,7.749
52.134,3.924,7.749
52.2,3.875,7.466
52.261,3.875,7.466
52.322,3.924,7.376
52.385,3.924,7.376
52.448,3.899,7.202
52.51,3.899,7.202
52.574,3.85,7.202
52.636,3.85,7.202
52.698,3.826,7.376
52.762,3.826,7.376
52.826,3.875,7.376
52.891,3.85,7.376
52.948,3.875,7.466
53.013,3.875,7.466
53.073,3.924,7.558
53.135,3.924,7.558
53.201,3.899,7.466
53.261,3.899,7.466
53.326,3.875,7.376
53.388,3.875,7.376
53.45,3.899,7.202
53.516,3.899,7.202
53.577,3.875,7.558
53.637,3.875,7.558
53.704,3.826,7.652
53.763,3.826,7.652
58.995,,
