sport,exercise,camera_view,input_mode,phase,start_time_s,end_time_s,duration_s,sample_count,left_hip_angle_mean_deg,left_hip_angle_min_deg,left_hip_angle_max_deg,left_hip_angle_range_deg,right_hip_angle_mean_deg,right_hip_angle_min_deg,right_hip_angle_max_deg,right_hip_angle_range_deg,left_knee_angle_mean_deg,left_knee_angle_min_deg,left_knee_angle_max_deg,left_knee_angle_range_deg,right_knee_angle_mean_deg,right_knee_angle_min_deg,right_knee_angle_max_deg,right_knee_angle_range_deg,left_ankle_angle_mean_deg,left_ankle_angle_min_deg,left_ankle_angle_max_deg,left_ankle_angle_range_deg,right_ankle_angle_mean_deg,right_ankle_angle_min_deg,right_ankle_angle_max_deg,right_ankle_angle_range_deg,left_shoulder_angle_mean_deg,left_shoulder_angle_min_deg,left_shoulder_angle_max_deg,right_shoulder_angle_mean_deg,right_shoulder_angle_min_deg,right_shoulder_angle_max_deg,left_elbow_angle_mean_deg,left_elbow_angle_min_deg,left_elbow_angle_max_deg,right_elbow_angle_mean_deg,right_elbow_angle_min_deg,right_elbow_angle_max_deg,trunk_lean_angle_mean_deg,trunk_lean_angle_min_deg,trunk_lean_angle_max_deg,trunk_lean_angle_range_deg,barbell_vertical_displacement_mean_px,barbell_vertical_displacement_min_px,barbell_vertical_displacement_max_px,barbell_vertical_displacement_range_px,barbell_horizontal_displacement_mean_px,barbell_horizontal_displacement_min_px,barbell_horizontal_displacement_max_px,barbell_horizontal_displacement_range_px,barbell_vertical_velocity_mean_px_s,barbell_vertical_velocity_max_abs_px_s,barbell_horizontal_velocity_mean_px_s,barbell_horizontal_velocity_max_abs_px_s,barbell_vertical_displacement_mean_m,barbell_vertical_displacement_min_m,barbell_vertical_displacement_max_m,barbell_vertical_displacement_range_m,barbell_horizontal_displacement_mean_m,barbell_horizontal_displacement_min_m,barbell_horizontal_displacement_max_m,barbell_horizontal_displacement_range_m,barbell_vertical_velocity_mean_m_s,barbell_vertical_velocity_max_abs_m_s,barbell_horizontal_velocity_mean_m_s,barbell_horizontal_velocity_max_abs_m_s,athlete_depth_mean_m,athlete_depth_min_m,athlete_depth_max_m,center_depth_mean_m,center_depth_min_m,center_depth_max_m
Weightlifting,Snatch,Side View,RealSense Bag File,Deadlift Phase,2.84,5.618,2.778,31,,,,,54.2503,41.98,77.85,35.87,,,,,88.5335,67.1,110.52,43.42,,,,,110.0965,93.91,122.63,28.72,,,,38.1077,25.29,43.37,,,,154.0082,146.2,161.47,56.8565,47.77,60.91,13.14,24.9032,0.0,59.0,59.0,3.0968,0.0,5.0,5.0,20.8377,60.86,1.89,25.35,0.1318,-0.0,0.3062,0.3062,0.0171,0.0,0.0313,0.0313,0.1086,0.2422,0.0094,0.133,3.7882,3.733,3.85,7.4438,7.202,7.849
Weightlifting,Snatch,Side View,RealSense Bag File,Jump Phase,5.717,11.585,5.868,67,,,,,109.8583,65.96,147.46,81.5,,,,,132.4532,101.64,167.63,65.99,,,,,113.5814,88.06,135.26,47.2,,,,77.7329,1.31,161.95,,,,130.4933,118.77,138.96,33.5198,0.68,54.01,53.33,168.0,59.0,262.0,203.0,19.197,-7.0,43.0,50.0,34.1012,100.72,4.5902,64.21,0.882,0.3092,1.3731,1.0639,0.1073,-0.0367,0.2285,0.2652,0.1787,0.5131,0.0242,0.3475,3.5351,3.061,4.281,7.5688,7.037,8.055
Weightlifting,Snatch,Side View,RealSense Bag File,Catch Phase,11.678,12.719,1.041,13,,,,,103.5715,94.88,112.12,17.24,,,,,103.7608,97.13,109.99,12.86,,,,,108.4708,104.6,111.28,6.68,,,,165.3615,145.77,176.74,,,,121.7154,103.56,153.15,24.8154,19.19,29.18,9.99,261.9231,261.0,263.0,2.0,24.0,18.0,29.0,11.0,-0.8669,13.15,-11.4854,25.08,1.3727,1.3678,1.3783,0.0105,0.1258,0.0922,0.1521,0.0599,-0.0024,0.0689,-0.0621,0.1326,3.8845,3.85,3.95,7.4272,7.037,7.749
Weightlifting,Snatch,Side View,RealSense Bag File,Overhead Squat Phase,12.814,26.198,13.384,150,100.59,98.3,104.54,6.24,148.0213,94.57,179.25,84.68,103.366,101.2,108.19,6.99,146.7957,97.27,173.88,76.61,111.082,106.71,113.27,6.56,111.7669,103.2,121.24,18.04,,,,164.2022,132.46,179.94,,,,151.0205,3.58,180.0,14.4491,2.26,29.66,27.4,303.8267,260.0,323.0,63.0,11.76,6.0,23.0,17.0,3.3037,32.77,0.2969,25.9,1.6101,1.36,1.7104,0.3504,0.0516,0.0238,0.108,0.0842,0.0193,0.179,0.0006,0.1358,3.9313,3.826,4.028,7.6098,7.037,8.273
