time_s,sport,exercise,camera_view,phase,pose_status,left_hip_angle_deg,right_hip_angle_deg,left_knee_angle_deg,right_knee_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,trunk_lean_angle_deg,athlete_depth_m,center_depth_m,barbell_detected,barbell_x_px,barbell_y_px,barbell_horizontal_displacement_px,barbell_vertical_displacement_px,barbell_vertical_velocity_px_s,barbell_horizontal_velocity_px_s,barbell_max_height_px,barbell_x_m,barbell_y_m,barbell_z_depth_m,barbell_horizontal_displacement_m,barbell_vertical_displacement_m,barbell_vertical_velocity_m_s,barbell_horizontal_velocity_m_s,barbell_max_height_m
0.027,Weightlifting,Snatch,Side View,Setup,Detected,,43.97,,60.57,,122.43,,32.97,,162.05,48.71,3.756,7.118,True,221.0,421.0,,,,,,-0.5478,0.9293,3.205,,,,,
0.117,Weightlifting,Snatch,Side View,Setup,Detected,,44.44,,59.83,,119.74,,32.5,,163.41,48.46,3.71,7.202,True,222.0,422.0,,,,,,-0.5455,0.9394,3.222,,,,,
0.213,Weightlifting,Snatch,Side View,Setup,Detected,,39.12,,57.56,,117.07,,32.5,,160.69,48.99,3.71,7.202,True,222.0,422.0,,,,,,-0.5455,0.9394,3.222,,,,,
0.307,Weightlifting,Snatch,Side View,Setup,Detected,,38.55,,58.67,,114.65,,33.05,,160.69,49.28,3.733,7.466,True,222.0,422.0,,,,,,-0.5426,0.9344,3.205,,,,,
0.401,Weightlifting,Snatch,Side View,Setup,Detected,,43.57,,58.77,,110.2,,33.38,,157.7,49.07,3.71,7.466,True,222.0,422.0,,,,,,-0.5426,0.9344,3.205,,,,,
0.492,Weightlifting,Snatch,Side View,Setup,Detected,,44.42,,58.04,,107.06,,33.05,,155.27,49.07,3.71,7.849,True,222.0,422.0,,,,,,-0.5426,0.9344,3.205,,,,,
0.575,Weightlifting,Snatch,Side View,Setup,Detected,,45.07,,62.45,,114.07,,34.83,,164.54,49.65,3.71,7.849,True,222.0,422.0,,,,,,-0.5426,0.9344,3.205,,,,,
0.663,Weightlifting,Snatch,Side View,Setup,Detected,,45.64,,62.96,,117.02,,34.57,,164.85,49.36,3.756,7.951,True,222.0,422.0,,,,,,-0.5484,0.9444,3.239,,,,,
0.745,Weightlifting,Snatch,Side View,Setup,Detected,,47.4,,64.44,,113.63,,34.57,,156.94,49.61,3.756,7.951,True,222.0,422.0,,,,,,-0.5484,0.9444,3.239,,,,,
0.839,Weightlifting,Snatch,Side View,Setup,Detected,,48.28,,65.32,,113.63,,34.57,,155.38,49.61,3.733,7.466,True,222.0,422.0,,,,,,-0.5512,0.9493,3.256,,,,,
0.935,Weightlifting,Snatch,Side View,Setup,Detected,,50.1,,63.6,,116.14,,35.49,,156.47,49.4,3.733,7.466,True,223.0,422.0,,,,,,-0.546,0.9493,3.256,,,,,
1.028,Weightlifting,Snatch,Side View,Setup,Detected,,49.94,,62.7,,117.38,,36.64,,157.62,49.11,3.71,7.376,True,223.0,422.0,,,,,,-0.5431,0.9444,3.239,,,,,
1.123,Weightlifting,Snatch,Side View,Setup,Detected,,49.07,,58.82,,100.47,,36.9,,153.96,49.4,3.71,7.376,True,223.0,422.0,,,,,,-0.5431,0.9444,3.239,,,,,
1.217,Weightlifting,Snatch,Side View,Setup,Detected,,49.07,,58.82,,102.06,,36.9,,153.96,49.4,3.733,7.652,True,222.0,421.0,,,,,,-0.5512,0.944,3.256,,,,,
1.311,Weightlifting,Snatch,Side View,Setup,Detected,,48.77,,58.86,,105.02,,37.7,,158.16,49.11,3.733,7.652,True,223.0,422.0,,,,,,-0.546,0.9493,3.256,,,,,
1.408,Weightlifting,Snatch,Side View,Setup,Detected,,47.89,,58.3,,105.95,,37.7,,160.34,49.11,3.733,8.055,True,223.0,421.0,,,,,,-0.5403,0.9342,3.222,,,,,
1.498,Weightlifting,Snatch,Side View,Setup,Detected,,46.83,,57.98,,109.89,,37.38,,159.19,49.9,3.733,8.055,True,223.0,421.0,,,,,,-0.5403,0.9342,3.222,,,,,
1.576,Weightlifting,Snatch,Side View,Setup,Detected,,46.83,,58.62,,112.69,,37.12,,158.7,49.61,3.756,7.652,True,223.0,421.0,,,,,,-0.5403,0.9342,3.222,,,,,
1.653,Weightlifting,Snatch,Side View,Setup,Detected,,46.43,,58.37,,115.56,,36.9,,164.3,49.4,3.756,7.652,True,224.0,420.0,,,,,,-0.5351,0.929,3.222,,,,,
1.74,Weightlifting,Snatch,Side View,Setup,Detected,,45.55,,59.7,,117.78,,35.77,,164.6,49.65,3.71,7.652,True,224.0,420.0,,,,,,-0.5351,0.929,3.222,,,,,
1.832,Weightlifting,Snatch,Side View,Setup,Detected,,44.66,,53.28,,93.81,,36.64,,156.52,49.95,3.71,7.652,True,224.0,420.0,,,,,,-0.5351,0.929,3.222,,,,,
1.921,Weightlifting,Snatch,Side View,Setup,Detected,,42.88,,52.08,,79.14,,36.64,,156.21,49.65,3.733,7.466,True,224.0,419.0,,,,,,-0.5351,0.9238,3.222,,,,,
2.002,Weightlifting,Snatch,Side View,Setup,Detected,,45.76,,60.75,,109.07,,36.94,,158.19,49.99,3.733,7.466,True,225.0,419.0,,,,,,-0.5298,0.9238,3.222,,,,,
2.081,Weightlifting,Snatch,Side View,Setup,Detected,,47.49,,63.26,,119.82,,36.07,,156.21,49.74,3.733,7.558,True,226.0,419.0,,,,,,-0.5219,0.9189,3.205,,,,,
2.16,Weightlifting,Snatch,Side View,Setup,Detected,,46.04,,59.45,,107.92,,36.66,,156.21,50.6,3.733,7.558,True,226.0,417.0,,,,,,-0.5246,0.9133,3.222,,,,,
2.24,Weightlifting,Snatch,Side View,Setup,Detected,,42.87,,58.79,,109.95,,38.29,,156.82,51.4,3.756,8.055,True,226.0,417.0,,,,,,-0.5274,0.9182,3.239,,,,,
2.333,Weightlifting,Snatch,Side View,Setup,Detected,,43.14,,59.92,,99.73,,38.61,,156.25,52.19,3.756,8.055,True,226.0,415.0,,,,,,-0.5302,0.9124,3.256,,,,,
2.413,Weightlifting,Snatch,Side View,Setup,Detected,,42.94,,59.77,,102.67,,37.72,,156.26,51.58,3.756,7.558,True,227.0,415.0,,,,,,-0.5221,0.9077,3.239,,,,,
2.509,Weightlifting,Snatch,Side View,Setup,Detected,,41.52,,64.86,,107.5,,40.29,,161.13,53.45,3.779,7.558,True,227.0,412.0,,,,,,-0.5249,0.8966,3.256,,,,,
2.598,Weightlifting,Snatch,Side View,Setup,Detected,,42.77,,64.92,,112.48,,41.02,,161.4,54.0,3.779,7.652,True,228.0,413.0,,,,,,-0.5142,0.8925,3.222,,,,,
2.683,Weightlifting,Snatch,Side View,Setup,Detected,,44.35,,65.01,,108.19,,40.66,,154.42,53.83,3.802,7.652,True,228.0,412.0,,,,,,-0.5142,0.8873,3.222,,,,,
2.762,Weightlifting,Snatch,Side View,Setup,Detected,,42.81,,63.69,,110.04,,40.9,,146.02,54.11,3.756,7.749,True,228.0,410.0,,,,,,-0.5169,0.8815,3.239,,,,,
2.84,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,43.32,,67.1,,112.34,,41.5,,150.61,54.42,3.756,7.749,True,230.0,409.0,0.0,0.0,12.68,25.35,0.0,-0.5064,0.8762,3.239,0.0,-0.0,0.0664,0.133,-0.0
2.919,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,41.98,,75.63,,105.58,,40.11,,148.66,54.95,3.756,7.288,True,230.0,409.0,0.0,0.0,0.0,0.0,0.0,-0.5038,0.8716,3.222,0.0027,0.0046,0.0596,0.0344,0.0046
3.0,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,43.8,,78.1,,109.38,,41.09,,149.86,56.94,3.779,7.288,True,230.0,406.0,0.0,3.0,37.14,0.0,3.0,-0.5064,0.8605,3.239,0.0,0.0157,0.1377,-0.0329,0.0157
3.095,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,43.34,,80.62,,111.75,,41.71,,149.46,57.26,3.733,7.288,True,230.0,406.0,0.0,3.0,0.0,0.0,3.0,-0.5038,0.856,3.222,0.0027,0.0202,0.0469,0.0276,0.0202
3.19,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,47.93,,76.28,,121.66,,39.79,,160.82,56.42,3.733,7.288,True,230.0,403.0,0.0,6.0,31.9,0.0,6.0,-0.5064,0.8448,3.239,0.0,0.0314,0.1191,-0.0283,0.0314
3.28,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,50.19,,77.5,,116.28,,37.49,,159.27,56.31,3.779,7.202,True,231.0,403.0,1.0,6.0,0.0,10.87,6.0,-0.4985,0.8403,3.222,0.0079,0.0359,0.0482,0.0856,0.0359
3.362,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,48.81,,79.38,,122.47,,41.19,,159.97,57.79,3.779,7.202,True,231.0,401.0,1.0,8.0,25.89,0.0,8.0,-0.5012,0.8343,3.239,0.0052,0.0419,0.0783,-0.034,0.0419
3.456,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,48.59,,75.14,,122.63,,43.01,,161.47,57.91,3.756,7.376,True,232.0,401.0,2.0,8.0,0.0,10.41,8.0,-0.4933,0.8299,3.222,0.0131,0.0463,0.0456,0.0817,0.0463
3.556,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,48.88,,76.56,,119.56,,42.7,,158.2,58.9,3.756,7.376,True,233.0,398.0,3.0,11.0,30.25,10.08,11.0,-0.4907,0.8186,3.239,0.0157,0.0576,0.1144,0.0266,0.0576
3.644,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,49.18,,78.85,,114.16,,42.7,,158.05,59.57,3.802,7.849,True,232.0,397.0,2.0,12.0,11.22,-11.22,12.0,-0.4907,0.8048,3.205,0.0157,0.0714,0.1546,-0.0004,0.0714
3.741,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,52.68,,80.42,,104.74,,40.89,,146.2,58.9,3.802,7.849,True,232.0,395.0,2.0,14.0,21.88,0.0,14.0,-0.4933,0.7986,3.222,0.0131,0.0776,0.0674,-0.0285,0.0776
3.835,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,51.59,,71.15,,102.08,,43.37,,146.55,59.1,3.756,7.558,True,232.0,395.0,2.0,14.0,0.0,0.0,14.0,-0.4959,0.8029,3.239,0.0105,0.0734,-0.0448,-0.0277,0.0776
3.926,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,49.48,,83.58,,93.91,,39.46,,150.33,59.24,3.756,7.558,True,234.0,391.0,4.0,18.0,42.5,21.25,18.0,-0.488,0.786,3.256,0.0184,0.0902,0.1791,0.0844,0.0902
4.021,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,46.92,,86.42,,100.78,,43.19,,151.36,59.37,3.779,7.466,True,234.0,391.0,4.0,18.0,0.0,0.0,18.0,-0.4829,0.7778,3.222,0.0235,0.0984,0.085,0.0528,0.0984
4.119,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,47.6,,86.62,,104.44,,40.77,,146.67,59.66,3.779,7.466,True,234.0,387.0,4.0,22.0,41.65,0.0,22.0,-0.488,0.7649,3.256,0.0184,0.1113,0.1339,-0.0531,0.1113
4.204,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,48.1,,87.93,,105.58,,43.29,,150.12,60.91,3.779,7.288,True,234.0,387.0,4.0,22.0,0.0,0.0,22.0,-0.4803,0.7529,3.205,0.0261,0.1233,0.1338,0.0854,0.1233
4.289,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,47.56,,90.25,,107.97,,42.19,,155.82,60.0,3.802,7.288,True,235.0,383.0,5.0,26.0,49.26,12.32,26.0,-0.4777,0.7361,3.222,0.0287,0.1401,0.2076,0.0329,0.1401
4.38,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,47.49,,89.71,,106.81,,42.51,,151.44,60.36,3.779,7.376,True,235.0,384.0,5.0,25.0,-10.68,0.0,26.0,-0.4802,0.7452,3.239,0.0262,0.131,-0.0975,-0.0269,0.1401
4.483,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,54.83,,99.79,,113.59,,40.5,,158.44,57.87,3.779,7.376,True,235.0,379.0,5.0,30.0,51.35,0.0,30.0,-0.4854,0.7268,3.274,0.021,0.1495,0.1893,-0.0533,0.1495
4.568,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,53.12,,96.3,,110.08,,39.69,,154.4,58.9,3.779,7.466,True,235.0,379.0,5.0,30.0,0.0,0.0,30.0,-0.4777,0.7152,3.222,0.0287,0.161,0.1272,0.0849,0.161
4.663,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,52.46,,91.12,,109.01,,36.2,,159.4,58.97,3.802,7.466,True,235.0,375.0,5.0,34.0,42.61,0.0,34.0,-0.4827,0.7017,3.256,0.0237,0.1745,0.1441,-0.0537,0.1745
4.759,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,52.78,,86.9,,115.52,,34.03,,161.08,59.04,3.802,7.376,True,235.0,375.0,5.0,34.0,0.0,0.0,34.0,-0.4802,0.698,3.239,0.0262,0.1782,0.0382,0.0262,0.1782
4.857,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,58.32,,95.06,,112.1,,32.73,,,59.17,3.802,7.376,True,235.0,370.0,5.0,39.0,51.24,0.0,39.0,-0.4854,0.6791,3.274,0.021,0.1971,0.1942,-0.0532,0.1971
4.955,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,61.07,,96.19,,115.9,,31.15,,,55.99,3.826,7.749,True,235.0,371.0,5.0,38.0,-10.56,0.0,39.0,-0.4751,0.67,3.205,0.0313,0.2063,0.0963,0.108,0.2063
5.055,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,63.77,,99.85,,114.45,,33.86,,,55.23,3.826,7.749,True,234.0,365.0,4.0,44.0,60.86,-10.14,44.0,-0.488,0.649,3.256,0.0184,0.2272,0.2125,-0.1302,0.2272
5.149,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,65.85,,100.5,,107.56,,31.03,,,54.06,3.802,7.558,True,235.0,366.0,5.0,43.0,-10.82,10.82,44.0,-0.4777,0.6475,3.222,0.0287,0.2288,0.0169,0.1116,0.2288
5.236,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,70.41,,106.92,,103.21,,32.72,,,53.44,3.802,7.558,True,234.0,361.0,4.0,48.0,53.15,-10.63,48.0,-0.4854,0.6247,3.239,0.021,0.2516,0.2422,-0.0825,0.2516
5.33,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,70.71,,107.72,,109.83,,32.11,,,53.66,3.826,7.288,True,234.0,360.0,4.0,49.0,10.64,0.0,49.0,-0.4803,0.6129,3.205,0.0261,0.2633,0.125,0.0542,0.2633
5.426,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,72.21,,107.87,,107.44,,32.55,,,50.76,3.85,7.288,True,234.0,355.0,4.0,54.0,52.07,0.0,54.0,-0.4854,0.5932,3.239,0.021,0.283,0.2052,-0.0531,0.283
5.521,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,70.94,,104.56,,109.52,,32.52,,,49.68,3.85,7.376,True,233.0,355.0,3.0,54.0,0.0,-10.52,54.0,-0.4855,0.587,3.205,0.0209,0.2892,0.0655,-0.001,0.2892
5.618,Weightlifting,Snatch,Side View,Deadlift Phase,Detected,,77.85,,110.52,,102.66,,25.29,,,47.77,3.826,7.376,True,233.0,350.0,3.0,59.0,51.74,0.0,59.0,-0.4933,0.57,3.256,0.0132,0.3062,0.1759,-0.0799,0.3062
5.717,Weightlifting,Snatch,Side View,Jump Phase,Detected,,78.93,,112.41,,97.09,,28.47,,,48.58,3.826,7.652,True,233.0,350.0,3.0,59.0,0.0,0.0,59.0,-0.4907,0.567,3.239,0.0157,0.3092,0.0303,0.0262,0.3092
5.809,Weightlifting,Snatch,Side View,Jump Phase,Detected,,79.59,,110.85,,91.88,,29.38,,,46.99,3.826,7.652,True,232.0,344.0,2.0,65.0,65.53,-10.92,65.0,-0.4985,0.5384,3.256,0.0079,0.3378,0.3127,-0.0857,0.3378
5.9,Weightlifting,Snatch,Side View,Jump Phase,Detected,,88.09,,120.96,,90.0,,28.87,,,46.01,3.802,7.951,True,232.0,345.0,2.0,64.0,-10.81,0.0,65.0,-0.4907,0.5351,3.205,0.0157,0.3411,0.0351,0.0844,0.3411
5.984,Weightlifting,Snatch,Side View,Jump Phase,Detected,,93.99,,124.95,,88.06,,24.78,,,43.96,3.802,7.951,True,230.0,338.0,0.0,71.0,83.64,-23.9,71.0,-0.5119,0.5096,3.274,-0.0055,0.3666,0.3054,-0.2529,0.3666
6.085,Weightlifting,Snatch,Side View,Jump Phase,Detected,,89.66,,132.48,,92.4,,31.26,,,48.47,3.802,7.951,True,230.0,338.0,0.0,71.0,0.0,0.0,71.0,-0.4959,0.4937,3.172,0.0105,0.3825,0.1678,0.1686,0.3825
6.168,Weightlifting,Snatch,Side View,Jump Phase,Detected,,93.08,,139.14,,99.25,,,,,48.22,3.802,7.951,True,229.0,331.0,-1.0,78.0,77.78,-11.11,78.0,-0.5143,0.4699,3.256,-0.0079,0.4063,0.2645,-0.2045,0.4063
6.266,Weightlifting,Snatch,Side View,Jump Phase,Detected,,86.91,,137.7,,98.56,,,,,50.51,3.756,7.288,True,229.0,331.0,-1.0,78.0,0.0,0.0,78.0,-0.5011,0.4578,3.172,0.0053,0.4184,0.1256,0.1375,0.4184
6.362,Weightlifting,Snatch,Side View,Jump Phase,Detected,,75.23,,135.02,,98.82,,,,,54.01,3.666,7.288,True,228.0,326.0,-2.0,83.0,52.25,-10.45,83.0,-0.5196,0.4436,3.256,-0.0132,0.4327,0.1486,-0.1938,0.4327
6.459,Weightlifting,Snatch,Side View,Jump Phase,Detected,,80.99,,139.96,,103.16,,75.55,,,52.27,3.601,7.466,True,228.0,327.0,-2.0,82.0,-10.47,0.0,83.0,-0.5009,0.4327,3.139,0.0055,0.4435,0.1137,0.1955,0.4435
6.552,Weightlifting,Snatch,Side View,Jump Phase,Detected,,88.0,,144.59,,101.84,,85.82,,,48.52,3.58,7.466,True,226.0,320.0,-4.0,89.0,74.3,-21.23,89.0,-0.5331,0.4142,3.274,-0.0267,0.462,0.1961,-0.3412,0.462
6.648,Weightlifting,Snatch,Side View,Jump Phase,Detected,,65.96,,123.52,,90.03,,145.58,,,52.79,3.382,7.652,True,226.0,320.0,-4.0,89.0,0.0,0.0,89.0,-0.5111,0.3971,3.139,-0.0047,0.4791,0.1749,0.225,0.4791
6.744,Weightlifting,Snatch,Side View,Jump Phase,Detected,,79.85,,113.46,,97.33,,79.44,,,47.58,3.58,7.652,True,225.0,313.0,-5.0,96.0,73.28,-10.47,96.0,-0.5354,0.3751,3.256,-0.029,0.5012,0.2311,-0.2546,0.5012
6.838,Weightlifting,Snatch,Side View,Jump Phase,Detected,,83.74,,120.59,,105.15,,58.49,,,48.21,3.459,7.951,True,225.0,313.0,-5.0,96.0,0.0,0.0,96.0,-0.5136,0.3598,3.123,-0.0071,0.5165,0.1636,0.2336,0.5165
6.931,Weightlifting,Snatch,Side View,Jump Phase,Detected,,92.0,,134.51,,111.37,,51.48,,,46.82,3.401,7.951,True,224.0,307.0,-6.0,102.0,64.02,-10.67,102.0,-0.5322,0.3381,3.205,-0.0258,0.5381,0.2312,-0.1993,0.5381
7.025,Weightlifting,Snatch,Side View,Jump Phase,Detected,,94.39,,140.72,,115.06,,47.04,,,47.19,3.309,7.288,True,224.0,307.0,-6.0,102.0,0.0,0.0,102.0,-0.5241,0.3329,3.156,-0.0177,0.5433,0.0551,0.0868,0.5433
7.126,Weightlifting,Snatch,Side View,Jump Phase,Detected,,87.64,,137.27,,118.02,,43.99,,,46.49,3.291,7.288,True,223.0,301.0,-7.0,108.0,60.74,-10.12,108.0,-0.5403,0.3086,3.222,-0.0339,0.5676,0.2462,-0.1638,0.5676
7.216,Weightlifting,Snatch,Side View,Jump Phase,Detected,,89.47,,136.08,,116.83,,44.08,,,47.53,3.256,7.558,True,223.0,300.0,-7.0,109.0,10.78,0.0,109.0,-0.5237,0.2941,3.123,-0.0173,0.5822,0.1567,0.179,0.5822
7.313,Weightlifting,Snatch,Side View,Jump Phase,Detected,,89.37,,143.13,,121.44,,,,,47.95,3.239,7.558,True,223.0,294.0,-7.0,115.0,63.48,0.0,115.0,-0.5431,0.2735,3.239,-0.0367,0.6027,0.2171,-0.2058,0.6027
7.41,Weightlifting,Snatch,Side View,Jump Phase,Detected,,96.09,,145.83,,122.15,,,,,46.22,3.108,7.558,True,223.0,293.0,-7.0,116.0,10.33,0.0,116.0,-0.5185,0.2561,3.092,-0.0121,0.6201,0.18,0.2547,0.6201
7.506,Weightlifting,Snatch,Side View,Jump Phase,Detected,,97.49,,151.03,,120.45,,,,,47.66,3.156,7.558,True,225.0,287.0,-5.0,122.0,62.64,20.88,122.0,-0.5243,0.2331,3.188,-0.0178,0.6431,0.2401,-0.0603,0.6431
7.598,Weightlifting,Snatch,Side View,Jump Phase,Detected,,94.13,,152.57,,115.86,,,,,51.34,3.076,7.558,True,226.0,287.0,-4.0,122.0,0.0,10.48,122.0,-0.5061,0.2273,3.108,0.0004,0.649,0.0613,0.1907,0.649
7.695,Weightlifting,Snatch,Side View,Jump Phase,Detected,,105.72,,152.74,,117.64,,,,,44.29,3.123,7.558,True,229.0,280.0,-1.0,129.0,73.23,31.39,129.0,-0.5036,0.197,3.188,0.0028,0.6792,0.3165,0.0257,0.6792
7.795,Weightlifting,Snatch,Side View,Jump Phase,Detected,,111.78,,156.12,,116.97,,,,,40.6,3.076,7.466,True,229.0,280.0,-1.0,129.0,0.0,0.0,129.0,-0.4884,0.1911,3.092,0.018,0.6851,0.0627,0.1604,0.6851
