time_s,athlete_depth_m,center_depth_m
13.355,3.069,8.254
13.418,3.069,7.932
13.48,3.069,7.932
13.543,3.069,8.483
13.605,3.069,8.483
13.667,3.054,8.144
13.731,3.054,8.144
13.791,3.054,8.483
13.853,3.054,8.483
13.918,3.132,8.254
13.98,3.132,8.254
14.044,3.148,8.254
14.107,3.132,8.254
14.169,3.132,8.144
14.235,3.132,8.144
14.293,3.181,7.932
14.357,3.181,7.932
14.418,3.085,8.367
14.48,3.101,8.367
14.541,3.085,7.932
14.606,3.069,7.932
14.668,3.116,8.037
14.731,3.116,8.037
14.793,3.116,8.254
14.855,3.148,8.254
14.918,3.101,8.254
14.981,3.101,8.254
15.045,3.132,8.037
15.107,3.132,8.037
15.17,3.132,8.037
15.231,3.148,8.037
15.294,3.101,8.037
15.355,3.101,8.037
15.416,3.198,7.932
15.479,3.181,7.932
15.541,3.181,7.932
15.605,3.165,7.932
15.667,3.085,8.603
15.73,3.085,8.603
15.793,3.165,7.932
15.852,3.148,7.932
15.915,3.101,8.144
15.978,3.116,8.144
16.042,3.148,8.852
16.104,3.148,8.852
16.168,3.165,8.144
16.231,3.165,8.144
16.291,3.132,8.367
16.353,3.132,8.367
16.415,3.132,7.932
16.477,3.148,7.932
16.539,3.198,8.037
16.603,3.198,8.037
16.667,3.116,8.483
16.73,3.132,8.483
16.793,3.215,7.932
16.853,3.215,7.932
16.917,3.215,8.367
16.979,3.215,8.367
17.041,3.165,8.852
17.105,3.165,8.852
17.167,3.198,8.367
17.228,3.165,8.367
17.289,3.181,7.831
17.352,3.198,7.831
17.415,3.116,8.254
17.478,3.116,8.254
17.541,3.232,8.483
17.601,3.232,8.483
17.665,3.148,9.116
17.729,3.181,9.116
17.791,3.198,7.932
17.854,3.165,7.932
17.915,3.198,8.254
17.984,3.215,8.254
18.041,3.165,8.254
18.102,3.132,8.254
18.164,3.085,8.144
18.228,3.085,8.144
18.289,3.116,8.367
18.353,3.116,8.367
18.415,3.181,8.367
18.477,3.165,8.367
18.539,3.085,8.254
18.602,3.085,8.254
18.667,3.116,7.732
18.728,3.116,7.732
18.791,3.148,7.831
18.852,3.148,7.831
18.914,3.148,8.367
18.975,3.165,8.367
19.037,3.132,8.144
19.1,3.132,8.144
19.162,3.101,7.932
19.225,3.101,7.932
19.287,3.085,8.144
19.351,3.085,8.144
19.413,3.101,8.144
19.476,3.101,8.144
19.539,3.085,7.932
19.601,3.085,7.932
19.666,3.069,8.037
19.729,3.069,8.037
19.79,3.069,8.144
19.853,3.069,8.144
19.914,3.116,8.144
19.977,3.116,8.144
20.039,3.116,7.831
20.101,3.116,7.831
20.163,3.085,8.144
20.227,3.085,8.144
20.291,3.101,8.037
20.355,3.101,8.037
20.419,3.101,8.483
20.481,3.116,8.483
20.543,3.101,8.144
20.613,3.101,8.144
20.669,3.232,8.254
20.731,3.232,8.254
20.795,3.181,8.144
20.858,3.198,8.144
20.921,3.266,7.831
20.986,3.249,7.831
21.047,3.181,8.603
21.111,3.249,8.603
21.172,3.249,7.932
21.235,3.249,7.932
21.299,3.198,7.831
21.363,3.215,7.831
21.423,3.215,8.483
21.487,3.215,8.483
21.549,3.215,7.732
21.611,3.232,7.732
21.673,3.249,8.483
21.736,3.266,8.483
21.803,3.32,8.254
21.863,3.32,8.254
21.926,3.356,8.367
21.989,3.375,8.367
22.052,3.375,8.852
22.113,3.338,8.852
22.176,3.356,8.852
22.237,3.375,8.852
22.301,3.393,8.726
22.362,3.412,8.726
22.425,3.375,5.817
22.489,3.375,5.817
22.55,3.412,5.656
22.612,3.412,5.656
22.675,3.451,5.048
22.738,3.451,5.048
22.8,3.451,5.007
22.862,3.451,5.007
22.925,3.49,4.242
22.987,3.47,4.242
23.049,3.51,
23.114,3.51,
23.177,3.51,
23.238,3.51,
23.3,3.375,4.698
23.362,3.375,4.698
23.424,3.338,
23.486,3.356,
23.55,3.412,
23.613,3.393,
23.675,3.338,
23.735,3.356,
23.798,3.356,
23.863,3.338,
23.925,3.32,
23.987,3.32,
24.052,3.393,
24.113,3.356,
24.177,3.266,
24.241,3.266,
24.301,3.266,
24.363,3.266,
24.429,3.232,
24.49,3.232,
24.55,3.32,
24.611,3.32,
24.675,3.302,
24.738,3.302,
24.801,3.356,
24.865,3.356,
24.926,3.284,
24.99,3.284,
25.055,3.32,
25.118,3.32,
25.179,3.302,
25.252,3.302,
25.319,3.266,
25.382,3.266,
25.443,3.302,
25.505,3.302,
25.568,3.266,3.356
25.63,3.284,3.356
25.692,3.302,3.393
25.754,3.32,3.393
25.816,3.32,3.393
25.878,3.32,3.393
25.941,3.338,3.302
26.005,3.356,3.302
26.068,3.375,3.338
26.13,3.412,3.338
26.193,3.356,3.356
26.254,3.412,3.356
26.315,3.302,3.32
26.379,3.338,3.32
26.444,3.302,3.302
26.507,3.356,3.302
26.566,3.32,3.32
26.63,3.338,3.32
26.691,3.249,3.338
26.752,3.266,3.338
26.814,3.302,3.356
26.877,3.32,3.356
26.937,3.284,3.356
27.001,3.302,3.356
27.062,3.338,3.356
27.125,3.356,3.356
27.188,3.32,3.32
27.25,3.356,3.32
27.309,3.266,3.284
27.372,3.284,3.284
27.435,3.32,3.266
27.501,3.32,3.266
27.567,3.32,3.266
27.624,3.32,3.266
27.686,3.338,3.249
27.749,3.338,3.249
27.812,3.32,3.284
27.875,3.32,3.284
27.937,3.266,3.302
28.001,3.266,3.302
28.063,3.198,3.302
28.125,3.215,3.302
28.187,3.232,3.356
28.251,3.232,3.356
28.315,3.284,3.393
28.377,3.284,3.393
28.442,3.266,3.356
28.504,3.266,3.356
28.568,3.266,3.338
28.628,3.249,3.338
28.691,3.249,3.375
28.754,3.232,3.375
28.816,3.302,3.375
28.879,3.302,3.375
28.942,3.302,3.375
29.003,3.302,3.375
29.066,3.284,3.412
29.127,3.284,3.412
29.189,3.266,3.302
29.252,3.266,3.302
29.314,3.32,3.302
29.376,3.32,3.302
29.438,3.32,3.32
29.5,3.32,3.32
29.565,3.32,3.356
29.627,3.32,3.356
29.69,3.393,3.393
29.751,3.375,3.393
29.814,3.338,3.412
29.877,3.338,3.412
29.939,3.375,3.49
30.002,3.393,3.49
30.066,3.375,3.657
30.128,3.356,3.657
30.191,3.572,3.614
30.254,3.572,3.614
30.316,3.49,3.593
30.377,3.47,3.593
30.44,3.451,3.68
30.506,3.451,3.68
30.567,3.531,3.51
30.63,3.51,3.51
30.692,3.451,3.551
30.755,3.451,3.551
30.815,3.375,3.51
30.878,3.393,3.51
30.942,3.636,3.77
31.002,3.593,3.77
31.065,3.531,3.747
31.128,3.531,3.747
31.191,3.636,3.747
31.253,3.614,3.747
31.314,3.51,3.636
31.375,3.531,3.636
31.438,3.531,3.614
31.502,3.531,3.614
31.563,3.375,3.47
31.626,3.393,3.47
31.688,3.393,3.375
31.751,3.412,3.375
31.814,3.451,3.49
31.88,3.451,3.49
31.938,3.431,3.393
31.999,3.431,3.393
32.061,3.51,3.356
32.123,3.531,3.356
32.185,3.412,3.32
32.248,3.412,3.32
32.309,3.49,3.32
32.374,3.49,3.32
32.435,3.451,3.32
32.5,3.451,3.32
32.561,3.356,3.338
32.625,3.356,3.338
32.686,3.375,3.338
32.749,3.375,3.338
32.811,3.393,3.302
32.874,3.393,3.302
32.935,3.356,3.32
32.998,3.375,3.32
33.061,3.356,3.284
33.123,3.375,3.284
33.186,3.338,3.338
33.249,3.338,3.338
33.309,3.393,3.393
33.372,3.393,3.393
33.434,3.393,3.412
33.497,3.412,3.412
33.559,3.412,3.412
33.621,3.412,3.412
33.683,3.412,3.393
33.747,3.412,3.393
33.812,3.32,3.431
33.876,3.338,3.431
33.935,3.375,3.412
34.0,3.393,3.412
34.06,3.338,3.356
34.124,3.356,3.356
34.188,3.338,3.393
34.249,3.338,3.393
34.31,3.249,3.412
34.372,3.249,3.412
34.433,3.302,3.412
34.498,3.302,3.412
34.558,3.302,3.51
34.62,3.302,3.51
34.683,3.302,3.47
34.746,3.302,3.47
34.808,3.32,3.451
34.872,3.32,3.451
34.929,3.338,3.49
34.994,3.338,3.49
35.057,3.32,3.572
35.119,3.32,3.572
35.182,3.302,3.47
35.245,3.302,3.47
35.307,3.284,3.551
35.372,3.284,3.551
35.435,3.356,3.47
35.502,3.356,3.47
35.563,3.284,3.49
35.624,3.284,3.49
35.688,3.32,3.47
35.751,3.32,3.47
35.81,3.338,3.356
35.876,3.338,3.356
35.936,3.356,3.393
35.999,3.356,3.393
36.065,3.375,3.412
36.122,3.356,3.412
36.187,3.338,3.412
36.252,3.338,3.412
36.314,3.302,3.375
36.372,3.32,3.375
36.435,3.356,3.393
36.497,3.356,3.393
36.562,3.412,3.375
36.621,3.393,3.375
36.685,3.393,3.32
36.748,3.375,3.32
36.812,3.393,3.284
36.875,3.375,3.284
36.937,3.412,3.266
36.999,3.375,3.266
37.063,3.32,3.232
37.123,3.302,3.232
37.184,3.302,3.284
37.248,3.302,3.284
37.309,3.375,3.302
37.371,3.375,3.302
37.434,3.338,3.266
37.496,3.338,3.266
37.558,3.32,3.232
37.62,3.32,3.232
37.683,3.249,3.232
37.746,3.249,3.232
37.807,3.284,3.181
37.871,3.32,3.181
37.932,3.338,3.181
37.993,3.338,3.181
38.054,3.356,3.198
38.118,3.338,3.198
38.18,3.451,3.181
38.241,3.431,3.181
38.303,3.412,3.165
38.367,3.412,3.165
38.429,3.266,3.165
38.489,3.266,3.165
38.552,3.338,3.215
38.614,3.338,3.215
38.679,3.32,3.232
38.74,3.302,3.232
38.801,3.338,3.249
38.864,3.338,3.249
38.927,3.412,3.266
38.99,3.393,3.266
39.051,3.356,3.266
39.115,3.356,3.266
39.177,3.32,3.302
39.239,3.32,3.302
39.301,3.249,3.249
39.363,3.249,3.249
39.426,3.284,3.284
39.491,3.284,3.284
39.551,3.412,3.302
39.615,3.412,3.302
39.677,3.375,3.284
39.741,3.375,3.284
39.805,3.393,3.249
39.866,3.375,3.249
39.931,3.451,3.198
39.993,3.451,3.198
40.058,3.431,3.215
40.119,3.431,3.215
40.181,3.47,3.198
40.244,3.451,3.198
40.307,3.593,3.356
40.368,3.572,3.356
40.431,3.49,3.284
40.492,3.49,3.284
40.556,3.49,3.266
40.618,3.451,3.266
40.682,3.49,3.32
40.744,3.49,3.32
40.807,3.51,3.356
40.867,3.49,3.356
40.93,3.49,3.356
40.993,3.47,3.356
41.055,3.47,3.338
41.117,3.47,3.338
41.18,3.51,3.412
41.243,3.49,3.412
41.303,3.531,3.393
41.366,3.531,3.393
41.429,3.572,3.412
41.49,3.572,3.412
41.553,3.47,3.284
41.616,3.47,3.284
41.681,3.551,3.47
41.743,3.531,3.47
41.805,3.51,3.412
41.869,3.531,3.412
41.931,3.531,3.393
41.997,3.531,3.393
42.055,3.431,3.302
42.119,3.431,3.302
42.181,3.47,3.302
42.245,3.49,3.302
42.305,3.47,3.32
42.367,3.47,3.32
42.43,3.531,3.338
42.493,3.531,3.338
42.555,3.551,3.375
42.617,3.551,3.375
42.681,3.49,3.356
42.743,3.49,3.356
42.805,3.51,3.338
42.866,3.51,3.338
42.928,3.49,3.32
42.991,3.49,3.32
43.053,3.51,3.451
43.115,3.51,3.451
43.178,3.431,3.393
43.241,3.431,3.393
43.303,3.47,3.375
43.366,3.47,3.375
43.429,3.451,3.356
43.491,3.451,3.356
43.553,3.49,3.412
43.616,3.49,3.412
43.678,3.47,3.375
43.74,3.47,3.375
43.804,3.51,3.431
43.866,3.531,3.431
43.931,3.51,3.431
43.991,3.51,3.431
44.058,3.51,3.338
44.114,3.51,3.338
44.176,3.51,3.32
44.238,3.51,3.32
44.301,3.51,3.393
44.365,3.51,3.393
44.427,3.49,3.375
44.49,3.49,3.375
44.551,3.431,3.356
44.614,3.431,3.356
44.675,3.47,3.356
44.737,3.47,3.356
44.801,3.49,3.375
44.862,3.49,3.375
44.924,3.531,3.431
44.984,3.531,3.431
45.048,3.47,3.393
45.111,3.47,3.393
45.172,3.451,3.356
45.235,3.451,3.356
45.297,3.49,3.375
45.362,3.49,3.375
45.424,3.451,3.338
45.488,3.451,3.338
45.548,3.49,3.338
45.613,3.49,3.338
45.674,3.51,3.375
45.735,3.51,3.375
45.798,3.451,3.356
45.86,3.451,3.356
45.924,3.47,3.338
45.986,3.47,3.338
46.049,3.451,3.375
46.113,3.451,3.375
46.175,3.431,3.284
46.238,3.431,3.284
46.304,3.393,3.32
46.365,3.393,3.32
46.425,3.47,3.375
46.485,3.47,3.375
46.549,3.412,3.356
46.612,3.412,3.356
46.674,3.393,3.249
46.735,3.393,3.249
46.797,3.47,3.302
46.861,3.47,3.302
46.923,3.47,3.356
46.988,3.47,3.356
47.048,3.47,3.375
47.114,3.47,3.375
47.176,3.451,3.393
47.235,3.451,3.393
47.297,3.49,3.375
47.36,3.49,3.375
47.423,3.51,3.431
47.486,3.51,3.431
47.547,3.531,3.32
47.609,3.531,3.32
47.672,3.51,3.393
47.741,3.51,3.393
47.8,3.572,3.356
47.862,3.572,3.356
47.925,3.49,3.412
47.989,3.49,3.412
48.051,3.49,3.412
48.114,3.49,3.412
48.177,3.51,3.451
48.241,3.531,3.451
48.303,3.531,3.47
48.365,3.531,3.47
48.43,3.451,3.375
48.492,3.451,3.375
48.553,3.51,3.431
48.614,3.51,3.431
48.677,3.531,3.451
48.739,3.531,3.451
48.801,3.51,3.393
48.863,3.51,3.393
48.925,3.47,3.375
48.989,3.47,3.375
49.05,3.572,3.47
49.113,3.551,3.47
49.177,3.49,3.431
49.24,3.49,3.431
49.3,3.49,3.51
49.365,3.49,3.51
49.424,3.47,3.47
49.486,3.47,3.47
49.55,3.451,3.47
49.612,3.451,3.47
49.675,3.47,3.47
49.741,3.47,3.47
49.806,3.49,3.51
49.862,3.49,3.51
49.926,3.551,3.531
49.987,3.551,3.531
50.049,3.431,3.412
50.118,3.451,3.412
50.174,3.51,3.49
50.235,3.51,3.49
50.299,3.551,3.551
