time_s,sport,exercise,camera_view,phase,pose_status,left_hip_angle_deg,right_hip_angle_deg,left_knee_angle_deg,right_knee_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,trunk_lean_angle_deg,athlete_depth_m,center_depth_m,barbell_detected,barbell_x_px,barbell_y_px,barbell_horizontal_displacement_px,barbell_vertical_displacement_px,barbell_vertical_velocity_px_s,barbell_horizontal_velocity_px_s,barbell_max_height_px,barbell_x_m,barbell_y_m,barbell_z_depth_m,barbell_horizontal_displacement_m,barbell_vertical_displacement_m,barbell_vertical_velocity_m_s,barbell_horizontal_velocity_m_s,barbell_max_height_m
2.423,Weightlifting,Snatch,Front View,Setup,Detected,60.35,56.34,52.83,48.27,113.18,118.86,51.48,48.79,175.2,177.75,1.79,3.198,,False,,,,,,,,,,,,,,,
2.487,Weightlifting,Snatch,Front View,Setup,Detected,59.51,56.75,53.75,47.67,117.36,114.78,52.98,47.78,173.88,177.06,2.66,3.198,,False,,,,,,,,,,,,,,,
2.546,Weightlifting,Snatch,Front View,Setup,Detected,59.18,56.75,54.35,47.67,118.28,112.93,52.98,48.49,173.88,175.31,2.66,3.232,,False,,,,,,,,,,,,,,,
2.609,Weightlifting,Snatch,Front View,Setup,Detected,59.51,56.75,53.75,47.33,119.17,114.44,52.98,47.78,173.88,176.03,2.66,3.232,,False,,,,,,,,,,,,,,,
2.67,Weightlifting,Snatch,Front View,Setup,Detected,60.58,55.23,55.08,46.15,121.07,114.78,53.23,47.09,173.88,178.44,2.68,3.249,,False,,,,,,,,,,,,,,,
2.734,Weightlifting,Snatch,Front View,Setup,Detected,61.13,55.87,54.39,45.91,122.08,113.9,52.38,45.77,173.88,178.79,2.24,3.249,,False,,,,,,,,,,,,,,,
2.795,Weightlifting,Snatch,Front View,Setup,Detected,58.68,55.7,52.08,45.91,122.46,112.05,52.14,47.5,174.54,178.58,2.24,3.249,,False,,,,,,,,,,,,,,,
2.859,Weightlifting,Snatch,Front View,Setup,Detected,61.13,55.87,54.39,45.91,120.2,112.05,52.38,47.09,174.54,178.44,2.24,3.249,,False,,,,,,,,,,,,,,,
2.923,Weightlifting,Snatch,Front View,Setup,Detected,61.13,55.87,54.39,45.91,120.2,112.05,53.06,47.78,174.32,177.06,2.24,3.302,,False,,,,,,,,,,,,,,,
2.985,Weightlifting,Snatch,Front View,Setup,Detected,60.02,55.23,53.03,46.15,120.2,114.78,53.04,47.78,173.64,177.75,2.22,3.302,,False,,,,,,,,,,,,,,,
3.05,Weightlifting,Snatch,Front View,Setup,Detected,58.92,53.75,52.08,45.65,119.17,113.25,52.8,48.44,173.64,176.71,1.75,3.215,,False,,,,,,,,,,,,,,,
3.11,Weightlifting,Snatch,Front View,Setup,Detected,61.9,55.21,54.07,46.79,118.78,114.78,52.19,48.44,172.49,176.71,1.32,3.215,,False,,,,,,,,,,,,,,,
3.171,Weightlifting,Snatch,Front View,Setup,Detected,61.9,56.34,54.07,48.27,118.78,116.75,51.97,49.5,173.2,175.99,1.34,3.181,,False,,,,,,,,,,,,,,,
3.234,Weightlifting,Snatch,Front View,Setup,Detected,60.74,53.75,52.69,45.33,118.78,112.93,51.07,49.15,175.67,176.7,1.31,3.181,,False,,,,,,,,,,,,,,,
3.299,Weightlifting,Snatch,Front View,Setup,Detected,61.09,53.75,52.1,45.33,116.04,112.93,51.07,49.89,175.67,175.25,1.31,3.302,,False,,,,,,,,,,,,,,,
3.362,Weightlifting,Snatch,Front View,Setup,Detected,60.58,53.75,52.83,45.33,116.74,114.78,51.9,49.15,175.67,175.99,1.75,3.302,,False,,,,,,,,,,,,,,,
3.424,Weightlifting,Snatch,Front View,Setup,Detected,61.37,52.45,54.05,43.53,116.33,116.94,52.73,48.33,175.67,175.99,2.62,3.249,4.242,False,,,,,,,,,,,,,,,
3.487,Weightlifting,Snatch,Front View,Setup,Detected,59.76,55.23,53.75,46.15,117.65,118.86,53.4,48.49,174.32,175.99,2.64,3.249,4.242,False,,,,,,,,,,,,,,,
3.55,Weightlifting,Snatch,Front View,Setup,Detected,59.76,55.39,53.75,44.59,117.65,117.98,53.4,47.65,174.32,175.99,3.08,3.215,4.271,False,,,,,,,,,,,,,,,
3.616,Weightlifting,Snatch,Front View,Setup,Detected,62.18,58.38,56.03,47.73,117.26,117.98,53.65,47.33,174.32,177.18,3.13,3.215,4.271,False,,,,,,,,,,,,,,,
3.673,Weightlifting,Snatch,Front View,Setup,Detected,63.27,59.84,57.38,49.36,117.26,117.98,52.98,47.05,175.24,179.11,3.18,3.232,,False,,,,,,,,,,,,,,,
3.734,Weightlifting,Snatch,Front View,Setup,Detected,61.92,59.84,56.42,49.36,115.82,115.87,53.91,47.05,173.2,179.11,3.18,3.232,,False,,,,,,,,,,,,,,,
3.799,Weightlifting,Snatch,Front View,Setup,Detected,63.01,61.86,57.77,50.32,115.82,116.49,54.17,47.88,173.2,177.68,3.23,3.266,,False,,,,,,,,,,,,,,,
3.86,Weightlifting,Snatch,Front View,Setup,Detected,59.77,60.08,53.8,49.24,114.38,114.52,53.06,48.57,174.32,177.68,2.27,3.249,,False,,,,,,,,,,,,,,,
3.923,Weightlifting,Snatch,Front View,Setup,Detected,59.77,61.66,54.71,50.45,113.75,114.15,52.38,49.26,175.67,176.27,2.27,3.232,,False,,,,,,,,,,,,,,,
3.987,Weightlifting,Snatch,Front View,Setup,Detected,59.77,58.53,54.71,48.04,117.12,118.93,52.38,49.26,174.34,175.19,2.27,3.232,,False,,,,,,,,,,,,,,,
4.049,Weightlifting,Snatch,Front View,Setup,Detected,59.77,57.27,54.71,46.26,118.94,121.5,51.73,48.4,174.99,175.19,2.73,3.215,,False,,,,,,,,,,,,,,,
4.111,Weightlifting,Snatch,Front View,Setup,Detected,62.5,57.27,56.7,46.26,119.72,119.28,51.73,48.19,175.65,175.77,2.73,3.215,,False,,,,,,,,,,,,,,,
4.174,Weightlifting,Snatch,Front View,Setup,Detected,62.5,58.82,56.7,47.47,119.72,118.93,52.62,48.19,174.3,175.77,2.73,3.266,,False,,,,,,,,,,,,,,,
4.237,Weightlifting,Snatch,Front View,Setup,Detected,62.5,60.41,56.7,48.7,119.72,120.8,53.28,48.19,172.98,175.77,2.73,3.266,,False,,,,,,,,,,,,,,,
4.298,Weightlifting,Snatch,Front View,Setup,Detected,62.5,60.41,55.76,48.7,115.43,119.01,53.28,48.19,172.98,175.77,2.73,3.249,,False,,,,,,,,,,,,,,,
4.361,Weightlifting,Snatch,Front View,Setup,Detected,62.25,59.84,55.76,49.02,116.97,117.64,54.22,48.19,172.29,176.48,2.75,3.249,,False,,,,,,,,,,,,,,,
4.423,Weightlifting,Snatch,Front View,Setup,Detected,62.25,59.84,55.76,49.02,116.97,117.64,54.22,48.19,172.29,176.48,2.75,3.198,4.886,False,,,,,,,,,,,,,,,
4.486,Weightlifting,Snatch,Front View,Setup,Detected,62.25,58.13,55.76,48.0,116.97,119.46,54.22,48.88,172.29,176.48,2.27,3.198,4.886,False,,,,,,,,,,,,,,,
4.547,Weightlifting,Snatch,Front View,Setup,Detected,62.52,58.71,54.68,47.69,117.07,116.49,54.22,49.6,172.29,175.05,2.27,3.249,,False,,,,,,,,,,,,,,,
4.608,Weightlifting,Snatch,Front View,Setup,Detected,61.43,58.71,53.76,48.04,116.04,115.0,53.96,49.6,172.29,175.05,2.25,3.249,,False,,,,,,,,,,,,,,,
4.671,Weightlifting,Snatch,Front View,Setup,Detected,60.35,57.36,52.43,46.52,116.04,115.0,53.72,49.43,172.29,175.05,2.22,3.249,4.242,False,,,,,,,,,,,,,,,
4.733,Weightlifting,Snatch,Front View,Setup,Detected,59.82,55.87,52.75,45.38,112.69,109.79,54.75,50.35,171.61,173.07,2.66,3.249,4.242,False,,,,,,,,,,,,,,,
4.796,Weightlifting,Snatch,Front View,Setup,Detected,62.18,55.91,54.94,45.07,110.73,110.13,55.01,49.67,172.76,173.07,3.15,3.32,,False,,,,,,,,,,,,,,,
4.859,Weightlifting,Snatch,Front View,Setup,Detected,61.92,57.43,54.94,46.26,109.18,109.79,55.96,50.42,172.08,171.65,3.18,3.32,,False,,,,,,,,,,,,,,,
4.92,Weightlifting,Snatch,Front View,Setup,Detected,61.92,57.43,54.94,46.26,109.18,109.79,55.96,50.42,172.08,171.65,3.18,3.412,5.09,False,,,,,,,,,,,,,,,
4.984,Weightlifting,Snatch,Front View,Setup,Detected,60.6,55.91,54.45,44.74,116.74,109.79,55.96,51.19,170.92,170.88,3.18,3.412,5.09,False,,,,,,,,,,,,,,,
5.046,Weightlifting,Snatch,Front View,Setup,Detected,59.57,55.91,53.15,44.74,118.67,109.79,55.7,51.19,170.92,170.88,3.15,3.412,5.358,False,,,,,,,,,,,,,,,
5.109,Weightlifting,Snatch,Front View,Setup,Detected,59.57,54.57,53.15,42.55,118.67,111.52,55.7,50.34,171.6,170.23,3.6,3.412,5.358,False,,,,,,,,,,,,,,,
5.17,Weightlifting,Snatch,Front View,Setup,Detected,59.03,54.57,53.05,42.55,119.76,109.56,56.54,50.34,171.6,170.23,4.05,3.47,5.988,False,,,,,,,,,,,,,,,
5.232,Weightlifting,Snatch,Front View,Setup,Detected,59.57,47.57,52.75,36.82,119.76,110.83,55.7,51.14,171.6,168.81,3.6,3.431,5.988,False,,,,,,,,,,,,,,,
5.295,Weightlifting,Snatch,Front View,Setup,Detected,58.79,45.43,51.12,36.64,119.76,113.78,55.56,52.9,170.89,166.86,2.7,3.302,7.359,False,,,,,,,,,,,,,,,
5.358,Weightlifting,Snatch,Front View,Setup,Detected,58.29,50.16,51.46,37.78,119.76,109.14,57.27,52.34,168.16,168.09,3.66,3.266,7.359,False,,,,,,,,,,,,,,,
5.42,Weightlifting,Snatch,Front View,Setup,Detected,58.02,52.68,50.96,40.12,117.35,110.53,57.54,51.69,168.16,169.55,3.72,3.338,8.483,False,,,,,,,,,,,,,,,
5.483,Weightlifting,Snatch,Front View,Setup,Detected,56.4,51.79,47.93,39.78,116.46,114.01,57.02,54.22,168.69,166.16,3.21,3.32,8.483,False,,,,,,,,,,,,,,,
5.547,Weightlifting,Snatch,Front View,Setup,Detected,56.14,53.18,48.82,40.45,117.35,117.22,58.01,54.22,167.95,166.16,3.23,3.338,8.483,False,,,,,,,,,,,,,,,
5.608,Weightlifting,Snatch,Front View,Setup,Detected,57.37,54.6,49.63,41.5,116.93,114.76,58.77,54.22,167.2,167.27,3.23,3.338,8.483,False,,,,,,,,,,,,,,,
5.67,Weightlifting,Snatch,Front View,Setup,Detected,57.37,56.06,49.63,42.57,116.93,116.08,58.77,54.22,167.2,167.27,3.23,3.284,7.541,False,,,,,,,,,,,,,,,
5.732,Weightlifting,Snatch,Front View,Setup,Detected,60.17,56.06,51.41,42.57,116.51,114.13,58.26,54.22,165.94,167.27,2.79,3.266,7.541,False,,,,,,,,,,,,,,,
5.794,Weightlifting,Snatch,Front View,Setup,Detected,59.91,54.43,51.41,41.5,114.7,112.79,59.28,56.13,165.18,164.43,2.84,3.356,7.359,False,,,,,,,,,,,,,,,
5.857,Weightlifting,Snatch,Front View,Setup,Detected,58.88,54.25,50.12,41.5,114.7,112.79,59.02,57.19,165.18,163.55,2.84,3.356,7.359,False,,,,,,,,,,,,,,,
5.919,Weightlifting,Snatch,Front View,Setup,Detected,58.88,53.0,50.12,40.08,114.7,112.79,59.02,57.86,165.81,162.69,2.82,3.302,8.037,False,,,,,,,,,,,,,,,
5.981,Weightlifting,Snatch,Front View,Setup,Detected,58.88,53.53,50.12,41.11,114.7,112.4,59.8,58.77,164.4,161.57,2.35,3.302,8.037,False,,,,,,,,,,,,,,,
6.043,Weightlifting,Snatch,Front View,Setup,Detected,58.88,53.33,50.12,41.11,116.51,112.4,60.61,59.87,163.59,160.66,2.37,3.302,7.831,False,,,,,,,,,,,,,,,
6.105,Weightlifting,Snatch,Front View,Setup,Detected,57.87,46.56,48.85,36.98,116.51,117.01,60.36,59.87,163.59,160.66,2.35,3.302,7.831,False,,,,,,,,,,,,,,,
6.169,Weightlifting,Snatch,Front View,Setup,Detected,57.87,46.56,48.85,36.98,116.51,117.01,60.36,59.87,162.98,160.66,2.35,3.302,7.635,False,,,,,,,,,,,,,,,
6.232,Weightlifting,Snatch,Front View,Setup,Detected,57.61,47.5,48.85,36.57,114.7,115.85,61.44,59.67,161.57,160.66,2.35,3.302,7.635,False,,,,,,,,,,,,,,,
6.293,Weightlifting,Snatch,Front View,Setup,Detected,57.61,48.77,48.85,37.48,113.17,115.5,61.44,59.67,162.76,160.66,2.35,3.302,8.144,False,,,,,,,,,,,,,,,
6.355,Weightlifting,Snatch,Front View,Setup,Detected,57.36,46.46,48.85,34.52,114.7,113.07,62.53,59.48,160.73,161.78,2.35,3.302,8.144,False,,,,,,,,,,,,,,,
6.418,Weightlifting,Snatch,Front View,Setup,Detected,56.36,45.25,47.6,33.67,114.7,113.42,63.13,59.48,159.29,161.78,2.33,3.302,8.483,False,,,,,,,,,,,,,,,
6.481,Weightlifting,Snatch,Front View,Setup,Detected,55.12,45.06,46.79,33.67,111.86,107.99,63.13,60.61,159.29,161.49,2.35,3.284,8.483,False,,,,,,,,,,,,,,,
6.542,Weightlifting,Snatch,Front View,Setup,Detected,53.91,45.06,45.98,34.13,112.27,108.46,64.0,61.57,157.84,159.89,2.35,3.266,8.254,False,,,,,,,,,,,,,,,
6.604,Weightlifting,Snatch,Front View,Setup,Detected,53.65,45.37,45.57,34.98,113.4,109.83,64.26,61.5,158.41,159.72,1.89,3.266,8.254,False,,,,,,,,,,,,,,,
6.667,Weightlifting,Snatch,Front View,Setup,Detected,53.65,45.37,45.57,34.98,113.4,109.83,64.26,61.5,158.41,159.12,1.89,3.338,8.726,False,,,,,,,,,,,,,,,
6.73,Weightlifting,Snatch,Front View,Setup,Detected,51.99,43.7,43.18,33.3,112.93,110.53,64.81,62.58,156.41,157.94,2.37,3.338,8.726,False,,,,,,,,,,,,,,,
6.793,Weightlifting,Snatch,Front View,Setup,Detected,51.99,43.7,43.18,33.3,112.93,110.64,64.81,62.58,156.41,158.57,2.37,3.249,7.932,False,,,,,,,,,,,,,,,
6.855,Weightlifting,Snatch,Front View,Setup,Detected,50.72,44.87,43.23,34.13,115.11,110.3,63.06,63.57,157.29,156.96,1.89,3.266,7.932,False,,,,,,,,,,,,,,,
6.918,Weightlifting,Snatch,Front View,Setup,Detected,49.95,43.89,43.61,32.14,114.38,107.85,64.19,63.37,156.41,156.96,1.89,3.302,8.144,False,,,,,,,,,,,,,,,
6.979,Weightlifting,Snatch,Front View,Setup,Detected,50.78,44.87,44.94,33.31,115.47,109.48,65.07,63.57,156.41,156.96,2.39,3.284,8.144,False,,,,,,,,,,,,,,,
7.043,Weightlifting,Snatch,Front View,Setup,Detected,49.91,45.0,44.94,32.53,115.47,109.48,65.14,61.67,157.21,158.57,3.34,3.302,8.144,False,,,,,,,,,,,,,,,
7.105,Weightlifting,Snatch,Front View,Setup,Detected,53.46,43.88,45.63,33.35,117.07,112.04,63.13,62.95,159.88,158.28,2.39,3.32,8.144,False,,,,,,,,,,,,,,,
7.168,Weightlifting,Snatch,Front View,Setup,Detected,53.46,42.7,45.63,32.5,118.86,112.38,64.0,62.95,157.21,158.28,2.39,3.302,8.483,False,,,,,,,,,,,,,,,
7.23,Weightlifting,Snatch,Front View,Setup,Detected,54.26,44.93,46.86,32.53,118.43,112.04,63.99,61.09,159.88,158.28,3.81,3.302,8.483,False,,,,,,,,,,,,,,,
7.292,Weightlifting,Snatch,Front View,Setup,Detected,55.23,47.11,48.1,32.58,118.43,110.85,64.26,60.15,159.88,158.28,4.33,3.284,7.831,False,,,,,,,,,,,,,,,
7.355,Weightlifting,Snatch,Front View,Setup,Detected,52.77,46.97,46.49,33.38,117.48,110.85,64.26,60.92,159.88,157.34,3.85,3.284,7.831,False,,,,,,,,,,,,,,,
7.417,Weightlifting,Snatch,Front View,Setup,Detected,51.57,45.75,45.69,32.53,117.88,111.22,64.26,60.92,159.88,157.34,3.85,3.284,7.932,False,,,,,,,,,,,,,,,
7.479,Weightlifting,Snatch,Front View,Setup,Detected,53.2,48.22,45.57,34.26,117.49,112.12,64.26,60.92,159.88,156.21,3.85,3.284,7.932,False,,,,,,,,,,,,,,,
7.542,Weightlifting,Snatch,Front View,Setup,Detected,53.6,48.22,45.06,35.1,116.58,114.68,64.26,60.92,159.29,156.21,3.85,3.266,7.831,False,,,,,,,,,,,,,,,
7.604,Weightlifting,Snatch,Front View,Setup,Detected,52.45,52.6,45.24,37.53,119.69,115.56,64.26,61.85,159.88,156.79,3.37,3.266,7.831,False,,,,,,,,,,,,,,,
7.668,Weightlifting,Snatch,Front View,Setup,Detected,50.45,51.47,43.39,35.38,120.1,114.72,64.86,61.67,158.41,156.79,3.31,3.266,8.483,False,,,,,,,,,,,,,,,
7.727,Weightlifting,Snatch,Front View,Setup,Detected,52.43,48.22,43.2,34.63,120.04,115.62,64.0,61.67,158.41,156.79,2.84,3.266,8.483,False,,,,,,,,,,,,,,,
7.787,Weightlifting,Snatch,Front View,Setup,Detected,53.58,46.99,43.0,33.78,116.96,116.01,64.0,61.67,158.41,156.79,2.84,3.302,8.483,False,,,,,,,,,,,,,,,
7.849,Weightlifting,Snatch,Front View,Setup,Detected,54.48,42.18,44.16,30.92,116.96,115.83,64.19,61.85,157.29,156.79,2.89,3.302,8.483,False,,,,,,,,,,,,,,,
7.913,Weightlifting,Snatch,Front View,Setup,Detected,54.48,41.1,44.16,30.17,116.96,112.57,63.34,61.85,158.71,156.79,2.89,3.32,7.932,False,,,,,,,,,,,,,,,
7.974,Weightlifting,Snatch,Front View,Setup,Detected,56.57,46.61,46.07,34.52,118.24,112.95,63.65,62.05,159.88,157.94,2.94,3.32,7.932,False,,,,,,,,,,,,,,,
8.036,Weightlifting,Snatch,Front View,Setup,Detected,56.84,47.85,46.53,35.39,117.45,114.43,62.55,62.05,161.9,157.94,2.91,3.302,8.037,False,,,,,,,,,,,,,,,
8.097,Weightlifting,Snatch,Front View,Setup,Detected,56.48,51.75,46.61,38.13,119.15,117.29,62.53,61.23,160.73,160.53,2.91,3.302,8.037,False,,,,,,,,,,,,,,,
8.162,Weightlifting,Snatch,Front View,Setup,Detected,56.48,53.11,46.61,39.09,119.15,119.07,62.53,61.23,160.73,161.2,2.91,3.393,8.144,False,,,,,,,,,,,,,,,
8.226,Weightlifting,Snatch,Front View,Setup,Detected,56.48,53.11,46.61,39.09,117.41,118.45,61.7,61.23,162.76,161.2,2.91,3.393,8.144,False,,,,,,,,,,,,,,,
8.287,Weightlifting,Snatch,Front View,Setup,Detected,56.1,55.73,47.16,41.49,118.33,119.49,61.7,61.43,162.76,161.2,2.94,3.338,8.254,False,,,,,,,,,,,,,,,
8.351,Weightlifting,Snatch,Front View,Setup,Detected,55.27,54.5,46.76,40.48,118.77,117.91,61.7,60.27,162.76,162.61,2.91,3.338,8.254,False,,,,,,,,,,,,,,,
8.416,Weightlifting,Snatch,Front View,Setup,Detected,55.27,54.5,46.76,41.35,118.77,119.32,62.55,60.27,162.45,162.61,2.91,3.375,8.254,False,,,,,,,,,,,,,,,
8.479,Weightlifting,Snatch,Front View,Setup,Detected,56.48,54.5,47.54,41.35,118.33,119.32,61.7,60.27,162.76,163.29,2.91,3.375,8.254,False,,,,,,,,,,,,,,,
8.542,Weightlifting,Snatch,Front View,Setup,Detected,56.1,54.5,48.1,41.35,119.27,115.69,61.7,61.23,162.76,161.65,2.91,3.338,8.144,False,,,,,,,,,,,,,,,
8.605,Weightlifting,Snatch,Front View,Setup,Detected,56.48,50.41,46.61,38.42,117.41,116.85,61.7,61.23,163.93,161.65,2.91,3.338,8.144,False,,,,,,,,,,,,,,,
