sport,exercise,camera_view,input_mode,source_file,record_count,total_duration_s,detected_phase_count,detected_phases,initial_contact_events,toe_off_events,support_total_duration_s,flight_swing_total_duration_s,initial_contact_total_duration_s,toe_off_total_duration_s,mean_left_hip_angle_deg,mean_right_hip_angle_deg,mean_left_knee_angle_deg,mean_right_knee_angle_deg,mean_left_ankle_angle_deg,mean_right_ankle_angle_deg,min_left_knee_angle_deg,min_right_knee_angle_deg,max_left_knee_angle_deg,max_right_knee_angle_deg,mean_trunk_lean_angle_deg,min_trunk_lean_angle_deg,max_trunk_lean_angle_deg,mean_athlete_depth_m,mean_center_depth_m,created_at
Sprinting,Sprinting,Side View,Side-view Video File,/Users/kknugawela/Projects/Bag_files/Usain Bolt/bolt_sideview.mp4,154,7.893,4,Flight / Swing | Initial Contact | Toe-Off | Support Phase,5,5,1.34,3.494,0.923,1.198,107.4875,114.4051,132.5192,124.8094,141.2135,146.372,10.01,12.53,179.73,178.18,22.9542,1.93,40.77,,,2026-07-03 22:32:46
